Modified_enzyme,Core_enzyme,Modifications,Source
SULFITE-REDUCT-CPLX_mod_4fe4s(1)_mod_sheme(1)_mod_fmn(1)_mod_fad(1),SULFITE-REDUCT-CPLX,4fe4s(1) AND sheme(1) AND fmn(1) AND fad(1),Homology
PKI-COMPLEX_mod_mg2(1)_mod_k(1),PKI-COMPLEX,mg2(1) AND k(1),Homology
PKI-COMPLEX_mod_mn2(1)_mod_k(1),PKI-COMPLEX,mn2(1) AND k(1),Homology
CPLX0-7465_mod_pydx5p(1),CPLX0-7465,pydx5p(1),Homology
CysS_mono_mod_zn2(1),CysS_mono,zn2(1),Homology
UDPGLUCEPIM-CPLX_mod_nad(1),UDPGLUCEPIM-CPLX,nad(1),Homology
BRANCHED-CHAINAMINOTRANSFER-CPLX_mod_pydx5p(6),BRANCHED-CHAINAMINOTRANSFER-CPLX,pydx5p(6),Homology
BRANCHED-CHAINAMINOTRANSFER-CPLX_mod_pydx5p(1),BRANCHED-CHAINAMINOTRANSFER-CPLX,pydx5p(1),Homology
Trp_RS_dim_mod_mg2(1),Trp_RS_dim,mg2(1),Homology
NAG6PDEACET-CPLX_mod_zn2(1),NAG6PDEACET-CPLX,zn2(1),Homology
2OXOGLUTARATEDEH-CPLX_mod_mg2(1)_mod_lipo(1),2OXOGLUTARATEDEH-CPLX,mg2(1) AND lipo(1),Homology
2OXOGLUTARATEDEH-CPLX_mod_mg2(1)_mod_fad(1)_mod_thmpp(1)_mod_lipoyl(1),2OXOGLUTARATEDEH-CPLX,mg2(1) AND fad(1) AND thmpp(1) AND lipoyl(1),Homology
TRYPSYN_mod_pydx5p(1),TRYPSYN,pydx5p(1),Homology
AGMATIN-CPLX_mod_mn2(2),AGMATIN-CPLX,mn2(2),Homology
UXAC-MONOMER_mod_zn2(1),UXAC-MONOMER,zn2(1),Homology
CTPSYN-CPLX_mod_mg2(1),CTPSYN-CPLX,mg2(1),Homology
H2PTEROATESYNTH-CPLX_mod_mg2(1),H2PTEROATESYNTH-CPLX,mg2(1),Homology
GLYOXI-CPLX_mod_ni2(1),GLYOXI-CPLX,ni2(1),Homology
RED-THIOREDOXIN-MONOMER_mod_Oxidized(1),RED-THIOREDOXIN-MONOMER,Oxidized(1),Homology
IMIDHISTID-CPLX_mod_mg2(1),IMIDHISTID-CPLX,mg2(1),Homology
IMIDHISTID-CPLX_mod_mn2(1),IMIDHISTID-CPLX,mn2(1),Homology
DTMPKI-MONOMER_mod_mg2(1),DTMPKI-MONOMER,mg2(1),Homology
HEMEOSYN-MONOMER_mod_mg2(1),HEMEOSYN-MONOMER,mg2(1),Homology
HEMEOSYN-MONOMER_mod_ca2(1),HEMEOSYN-MONOMER,ca2(1),Homology
CPLX0-7760_mod_4fe4s(1),CPLX0-7760,4fe4s(1),Homology
PHOSPHOGLUCMUT-MONOMER_mod_mg2(1),PHOSPHOGLUCMUT-MONOMER,mg2(1),Homology
3-METHYL-2-OXOBUT-OHCH3XFER-CPLX_mod_mg2(1),3-METHYL-2-OXOBUT-OHCH3XFER-CPLX,mg2(1),Homology
MALIC-NADP-CPLX_mod_mn2(1),MALIC-NADP-CPLX,mn2(1),Homology
MALIC-NADP-CPLX_mod_mg2(1),MALIC-NADP-CPLX,mg2(1),Homology
Ala_RS_tetra_mod_zn2(4),Ala_RS_tetra,zn2(4),Homology
AKBLIG-CPLX_mod_pydx5p(1),AKBLIG-CPLX,pydx5p(1),Homology
RNase_III_dim_mod_mg2(2),RNase_III_dim,mg2(2),Homology
AERGLYC3PDEHYDROG-CPLX_mod_fad(1),AERGLYC3PDEHYDROG-CPLX,fad(1),Homology
CPLX0-7426_mod_mg2(1),CPLX0-7426,mg2(1),Homology
CYT-D-UBIOX-CPLX_mod_pheme(1)_mod_hemed(1),CYT-D-UBIOX-CPLX,pheme(1) AND hemed(1),Homology
ARABISOM-CPLX_mod_mn2(1),ARABISOM-CPLX,mn2(1),Homology
AROK-MONOMER_mod_mg2(1),AROK-MONOMER,mg2(1),Homology
AROK-MONOMER_mod_mn2(1),AROK-MONOMER,mn2(1),Homology
AROK-MONOMER_mod_cobalt2(1),AROK-MONOMER,cobalt2(1),Homology
AROK-MONOMER_mod_fe2(1),AROK-MONOMER,fe2(1),Homology
AROK-MONOMER_mod_ca2(1),AROK-MONOMER,ca2(1),Homology
AROK-MONOMER_mod_k(1),AROK-MONOMER,k(1),Homology
SUPEROX-DISMUTMN-CPLX_mod_mn2(1),SUPEROX-DISMUTMN-CPLX,mn2(1),Homology
LysII_RS_dim_mod_mg2(6),LysII_RS_dim,mg2(6),Homology
LysII_RS_dim_mod_lys__L(1),LysII_RS_dim,lys__L(1),Homology
CPLX0-7647_mod_k(1)_mod_mg2(1),CPLX0-7647,k(1) AND mg2(1),Homology
CPLX0-682_mod_mg2(1),CPLX0-682,mg2(1),Homology
THREODEHYD-CPLX_mod_zn2(1),THREODEHYD-CPLX,zn2(1),Homology
AROB-MONOMER_mod_cobalt2(1)_mod_nad(1),AROB-MONOMER,cobalt2(1) AND nad(1),Homology
MiaB_mono_mod_4fe4s(1),MiaB_mono,4fe4s(1),Homology
PABASYN-CPLX_mod_mg2(1),PABASYN-CPLX,mg2(1),Homology
GLUC1PADENYLTRANS-CPLX_mod_mg2(1),GLUC1PADENYLTRANS-CPLX,mg2(1),Homology
Mfd_mono_mod_mg2(1),Mfd_mono,mg2(1),Homology
DIHYDROXYACIDDEHYDRAT-CPLX_mod_4fe4s(1),DIHYDROXYACIDDEHYDRAT-CPLX,4fe4s(1),Homology
NITRATREDUCTA-CPLX_mod_bmocogdp(1)_mod_3fe4s(1)_mod_4fe4s(1),NITRATREDUCTA-CPLX,bmocogdp(1) AND 3fe4s(1) AND 4fe4s(1),Homology
Def_mono_mod_fe2(1),Def_mono,fe2(1),Homology
DMK-MONOMER_mod_mg2(1),DMK-MONOMER,mg2(1),Homology
GltX_mono_mod_mg2(1)_mod_zn2(1),GltX_mono,mg2(1) AND zn2(1),Homology
HISTPHOSTRANS-CPLX_mod_pydx5p(1),HISTPHOSTRANS-CPLX,pydx5p(1),Homology
1-PFK_mod_mg2(1),1-PFK,mg2(1),Homology
GTP-CYCLOHYDRO-II-CPLX_mod_mg2(1),GTP-CYCLOHYDRO-II-CPLX,mg2(1),Homology
NUCLEOSIDE-DIP-KIN-CPLX_mod_mg2(1),NUCLEOSIDE-DIP-KIN-CPLX,mg2(1),Homology
NUCLEOSIDE-DIP-KIN-CPLX_mod_mn2(1),NUCLEOSIDE-DIP-KIN-CPLX,mn2(1),Homology
NUCLEOSIDE-DIP-KIN-CPLX_mod_ca2(1),NUCLEOSIDE-DIP-KIN-CPLX,ca2(1),Homology
DXPREDISOM-CPLX_mod_mn2(1),DXPREDISOM-CPLX,mn2(1),Homology
DXPREDISOM-CPLX_mod_cobalt2(1),DXPREDISOM-CPLX,cobalt2(1),Homology
DXPREDISOM-CPLX_mod_mg2(1),DXPREDISOM-CPLX,mg2(1),Homology
FGAMSYN-MONOMER_mod_mg2(1),FGAMSYN-MONOMER,mg2(1),Homology
IscU_mod_2fe2s(1),IscU,2fe2s(1),Homology
IscU_mod_4fe4s(1),IscU,4fe4s(1),Homology
IscU_mod_fe2(1),IscU,fe2(1),Homology
IscU_mod_fe2(2),IscU,fe2(2),Homology
PHOSPHAGLYPSYN-MONOMER_mod_mg2(1),PHOSPHAGLYPSYN-MONOMER,mg2(1),Homology
GLUTAMATESYN-CPLX_mod_fe2(1)_mod_fad(1),GLUTAMATESYN-CPLX,fe2(1) AND fad(1),Homology
ADCLY-CPLX_mod_pydx5p(1),ADCLY-CPLX,pydx5p(1),Homology
GLYCPDIESTER-CYTO-MONOMER_mod_mg2(1),GLYCPDIESTER-CYTO-MONOMER,mg2(1),Homology
CPLX0-7525_mod_mg2(1)_mod_mn2(1)_mod_thmpp(1),CPLX0-7525,mg2(1) AND mn2(1) AND thmpp(1),Homology
PYRUVOXID-CPLX_mod_mg2(1)_mod_thmpp(1)_mod_fad(1),PYRUVOXID-CPLX,mg2(1) AND thmpp(1) AND fad(1),Homology
Thr_RS_dim_mod_zn2(1),Thr_RS_dim,zn2(1),Homology
CPLX0-7744_mod_mg2(1),CPLX0-7744,mg2(1),Homology
ACSERLYB-CPLX_mod_pydx5p(1),ACSERLYB-CPLX,pydx5p(1),Homology
Tgt_hexa_mod_zn2(6),Tgt_hexa,zn2(6),Homology
PGMI-MONOMER_mod_mn2(1),PGMI-MONOMER,mn2(1),Homology
CPLX0-7643_mod_mg2(1),CPLX0-7643,mg2(1),Homology
PANTOTHENATE-KIN-CPLX_mod_mg2(1),PANTOTHENATE-KIN-CPLX,mg2(1),Homology
UDPNACETYLMURAMATEDEHYDROG-MONOMER_mod_fad(1),UDPNACETYLMURAMATEDEHYDROG-MONOMER,fad(1),Homology
Fmt_mono_mod_mg2(1)_mod_k(1),Fmt_mono,mg2(1) AND k(1),Homology
EG11597-MONOMER_mod_amp(1),EG11597-MONOMER,amp(1),Homology
EG11597-MONOMER_mod_coo(1),EG11597-MONOMER,coo(1),Homology
EG11597-MONOMER_mod_cosh(1),EG11597-MONOMER,cosh(1),Homology
Rho_hexa_mod_mg2(3),Rho_hexa,mg2(3),Homology
EG10983-MONOMER_mod_mg2(1),EG10983-MONOMER,mg2(1),Homology
AIRS-CPLX_mod_k(1)_mod_mg2(1),AIRS-CPLX,k(1) AND mg2(1),Homology
THYMIDYLATESYN-CPLX_mod_mg2(1),THYMIDYLATESYN-CPLX,mg2(1),Homology
SPOT-MONOMER_mod_mn2(1),SPOT-MONOMER,mn2(1),Homology
NAG1P-URIDYLTRANS-CPLX_mod_mg2(1),NAG1P-URIDYLTRANS-CPLX,mg2(1),Homology
MALIC-NAD-CPLX_mod_mn2(1),MALIC-NAD-CPLX,mn2(1),Homology
MALIC-NAD-CPLX_mod_mg2(1),MALIC-NAD-CPLX,mg2(1),Homology
GMP-SYN-CPLX_mod_mg2(1),GMP-SYN-CPLX,mg2(1),Homology
GLYCOPHOSPHORYL-CPLX_mod_pydx5p(1),GLYCOPHOSPHORYL-CPLX,pydx5p(1),Homology
IscS_mod_pydx5p(2),IscS,pydx5p(2),Homology
ADENYLYLSULFKIN-CPLX_mod_mg2(1),ADENYLYLSULFKIN-CPLX,mg2(1),Homology
ADENYLYLSULFKIN-CPLX_mod_mn2(1),ADENYLYLSULFKIN-CPLX,mn2(1),Homology
ADENYLYLSULFKIN-CPLX_mod_cobalt2(1),ADENYLYLSULFKIN-CPLX,cobalt2(1),Homology
ADENYLYLSULFKIN-CPLX_mod_cd2(1),ADENYLYLSULFKIN-CPLX,cd2(1),Homology
UDPGLCNACEPIM-MONOMER_mod_nad(1),UDPGLCNACEPIM-MONOMER,nad(1),Homology
Eno_dim_mod_mg2(4),Eno_dim,mg2(4),Homology
CPLX0-7882_mod_hco3(1),CPLX0-7882,hco3(1),Homology
GLUTAMINESYN-OLIGOMER_mod_mn2(1),GLUTAMINESYN-OLIGOMER,mn2(1),Homology
TDK-MONOMER_mod_mg2(1),TDK-MONOMER,mg2(1),Homology
CPLX0-1683_mod_mn2(1),CPLX0-1683,mn2(1),Homology
ACETYLORNDEACET-CPLX_mod_zn2(1),ACETYLORNDEACET-CPLX,zn2(1),Homology
CPLX0-301_mod_mn2(1),CPLX0-301,mn2(1),Homology
HOMOCYSMETB12-MONOMER_mod_zn2(1)_mod_cbl1(1),HOMOCYSMETB12-MONOMER,zn2(1) AND cbl1(1),Homology
3-ISOPROPYLMALDEHYDROG-CPLX_mod_mg2(1)_mod_mn2(1),3-ISOPROPYLMALDEHYDROG-CPLX,mg2(1) AND mn2(1),Homology
HISTDEHYD-CPLX_mod_mn2(1),HISTDEHYD-CPLX,mn2(1),Homology
EG11829-MONOMER_mod_mg2(1),EG11829-MONOMER,mg2(1),Homology
EG11829-MONOMER_mod_mn2(1),EG11829-MONOMER,mn2(1),Homology
ADENPRIBOSYLTRAN-CPLX_mod_mg2(1),ADENPRIBOSYLTRAN-CPLX,mg2(1),Homology
ADENPRIBOSYLTRAN-CPLX_mod_mn2(1),ADENPRIBOSYLTRAN-CPLX,mn2(1),Homology
EG10534-MONOMER_mod_mg2(1),EG10534-MONOMER,mg2(1),Homology
G6886-MONOMER_mod_cu2(1),G6886-MONOMER,cu2(1),Homology
CPLX0-7466_mod_mg2(1),CPLX0-7466,mg2(1),Homology
CPLX0-238_mod_mg2(1),CPLX0-238,mg2(1),Homology
ADENYLOSUCCINATE-SYN-DIMER_mod_mg2(1),ADENYLOSUCCINATE-SYN-DIMER,mg2(1),Homology
GUANYL-KIN-CPLX_mod_mg2(1),GUANYL-KIN-CPLX,mg2(1),Homology
EG50003-MONOMER_mod_pan4p(1),EG50003-MONOMER,pan4p(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_ac(1),EG50003-MONOMER,pan4p(1) AND ac(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_mal(1),EG50003-MONOMER,pan4p(1) AND mal(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_but2e(1),EG50003-MONOMER,pan4p(1) AND but2e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_act(1),EG50003-MONOMER,pan4p(1) AND act(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_but(1),EG50003-MONOMER,pan4p(1) AND but(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3ha(1),EG50003-MONOMER,pan4p(1) AND 3ha(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_egme(1),EG50003-MONOMER,pan4p(1) AND egme(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_ogme(1),EG50003-MONOMER,pan4p(1) AND ogme(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_gme(1),EG50003-MONOMER,pan4p(1) AND gme(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_hgme(1),EG50003-MONOMER,pan4p(1) AND hgme(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_thex2e(1),EG50003-MONOMER,pan4p(1) AND thex2e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3ohex(1),EG50003-MONOMER,pan4p(1) AND 3ohex(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_hex(1),EG50003-MONOMER,pan4p(1) AND hex(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3hhex(1),EG50003-MONOMER,pan4p(1) AND 3hhex(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_pim(1),EG50003-MONOMER,pan4p(1) AND pim(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_epme(1),EG50003-MONOMER,pan4p(1) AND epme(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_opme(1),EG50003-MONOMER,pan4p(1) AND opme(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_pme(1),EG50003-MONOMER,pan4p(1) AND pme(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_hpme(1),EG50003-MONOMER,pan4p(1) AND hpme(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_toct2e(1),EG50003-MONOMER,pan4p(1) AND toct2e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3ooct(1),EG50003-MONOMER,pan4p(1) AND 3ooct(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_oc(1),EG50003-MONOMER,pan4p(1) AND oc(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3hoct(1),EG50003-MONOMER,pan4p(1) AND 3hoct(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_tdec2e(1),EG50003-MONOMER,pan4p(1) AND tdec2e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_cdec3e(1),EG50003-MONOMER,pan4p(1) AND cdec3e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3odec(1),EG50003-MONOMER,pan4p(1) AND 3odec(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_dca(1),EG50003-MONOMER,pan4p(1) AND dca(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3hdec(1),EG50003-MONOMER,pan4p(1) AND 3hdec(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_t3c5ddece(1),EG50003-MONOMER,pan4p(1) AND t3c5ddece(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3ocddec5e(1),EG50003-MONOMER,pan4p(1) AND 3ocddec5e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_tddec2e(1),EG50003-MONOMER,pan4p(1) AND tddec2e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_cddec5e(1),EG50003-MONOMER,pan4p(1) AND cddec5e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3oddec(1),EG50003-MONOMER,pan4p(1) AND 3oddec(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3hcddec5e(1),EG50003-MONOMER,pan4p(1) AND 3hcddec5e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_ddca(1),EG50003-MONOMER,pan4p(1) AND ddca(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3hddec(1),EG50003-MONOMER,pan4p(1) AND 3hddec(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_t3c7mrse(1),EG50003-MONOMER,pan4p(1) AND t3c7mrse(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3ocmrs7e(1),EG50003-MONOMER,pan4p(1) AND 3ocmrs7e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_tde(1),EG50003-MONOMER,pan4p(1) AND tde(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_tmrs2e(1),EG50003-MONOMER,pan4p(1) AND tmrs2e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3omrs(1),EG50003-MONOMER,pan4p(1) AND 3omrs(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3hcmrs7e(1),EG50003-MONOMER,pan4p(1) AND 3hcmrs7e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_myrs(1),EG50003-MONOMER,pan4p(1) AND myrs(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3hmrs(1),EG50003-MONOMER,pan4p(1) AND 3hmrs(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_t3c9palme(1),EG50003-MONOMER,pan4p(1) AND t3c9palme(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3ocpalm9e(1),EG50003-MONOMER,pan4p(1) AND 3ocpalm9e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_hde(1),EG50003-MONOMER,pan4p(1) AND hde(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_tpalm2e(1),EG50003-MONOMER,pan4p(1) AND tpalm2e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3opalm(1),EG50003-MONOMER,pan4p(1) AND 3opalm(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3hcpalm9e(1),EG50003-MONOMER,pan4p(1) AND 3hcpalm9e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_palm(1),EG50003-MONOMER,pan4p(1) AND palm(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3hpalm(1),EG50003-MONOMER,pan4p(1) AND 3hpalm(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_t3c11vace(1),EG50003-MONOMER,pan4p(1) AND t3c11vace(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3ocvac11e(1),EG50003-MONOMER,pan4p(1) AND 3ocvac11e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_toctd2e(1),EG50003-MONOMER,pan4p(1) AND toctd2e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_octe(1),EG50003-MONOMER,pan4p(1) AND octe(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3ooctd(1),EG50003-MONOMER,pan4p(1) AND 3ooctd(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3hcvac11e(1),EG50003-MONOMER,pan4p(1) AND 3hcvac11e(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_ocdca(1),EG50003-MONOMER,pan4p(1) AND ocdca(1),Homology
EG50003-MONOMER_mod_pan4p(1)_mod_3hocta(1),EG50003-MONOMER,pan4p(1) AND 3hocta(1),Homology
GLYCPDIESTER-PERI-CPLX_mod_ca2(1),GLYCPDIESTER-PERI-CPLX,ca2(1),Homology
GALACTOKIN-MONOMER_mod_mg2(1),GALACTOKIN-MONOMER,mg2(1),Homology
THIE-MONOMER_mod_mg2(1),THIE-MONOMER,mg2(1),Homology
TRANSKETOI-CPLX_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1),TRANSKETOI-CPLX,thmpp(1) AND mn2(1) AND mg2(1),Homology
Map_mono_mod_fe2(2),Map_mono,fe2(2),Homology
RHAMNULOKIN-MONOMER_mod_mg2(1),RHAMNULOKIN-MONOMER,mg2(1),Homology
CPLX0-341_mod_fmn(1),CPLX0-341,fmn(1),Homology
CPLX0-341_mod_mg2(1),CPLX0-341,mg2(1),Homology
ENTC-MONOMER_mod_mg2(1),ENTC-MONOMER,mg2(1),Homology
ASPARTASE-CPLX_mod_mg2(1),ASPARTASE-CPLX,mg2(1),Homology
ASPARTASE-CPLX_mod_mn2(1),ASPARTASE-CPLX,mn2(1),Homology
ASPARTASE-CPLX_mod_cobalt2(1),ASPARTASE-CPLX,cobalt2(1),Homology
O-SUCCHOMOSERLYASE-CPLX_mod_pydx5p(1),O-SUCCHOMOSERLYASE-CPLX,pydx5p(1),Homology
PSERTRANSAM-CPLX_mod_pydx5p(1),PSERTRANSAM-CPLX,pydx5p(1),Homology
QUINOPRIBOTRANS-CPLX_mod_mg2(1),QUINOPRIBOTRANS-CPLX,mg2(1),Homology
PEPSYNTH-CPLX_mod_mg2(1),PEPSYNTH-CPLX,mg2(1),Homology
CARBPSYN-CPLX_mod_mg2(1),CARBPSYN-CPLX,mg2(1),Homology
CARBPSYN-CPLX_mod_mn2(1),CARBPSYN-CPLX,mn2(1),Homology
CARBPSYN-CPLX_mod_cobalt2(1),CARBPSYN-CPLX,cobalt2(1),Homology
CARBPSYN-CPLX_mod_cd2(1),CARBPSYN-CPLX,cd2(1),Homology
CARBPSYN-CPLX_mod_zn2(1),CARBPSYN-CPLX,zn2(1),Homology
THI-P-KIN-MONOMER_mod_mg2(1),THI-P-KIN-MONOMER,mg2(1),Homology
Phe_RS_tetra_mod_mg2(1),Phe_RS_tetra,mg2(1),Homology
DIAMINOPIMDECARB-CPLX_mod_pydx5p(1),DIAMINOPIMDECARB-CPLX,pydx5p(1),Homology
ASNSYNB-CPLX_mod_mg2(1),ASNSYNB-CPLX,mg2(1),Homology
ALKAPHOSPHA-CPLX_mod_zn2(1)_mod_mg2(1),ALKAPHOSPHA-CPLX,zn2(1) AND mg2(1),Homology
CPLX-7524_mod_mn2(1),CPLX-7524,mn2(1),Homology
CPLX-7524_mod_2fe2s(1)_mod_mn2(1),CPLX-7524,2fe2s(1) AND mn2(1),Homology
