,query,evalue
BSU01110,BSU01110,1.63e-115
BSU01120,BSU01120,0.0
BSU01130,BSU01130,0.0
BSU01140,BSU01140,0.0
BSU01150,BSU01150,2.96e-72
BSU01160,BSU01160,6.49e-153
BSU01170,BSU01170,2.45e-151
BSU01180,BSU01180,3.79e-65
BSU01190,BSU01190,0.0
BSU01200,BSU01200,2.66e-66
BSU01210,BSU01210,2.45e-80
BSU01220,BSU01220,7.63e-162
BSU01230,BSU01230,1.65e-102
BSU01240,BSU01240,9.889999999999999e-42
BSU01250,BSU01250,3.1e-60
BSU01260,BSU01260,9.28e-86
BSU01270,BSU01270,4.85e-71
BSU01280,BSU01280,4.74e-131
BSU01290,BSU01290,1.88e-41
BSU01300,BSU01300,3.81e-95
BSU01310,BSU01310,2.0699999999999998e-128
BSU01320,BSU01320,1.29e-84
BSU01330,BSU01330,5.93e-116
BSU01340,BSU01340,1.1199999999999999e-38
BSU01350,BSU01350,4.97e-102
BSU01360,BSU01360,0.0
BSU01370,BSU01370,8.620000000000001e-161
BSU01380,BSU01380,0.0
BSU01389,BSU01389,1.32e-51
BSU01390,BSU01390,6.12e-50
BSU01400,BSU01400,5.53e-21
BSU01410,BSU01410,3.38e-83
BSU01420,BSU01420,1.06e-93
BSU01430,BSU01430,0.0
BSU01440,BSU01440,1.3e-85
BSU01450,BSU01450,0.0
BSU01460,BSU01460,0.0
BSU01470,BSU01470,0.0
BSU01480,BSU01480,0.0
BSU01490,BSU01490,5.26e-107
BSU01500,BSU01500,5.9e-93
BSU01510,BSU01510,0.0
BSU01520,BSU01520,2.32e-109
BSU01530,BSU01530,3.51e-178
BSU01540,BSU01540,0.0
BSU01550,BSU01550,1.9099999999999998e-134
BSU01560,BSU01560,1.5299999999999999e-140
BSU01570,BSU01570,0.0
BSU01580,BSU01580,0.0
BSU01590,BSU01590,0.0
BSU01600,BSU01600,0.0
BSU01610,BSU01610,0.0
BSU01620,BSU01620,0.0
BSU01630,BSU01630,0.0
BSU01640,BSU01640,0.0
BSU01650,BSU01650,0.0
BSU01660,BSU01660,0.0
BSU01670,BSU01670,0.0
BSU01680,BSU01680,0.0
BSU01690,BSU01690,0.0
BSU01700,BSU01700,0.0
BSU01710,BSU01710,2.24e-118
BSU01720,BSU01720,9.6e-109
BSU01730,BSU01730,1.18e-137
BSU01740,BSU01740,4.42e-159
BSU01750,BSU01750,0.0
BSU01760,BSU01760,0.0
BSU01770,BSU01770,0.0
BSU01780,BSU01780,0.0
BSU01790,BSU01790,9.41e-31
BSU01800,BSU01800,0.0
BSU01810,BSU01810,3.19e-163
BSU01820,BSU01820,7.68e-136
BSU01830,BSU01830,0.0
BSU01845,BSU01845,0.0
BSU01860,BSU01860,1.1000000000000001e-132
BSU01870,BSU01870,4.919999999999999e-68
BSU01880,BSU01880,4.62e-86
BSU01889,BSU01889,4.7700000000000004e-73
BSU01890,BSU01890,0.0
BSU01900,BSU01900,1.1300000000000002e-73
BSU01910,BSU01910,2.58e-36
BSU01920,BSU01920,0.0
BSU01935,BSU01935,0.0
BSU01950,BSU01950,0.0
BSU01960,BSU01960,0.0
BSU01970,BSU01970,4e-125
BSU01980,BSU01980,1.33e-105
BSU01990,BSU01990,0.0
BSU02000,BSU02000,4.34e-166
BSU02010,BSU02010,0.0
BSU02019,BSU02019,8.120000000000001e-58
BSU02030,BSU02030,0.0
BSU02040,BSU02040,0.0
BSU02050,BSU02050,0.0
BSU02060,BSU02060,0.0
BSU02070,BSU02070,6.100000000000001e-56
BSU02080,BSU02080,2.2199999999999998e-42
BSU02090,BSU02090,0.0
BSU02100,BSU02100,0.0
BSU02110,BSU02110,4.1299999999999996e-61
BSU02120,BSU02120,0.0
BSU02130,BSU02130,0.0
BSU02140,BSU02140,0.0
BSU02150,BSU02150,2.0599999999999998e-55
BSU02160,BSU02160,0.0
BSU02170,BSU02170,0.0
BSU02180,BSU02180,1.27e-66
BSU02181,BSU02181,2.56e-25
BSU02190,BSU02190,0.0
BSU02200,BSU02200,0.0
BSU02210,BSU02210,0.0
BSU02220,BSU02220,0.0
BSU02230,BSU02230,0.0
BSU02240,BSU02240,0.0
BSU02250,BSU02250,1.76e-96
BSU02260,BSU02260,0.0
BSU02270,BSU02270,7.35e-131
BSU02280,BSU02280,1.1900000000000001e-116
BSU02290,BSU02290,0.0
BSU02300,BSU02300,8.969999999999999e-67
BSU02310,BSU02310,0.0
BSU02320,BSU02320,0.0
BSU02330,BSU02330,0.0
BSU02340,BSU02340,0.0
BSU02350,BSU02350,0.0
BSU02360,BSU02360,0.0
BSU02370,BSU02370,5.51e-177
BSU02380,BSU02380,1.46e-62
BSU02390,BSU02390,0.0
BSU02400,BSU02400,0.0
BSU02410,BSU02410,0.0
BSU02420,BSU02420,0.0
BSU02430,BSU02430,0.0
BSU02440,BSU02440,0.0
BSU02450,BSU02450,0.0
BSU02460,BSU02460,0.0
BSU02470,BSU02470,0.0
BSU02480,BSU02480,0.0
BSU02490,BSU02490,0.0
BSU02500,BSU02500,3.53e-174
BSU02510,BSU02510,0.0
BSU02520,BSU02520,0.0
BSU02530,BSU02530,7.3e-36
BSU02540,BSU02540,0.0
BSU02550,BSU02550,4.65e-171
BSU02560,BSU02560,0.0
BSU02570,BSU02570,0.0
BSU02580,BSU02580,1.93e-165
BSU02585,BSU02585,1.7700000000000002e-27
BSU02590,BSU02590,1.1899999999999999e-89
BSU02600,BSU02600,4.61e-108
BSU02610,BSU02610,1.44e-180
BSU02619,BSU02619,6.1e-39
BSU02620,BSU02620,0.0
BSU02630,BSU02630,1.13e-45
BSU02640,BSU02640,3.61e-176
BSU02650,BSU02650,2.5400000000000002e-163
BSU02660,BSU02660,0.0
BSU02670,BSU02670,0.0
BSU02680,BSU02680,2.59e-140
BSU02690,BSU02690,0.0
BSU02700,BSU02700,6.38e-157
BSU02710,BSU02710,1.11e-89
BSU02720,BSU02720,0.0
BSU02730,BSU02730,0.0
BSU02740,BSU02740,1.19e-174
BSU02750,BSU02750,0.0
BSU02760,BSU02760,0.0
BSU02770,BSU02770,0.0
BSU02780,BSU02780,0.0
BSU02785,BSU02785,2.0500000000000003e-27
BSU02790,BSU02790,0.0
BSU02800,BSU02800,0.0
BSU02810,BSU02810,4.31e-127
BSU02820,BSU02820,0.0
BSU02830,BSU02830,0.0
BSU02840,BSU02840,0.0
BSU02850,BSU02850,0.0
BSU02860,BSU02860,2.24e-176
BSU02870,BSU02870,0.0
BSU02880,BSU02880,0.0
BSU02890,BSU02890,6.2e-148
BSU02900,BSU02900,1.12e-142
BSU02910,BSU02910,1.55e-143
BSU02920,BSU02920,0.0
BSU02930,BSU02930,0.0
BSU02940,BSU02940,0.0
BSU02950,BSU02950,0.0
BSU02960,BSU02960,0.0
BSU02970,BSU02970,4.2800000000000003e-72
BSU02980,BSU02980,0.0
BSU02990,BSU02990,0.0
BSU03000,BSU03000,0.0
BSU03010,BSU03010,0.0
BSU03020,BSU03020,0.0
BSU03030,BSU03030,5.05e-141
BSU03040,BSU03040,0.0
BSU03050,BSU03050,0.0
BSU03060,BSU03060,0.0
BSU03070,BSU03070,0.0
BSU03080,BSU03080,2.52e-112
BSU03090,BSU03090,5e-152
BSU03100,BSU03100,0.0
BSU03110,BSU03110,0.0
BSU03120,BSU03120,6.1e-151
BSU03130,BSU03130,0.0
BSU03140,BSU03140,5.07e-150
BSU03150,BSU03150,1.6899999999999999e-140
BSU03160,BSU03160,0.0
BSU03170,BSU03170,0.0
BSU03180,BSU03180,0.0
BSU03190,BSU03190,0.0
BSU03200,BSU03200,0.0
BSU03210,BSU03210,0.0
BSU03220,BSU03220,0.0
BSU03230,BSU03230,0.0
BSU03240,BSU03240,0.0
BSU03250,BSU03250,0.0
BSU03260,BSU03260,0.0
BSU03270,BSU03270,0.0
BSU03280,BSU03280,0.0
BSU03290,BSU03290,3.88e-76
BSU03300,BSU03300,0.0
BSU03310,BSU03310,0.0
BSU03320,BSU03320,0.0
BSU03330,BSU03330,0.0
BSU03340,BSU03340,0.0
BSU03350,BSU03350,1.5099999999999999e-146
BSU03359,BSU03359,6.02e-41
BSU03360,BSU03360,0.0
BSU03370,BSU03370,4.5000000000000005e-164
BSU03380,BSU03380,0.0
BSU03385,BSU03385,3.92e-47
BSU03390,BSU03390,4.0899999999999996e-108
BSU03400,BSU03400,3.6800000000000003e-79
BSU03410,BSU03410,0.0
BSU03420,BSU03420,3.98e-99
BSU03430,BSU03430,1.02e-111
BSU03440,BSU03440,0.0
BSU03450,BSU03450,1.94e-136
BSU03460,BSU03460,1.01e-148
BSU03470,BSU03470,3.28e-87
BSU03480,BSU03480,0.0
BSU03490,BSU03490,0.0
BSU03500,BSU03500,1.29e-30
BSU03510,BSU03510,0.0
BSU03520,BSU03520,0.0
BSU03530,BSU03530,0.0
BSU03540,BSU03540,9.93e-138
BSU03550,BSU03550,0.0
BSU03560,BSU03560,0.0
BSU03569,BSU03569,1.45e-37
BSU03570,BSU03570,2.17e-124
BSU03580,BSU03580,1.06e-153
BSU03590,BSU03590,0.0
BSU03600,BSU03600,1.2699999999999999e-170
BSU03610,BSU03610,0.0
BSU03620,BSU03620,0.0
BSU03630,BSU03630,2.02e-154
BSU03640,BSU03640,0.0
BSU03651,BSU03651,6.62e-53
BSU03652,BSU03652,8.62e-116
BSU03660,BSU03660,0.0
BSU03670,BSU03670,0.0
BSU03680,BSU03680,0.0
BSU03690,BSU03690,6.81e-49
BSU03700,BSU03700,0.0
BSU03710,BSU03710,0.0
BSU03720,BSU03720,0.0
BSU03730,BSU03730,2.49e-171
BSU03740,BSU03740,0.0
BSU03750,BSU03750,1.44e-171
BSU03760,BSU03760,0.0
BSU03770,BSU03770,0.0
BSU03780,BSU03780,6.08e-24
BSU03788,BSU03788,1.37e-13
BSU03789,BSU03789,1.83e-18
BSU03790,BSU03790,0.0
BSU03800,BSU03800,0.0
BSU03810,BSU03810,0.0
BSU03820,BSU03820,0.0
BSU03830,BSU03830,0.0
BSU03840,BSU03840,0.0
BSU03850,BSU03850,0.0
BSU03860,BSU03860,0.0
BSU03870,BSU03870,2.06e-67
BSU03880,BSU03880,1.63e-75
BSU03890,BSU03890,0.0
BSU03900,BSU03900,0.0
BSU03910,BSU03910,0.0
BSU03920,BSU03920,0.0
BSU03930,BSU03930,0.0
BSU03940,BSU03940,7.18e-152
BSU03950,BSU03950,0.0
BSU03960,BSU03960,2.71e-145
BSU03970,BSU03970,1.46e-84
BSU03981,BSU03981,0.0
BSU03982,BSU03982,1.97e-101
BSU03990,BSU03990,0.0
BSU04000,BSU04000,0.0
BSU04010,BSU04010,3.47e-137
BSU04020,BSU04020,1.42e-154
BSU04030,BSU04030,1.72e-95
BSU04039,BSU04039,6.2e-34
BSU04040,BSU04040,0.0
BSU04050,BSU04050,0.0
BSU04060,BSU04060,0.0
BSU04070,BSU04070,0.0
BSU04080,BSU04080,1.0400000000000001e-179
BSU04090,BSU04090,0.0
BSU04100,BSU04100,0.0
BSU04110,BSU04110,2.1100000000000004e-163
BSU04120,BSU04120,7.02e-55
BSU04130,BSU04130,3.58e-69
BSU04140,BSU04140,0.0
BSU04150,BSU04150,0.0
BSU04160,BSU04160,0.0
BSU04170,BSU04170,0.0
BSU04180,BSU04180,3.55e-137
BSU04190,BSU04190,0.0
BSU04200,BSU04200,1.8e-125
BSU04210,BSU04210,1.9e-137
BSU04220,BSU04220,1.6499999999999997e-104
BSU04230,BSU04230,0.0
BSU04240,BSU04240,1.02e-65
BSU04250,BSU04250,1.97e-106
BSU04260,BSU04260,0.0
BSU04270,BSU04270,0.0
BSU04280,BSU04280,0.0
BSU04290,BSU04290,0.0
BSU04300,BSU04300,0.0
BSU04310,BSU04310,0.0
BSU04320,BSU04320,0.0
BSU04330,BSU04330,1.39e-109
BSU04340,BSU04340,0.0
BSU04345,BSU04345,1.64e-45
BSU04359,BSU04359,2.34e-58
BSU04360,BSU04360,0.0
BSU04370,BSU04370,2.48e-51
BSU04380,BSU04380,1.27e-107
BSU04390,BSU04390,0.0
BSU04400,BSU04400,1.0699999999999999e-84
BSU04410,BSU04410,3.1199999999999998e-83
BSU04420,BSU04420,1.01e-87
BSU04430,BSU04430,0.0
BSU04440,BSU04440,0.0
BSU04450,BSU04450,0.0
BSU04460,BSU04460,2.34e-167
BSU04470,BSU04470,0.0
BSU04480,BSU04480,0.0
BSU04490,BSU04490,0.0
BSU04500,BSU04500,1.15e-178
BSU04510,BSU04510,2.62e-77
BSU04520,BSU04520,0.0
BSU04530,BSU04530,1.58e-39
BSU04536,BSU04536,7.68e-35
BSU04540,BSU04540,0.0
BSU04550,BSU04550,2.93e-78
BSU04560,BSU04560,0.0
BSU04570,BSU04570,0.0
BSU04580,BSU04580,0.0
BSU04590,BSU04590,1.57e-115
BSU04600,BSU04600,0.0
BSU04610,BSU04610,3.4799999999999997e-146
BSU04620,BSU04620,2.2e-87
BSU04630,BSU04630,0.0
BSU04640,BSU04640,0.0
BSU04650,BSU04650,8.71e-65
BSU04660,BSU04660,2.39e-82
BSU04670,BSU04670,0.0
BSU04680,BSU04680,6.86e-85
BSU04690,BSU04690,1.71e-95
BSU04700,BSU04700,0.0
BSU04710,BSU04710,2.89e-76
BSU04720,BSU04720,5.98e-120
BSU04730,BSU04730,0.0
BSU04740,BSU04740,1.06e-150
BSU04745,BSU04745,2.5399999999999998e-24
BSU04750,BSU04750,2.89e-71
BSU04760,BSU04760,3.8300000000000003e-110
BSU04770,BSU04770,1.15e-108
BSU04780,BSU04780,0.0
BSU04785,BSU04785,2.3999999999999997e-23
BSU04790,BSU04790,1.09e-111
BSU04800,BSU04800,0.0
BSU04810,BSU04810,4.37e-125
BSU04820,BSU04820,7.09e-88
BSU04830,BSU04830,6.34e-44
BSU04839,BSU04839,5.74e-61
BSU04840,BSU04840,3.5799999999999995e-61
BSU04849,BSU04849,2.17e-27
BSU04850,BSU04850,1.76e-92
BSU04860,BSU04860,0.0
BSU04870,BSU04870,0.0
BSU04880,BSU04880,3.23e-61
BSU04890,BSU04890,4.29e-60
BSU04900,BSU04900,2.5600000000000002e-73
BSU04910,BSU04910,0.0
BSU04920,BSU04920,1.22e-55
BSU04930,BSU04930,3.4e-128
BSU04940,BSU04940,0.0
BSU04950,BSU04950,3.3900000000000004e-79
BSU04960,BSU04960,0.0
BSU04970,BSU04970,0.0
BSU04980,BSU04980,3.63e-125
BSU04990,BSU04990,8.56e-92
BSU05000,BSU05000,0.0
BSU05010,BSU05010,0.0
BSU05020,BSU05020,4.8099999999999994e-23
BSU05030,BSU05030,0.0
BSU05040,BSU05040,0.0
BSU05050,BSU05050,5.6200000000000005e-99
BSU05060,BSU05060,2.1600000000000002e-110
BSU05070,BSU05070,8.95e-136
BSU05080,BSU05080,0.0
BSU05090,BSU05090,0.0
BSU05100,BSU05100,7.190000000000001e-173
BSU05109,BSU05109,1.79e-40
BSU05110,BSU05110,9.579999999999999e-150
BSU05120,BSU05120,1.01e-43
BSU05130,BSU05130,1.63e-112
BSU05140,BSU05140,1.35e-50
BSU05150,BSU05150,0.0
BSU05160,BSU05160,0.0
BSU05170,BSU05170,0.0
BSU05180,BSU05180,0.0
BSU05190,BSU05190,0.0
BSU05200,BSU05200,3.65e-101
BSU05210,BSU05210,3.25e-148
BSU05220,BSU05220,1.69e-165
BSU05230,BSU05230,0.0
BSU05240,BSU05240,0.0
BSU05250,BSU05250,9.45e-103
BSU05260,BSU05260,1.83e-143
BSU05270,BSU05270,2.95e-80
BSU05280,BSU05280,0.0
BSU05290,BSU05290,6.61e-93
BSU05300,BSU05300,2.68e-150
BSU05310,BSU05310,0.0
BSU05320,BSU05320,9.1e-148
BSU05329,BSU05329,1.29e-41
BSU05330,BSU05330,2.53e-82
BSU05340,BSU05340,0.0
BSU05343,BSU05343,1.03e-20
BSU05344,BSU05344,1.11e-22
BSU05350,BSU05350,0.0
BSU05360,BSU05360,0.0
BSU05370,BSU05370,0.0
BSU05380,BSU05380,1.93e-156
BSU05390,BSU05390,4.7e-171
BSU05400,BSU05400,2.25e-111
BSU05408,BSU05408,2.39e-38
BSU05409,BSU05409,2.4600000000000002e-29
BSU05410,BSU05410,0.0
BSU05420,BSU05420,1.25e-155
BSU05430,BSU05430,0.0
BSU05440,BSU05440,0.0
BSU05450,BSU05450,1.78e-162
BSU05460,BSU05460,0.0
BSU05470,BSU05470,0.0
BSU05480,BSU05480,1.78e-157
BSU05490,BSU05490,0.0
BSU05500,BSU05500,4.68e-85
BSU05510,BSU05510,1.7e-81
BSU05520,BSU05520,3.97e-53
BSU05529,BSU05529,1.3e-50
BSU05530,BSU05530,4.5800000000000005e-167
BSU05540,BSU05540,4.96e-174
BSU05550,BSU05550,6.67e-105
BSU05560,BSU05560,1.4899999999999999e-53
BSU05570,BSU05570,2.86e-60
BSU05580,BSU05580,7.7e-144
BSU05590,BSU05590,5.83e-79
BSU05600,BSU05600,3.32e-119
BSU05610,BSU05610,0.0
BSU05620,BSU05620,0.0
BSU05630,BSU05630,4.2800000000000004e-129
BSU05640,BSU05640,7.18e-111
BSU05650,BSU05650,0.0
BSU05660,BSU05660,7.03e-158
BSU05670,BSU05670,1.84e-120
BSU05680,BSU05680,0.0
BSU05690,BSU05690,4.06e-169
BSU05700,BSU05700,2.2200000000000002e-166
BSU05710,BSU05710,0.0
BSU05720,BSU05720,0.0
BSU05730,BSU05730,1.69e-177
BSU05740,BSU05740,0.0
BSU05750,BSU05750,5.74e-92
BSU05760,BSU05760,1.2000000000000002e-123
BSU05770,BSU05770,7.78e-120
BSU05780,BSU05780,0.0
BSU05790,BSU05790,1.29e-154
BSU05800,BSU05800,0.0
BSU05810,BSU05810,4.1900000000000004e-72
BSU05820,BSU05820,1.08e-77
BSU05830,BSU05830,0.0
BSU05840,BSU05840,0.0
BSU05850,BSU05850,2.1200000000000002e-179
BSU05860,BSU05860,0.0
BSU05870,BSU05870,0.0
BSU05880,BSU05880,0.0
BSU05890,BSU05890,0.0
BSU05899,BSU05899,3.2900000000000004e-27
BSU05900,BSU05900,0.0
BSU05910,BSU05910,7.99e-119
BSU05920,BSU05920,3.45e-173
BSU05930,BSU05930,2.62e-115
BSU05940,BSU05940,0.0
BSU05950,BSU05950,0.0
BSU05960,BSU05960,9.15e-128
BSU05970,BSU05970,6.7e-161
BSU05980,BSU05980,3.41e-36
BSU05990,BSU05990,0.0
BSU06000,BSU06000,1e-41
BSU06010,BSU06010,3.0500000000000003e-179
BSU06020,BSU06020,8.749999999999999e-62
BSU06030,BSU06030,0.0
BSU06033,BSU06033,1.0300000000000001e-22
BSU06034,BSU06034,1.34e-33
BSU06036,BSU06036,6.45e-26
BSU06037,BSU06037,1.4e-49
BSU06038,BSU06038,4.5800000000000006e-73
BSU06040,BSU06040,3.72e-92
BSU06048,BSU06048,3.14e-62
BSU06049,BSU06049,2.41e-87
BSU06050,BSU06050,5.59e-48
BSU06060,BSU06060,0.0
BSU06070,BSU06070,0.0
BSU06073,BSU06073,2.47e-64
BSU06074,BSU06074,5.0399999999999995e-25
BSU06076,BSU06076,2.42e-100
BSU06077,BSU06077,6.470000000000001e-31
BSU06078,BSU06078,5.74e-46
BSU06079,BSU06079,2.2e-23
BSU06083,BSU06083,3.19e-17
BSU06090,BSU06090,0.0
BSU06100,BSU06100,0.0
BSU06110,BSU06110,0.0
BSU06120,BSU06120,2.29e-78
BSU06130,BSU06130,1.78e-85
BSU06140,BSU06140,0.0
BSU06150,BSU06150,0.0
BSU06160,BSU06160,0.0
BSU06170,BSU06170,0.0
BSU06180,BSU06180,1.3700000000000002e-166
BSU06190,BSU06190,0.0
BSU06200,BSU06200,0.0
BSU06210,BSU06210,0.0
BSU06220,BSU06220,0.0
BSU06230,BSU06230,0.0
BSU06240,BSU06240,0.0
BSU06250,BSU06250,1.8400000000000001e-87
BSU06260,BSU06260,0.0
BSU06269,BSU06269,2.4700000000000002e-33
BSU06270,BSU06270,8.8e-49
BSU06280,BSU06280,0.0
BSU06290,BSU06290,0.0
BSU06300,BSU06300,0.0
BSU06310,BSU06310,0.0
BSU06319,BSU06319,2.3899999999999998e-68
BSU06320,BSU06320,0.0
BSU06330,BSU06330,0.0
BSU06340,BSU06340,0.0
BSU06350,BSU06350,0.0
BSU06360,BSU06360,0.0
BSU06370,BSU06370,0.0
BSU06380,BSU06380,0.0
BSU06390,BSU06390,1.22e-34
BSU06400,BSU06400,6.7e-132
BSU06410,BSU06410,1.66e-42
BSU06420,BSU06420,8.39e-120
BSU06430,BSU06430,0.0
BSU06440,BSU06440,0.0
BSU06450,BSU06450,4.05e-180
BSU06460,BSU06460,7.8e-58
BSU06470,BSU06470,4.15e-173
BSU06480,BSU06480,0.0
BSU06490,BSU06490,0.0
BSU06500,BSU06500,0.0
BSU06510,BSU06510,1.37e-145
BSU06520,BSU06520,0.0
BSU06530,BSU06530,0.0
BSU06540,BSU06540,7.509999999999999e-104
BSU06550,BSU06550,0.0
BSU06559,BSU06559,1.8899999999999998e-54
BSU06560,BSU06560,0.0
BSU06570,BSU06570,0.0
BSU06580,BSU06580,1.2e-74
BSU06590,BSU06590,0.0
BSU06600,BSU06600,1.1099999999999999e-170
BSU06610,BSU06610,0.0
BSU06620,BSU06620,0.0
BSU06630,BSU06630,0.0
BSU06640,BSU06640,0.0
BSU06650,BSU06650,1.85e-171
BSU06660,BSU06660,0.0
BSU06670,BSU06670,7.299999999999999e-68
BSU06680,BSU06680,0.0
BSU06690,BSU06690,0.0
BSU06700,BSU06700,0.0
BSU06710,BSU06710,0.0
BSU06720,BSU06720,0.0
BSU06730,BSU06730,0.0
BSU06740,BSU06740,0.0
BSU06750,BSU06750,7.859999999999999e-81
BSU06760,BSU06760,0.0
BSU06770,BSU06770,0.0
BSU06780,BSU06780,0.0
BSU06790,BSU06790,7.84e-71
BSU06800,BSU06800,1.31e-44
BSU06811,BSU06811,1.22e-109
BSU06812,BSU06812,0.0
BSU06820,BSU06820,0.0
BSU06830,BSU06830,0.0
BSU06839,BSU06839,7.92e-39
BSU06840,BSU06840,2.1e-177
BSU06850,BSU06850,2.97e-89
BSU06860,BSU06860,1.95e-144
BSU06870,BSU06870,1.19e-111
BSU06880,BSU06880,0.0
BSU06890,BSU06890,3.0200000000000002e-59
BSU06900,BSU06900,5.08e-63
BSU06910,BSU06910,1.8e-142
BSU06920,BSU06920,3.03e-135
BSU06930,BSU06930,4.67e-69
BSU06940,BSU06940,3.02e-151
BSU06950,BSU06950,0.0
BSU06960,BSU06960,0.0
BSU06970,BSU06970,0.0
BSU06980,BSU06980,0.0
BSU06990,BSU06990,0.0
BSU07000,BSU07000,0.0
BSU07010,BSU07010,0.0
BSU07020,BSU07020,7.08e-177
BSU07030,BSU07030,5.73e-169
BSU07040,BSU07040,2.4e-152
BSU07050,BSU07050,0.0
BSU07060,BSU07060,0.0
BSU07070,BSU07070,1.46e-166
BSU07080,BSU07080,0.0
BSU07090,BSU07090,0.0
BSU07100,BSU07100,0.0
BSU07110,BSU07110,0.0
BSU07120,BSU07120,0.0
BSU07130,BSU07130,0.0
BSU07140,BSU07140,6.929999999999999e-170
BSU07150,BSU07150,2.29e-78
BSU07160,BSU07160,9.9e-88
BSU07170,BSU07170,1.12e-143
BSU07180,BSU07180,6.74e-69
BSU07190,BSU07190,4.66e-34
BSU07200,BSU07200,1.37e-153
BSU07210,BSU07210,0.0
BSU07220,BSU07220,3.69e-122
BSU07230,BSU07230,0.0
BSU07240,BSU07240,0.0
BSU07250,BSU07250,0.0
BSU07260,BSU07260,0.0
BSU07270,BSU07270,0.0
BSU07280,BSU07280,0.0
BSU07290,BSU07290,0.0
BSU07300,BSU07300,0.0
BSU07310,BSU07310,0.0
BSU07320,BSU07320,0.0
BSU07330,BSU07330,1.83e-179
BSU07340,BSU07340,0.0
