Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
G185E-4394-MONOMER	Membrane	Rv0272c()	Membrane	s
G185E-6171-MONOMER	Membrane	Rv1972()	Membrane	s
G185E-4378-MONOMER	Extracellular_Space	Rv0256c()	Extracellular_Space	s
G185E-5779-MONOMER	Extracellular_Space	Rv1591()	Extracellular_Space	s
G185E-6805-MONOMER	Extracellular_Space	Rv2563()	Extracellular_Space	s
G185E-4611-MONOMER	Extracellular_Space	Rv0483()	Extracellular_Space	s
G185E-4992-MONOMER	Extracellular_Space	Rv0838()	Extracellular_Space	s
G185E-6787-MONOMER	Extracellular_Space	Rv2548()	Extracellular_Space	s
G185E-4971-MONOMER	Extracellular_Space	Rv0822c()	Extracellular_Space	s
G185E-5352-MONOMER	Extracellular_Space	Rv1183()	Extracellular_Space	s
G185E-4326-MONOMER	Extracellular_Space	Rv0206c()	Extracellular_Space	s
G185E-7894-MONOMER	Extracellular_Space	Rv3615c()	Extracellular_Space	s
G185E-6484-MONOMER	Membrane	Rv2267c()	Membrane	s
G185E-5335-MONOMER	Extracellular_Space	Rv1166()	Extracellular_Space	s
G185E-6088-MONOMER	Extracellular_Space	Rv1891()	Extracellular_Space	s
G185E-6071-MONOMER	Extracellular_Space	Rv1876()	Extracellular_Space	s
G185E-6055-MONOMER	Extracellular_Space	Rv1860()	Extracellular_Space	s
G185E-6704-MONOMER	Extracellular_Space	Rv2469c()	Extracellular_Space	s
G185E-8208-MONOMER	Extracellular_Space	Rv3910()	Extracellular_Space	s
G185E-5651-MONOMER	Extracellular_Space	Rv1468c()	Extracellular_Space	s
G185E-4246-MONOMER	Extracellular_Space	Rv0129c()	Extracellular_Space	s
G185E-6400-MONOMER	Extracellular_Space	Rv2190c()	Extracellular_Space	s
G185E-5252-MONOMER	Extracellular_Space	Rv1089()	Extracellular_Space	s
G185E-5635-MONOMER	Extracellular_Space	Rv1452c()	Extracellular_Space	s
G185E-6007-MONOMER	Extracellular_Space	Rv1812c()	Extracellular_Space	s
G185E-8176-MONOMER	Extracellular_Space	Rv3878()	Extracellular_Space	s
G185E-5236-MONOMER	Extracellular_Space	Rv1074c()	Extracellular_Space	s
G185E-5619-MONOMER	Extracellular_Space	Rv1436()	Extracellular_Space	s
G185E-7764-MONOMER	Extracellular_Space	Rv3487c()	Extracellular_Space	s
G185E-8147-MONOMER	Extracellular_Space	Rv3849()	Extracellular_Space	s
G185E-6969-MONOMER	Extracellular_Space	Rv2721c()	Extracellular_Space	s
G185E-7716-MONOMER	Extracellular_Space	Rv3439c()	Extracellular_Space	s
G185E-6664-MONOMER	Membrane	Rv2433c()	Membrane	s
G185E-5139-MONOMER	Extracellular_Space	Rv0982()	Extracellular_Space	s
G185E-5504-MONOMER	Extracellular_Space	Rv1325c()	Extracellular_Space	s
G185E-4725-MONOMER	Extracellular_Space	Rv0590A()	Extracellular_Space	s
G185E-5484-MONOMER	Extracellular_Space	Rv1310()	Extracellular_Space	s
G185E-6234-MONOMER	Extracellular_Space	Rv2031c()	Extracellular_Space	s
G185E-4692-MONOMER	Extracellular_Space	Rv0559c()	Extracellular_Space	s
G185E-4408-MONOMER	Extracellular_Space	Rv0285()	Extracellular_Space	s
G185E-6184-MONOMER	Extracellular_Space	Rv1984c()	Extracellular_Space	s
G185E-6168-MONOMER	Extracellular_Space	Rv1969()	Extracellular_Space	s
G185E-7191-MONOMER	Extracellular_Space	Rv2938()	Extracellular_Space	s
G185E-5005-MONOMER	Extracellular_Space	Rv0851c()	Extracellular_Space	s
G185E-4989-MONOMER	Extracellular_Space	Rv0835()	Extracellular_Space	s
G185E-5365-MONOMER	Extracellular_Space	Rv1196()	Extracellular_Space	s
G185E-4339-MONOMER	Extracellular_Space	Rv0219()	Extracellular_Space	s
G185E-7907-MONOMER	Extracellular_Space	Rv3628()	Extracellular_Space	s
G185E-6768-MONOMER	Extracellular_Space	Rv2530c()	Extracellular_Space	s
G185E-4323-MONOMER	Extracellular_Space	Rv0203()	Extracellular_Space	s
G185E-6481-MONOMER	Extracellular_Space	Rv2264c()	Extracellular_Space	s
G185E-4291-MONOMER	Extracellular_Space	Rv0173()	Extracellular_Space	s
G185E-6447-MONOMER	Extracellular_Space	Rv2234()	Extracellular_Space	s
G185E-4544-MONOMER	Membrane	Rv0419()	Membrane	s
G185E-7471-MONOMER	Extracellular_Space	Rv3201c()	Extracellular_Space	s
G185E-4528-MONOMER	Extracellular_Space	Rv0403c()	Extracellular_Space	s
G185E-6020-MONOMER	Extracellular_Space	Rv1825()	Extracellular_Space	s
G185E-8189-MONOMER	Extracellular_Space	Rv3891c()	Extracellular_Space	s
G185E-5249-MONOMER	Extracellular_Space	Rv1087()	Extracellular_Space	s
G185E-5632-MONOMER	Extracellular_Space	Rv1449c()	Extracellular_Space	s
G185E-6380-MONOMER	Extracellular_Space	Rv2171()	Extracellular_Space	s
G185E-8173-MONOMER	Extracellular_Space	Rv3875()	Extracellular_Space	s
G185E-5616-MONOMER	Extracellular_Space	Rv1433()	Extracellular_Space	s
G185E-5988-MONOMER	Extracellular_Space	Rv1793()	Extracellular_Space	s
G185E-4464-MONOMER	Extracellular_Space	Rv0340()	Extracellular_Space	s
G185E-7761-MONOMER	Extracellular_Space	Rv3484()	Extracellular_Space	s
G185E-8144-MONOMER	Extracellular_Space	Rv3846()	Extracellular_Space	s
G185E-5954-MONOMER	Extracellular_Space	Rv1759c()	Extracellular_Space	s
G185E-5938-MONOMER	Extracellular_Space	Rv1743()	Extracellular_Space	s
G185E-7359-MONOMER	Extracellular_Space	Rv3097c()	Extracellular_Space	s
G185E-7729-MONOMER	Extracellular_Space	Rv3452()	Extracellular_Space	s
G185E-4771-MONOMER	Membrane	Rv0633c()	Membrane	s
G185E-8078-MONOMER	Extracellular_Space	Rv3782()	Extracellular_Space	s
G185E-6661-MONOMER	Extracellular_Space	Rv2430c()	Extracellular_Space	s
G185E-6264-MONOMER	Extracellular_Space	Rv2060()	Extracellular_Space	s
G185E-8026-MONOMER	Extracellular_Space	Rv3736()	Extracellular_Space	s
G185E-5087-MONOMER	Extracellular_Space	Rv0932c()	Extracellular_Space	s
G185E-5841-MONOMER	Extracellular_Space	Rv1651c()	Extracellular_Space	s
G185E-4437-MONOMER	Membrane	Rv0314c()	Membrane	s
G185E-6579-MONOMER	Extracellular_Space	Rv2353c()	Extracellular_Space	s
G185E-5053-MONOMER	Extracellular_Space	Rv0899()	Extracellular_Space	s
G185E-7584-MONOMER	Extracellular_Space	Rv3310()	Extracellular_Space	s
G185E-6165-MONOMER	Extracellular_Space	Rv1966()	Extracellular_Space	s
G185E-5021-MONOMER	Extracellular_Space	Rv0867c()	Extracellular_Space	s
G185E-6818-MONOMER	Extracellular_Space	Rv2576c()	Extracellular_Space	s
G185E-5379-MONOMER	Membrane	Rv1209()	Membrane	s
G185E-4605-MONOMER	Extracellular_Space	Rv0477()	Extracellular_Space	s
G185E-7155-MONOMER	Extracellular_Space	Rv2903c()	Extracellular_Space	s
G185E-6114-MONOMER	Extracellular_Space	Rv1917c()	Extracellular_Space	s
G185E-6478-MONOMER	Membrane	Rv2261c()	Membrane	s
G185E-6081-MONOMER	Extracellular_Space	Rv1886c()	Extracellular_Space	s
G185E-4557-MONOMER	Extracellular_Space	Rv0432()	Extracellular_Space	s
G185E-4288-MONOMER	Extracellular_Space	Rv0170()	Extracellular_Space	s
G185E-5661-MONOMER	Extracellular_Space	Rv1477()	Extracellular_Space	s
G185E-6033-MONOMER	Extracellular_Space	Rv1838c()	Extracellular_Space	s
G185E-6411-MONOMER	Extracellular_Space	Rv2201()	Extracellular_Space	s
G185E-8202-MONOMER	Extracellular_Space	Rv3904c()	Extracellular_Space	s
G185E-5263-MONOMER	Extracellular_Space	Rv1098c()	Extracellular_Space	s
G185E-7791-MONOMER	Extracellular_Space	Rv3514()	Extracellular_Space	s
G185E-8170-MONOMER	Extracellular_Space	Rv3872()	Extracellular_Space	s
G185E-5230-MONOMER	Extracellular_Space	Rv1068c()	Extracellular_Space	s
G185E-5613-MONOMER	Membrane	Rv1430()	Membrane	s
G185E-7774-MONOMER	Extracellular_Space	Rv3497c()	Extracellular_Space	s
G185E-4819-MONOMER	Extracellular_Space	Rv0676c()	Extracellular_Space	s
G185E-4176-MONOMER	Extracellular_Space	Rv0062()	Extracellular_Space	s
G185E-5565-MONOMER	Extracellular_Space	Rv1382()	Extracellular_Space	s
G185E-8107-MONOMER	Extracellular_Space	Rv3811()	Extracellular_Space	s
G185E-6963-MONOMER	Extracellular_Space	Rv2715()	Extracellular_Space	s
G185E-8075-MONOMER	Extracellular_Space	Rv3779()	Extracellular_Space	s
G185E-5133-MONOMER	Extracellular_Space	Rv0977()	Extracellular_Space	s
G185E-5100-MONOMER	Membrane	Rv0945()	Membrane	s
G185E-5083-MONOMER	Extracellular_Space	Rv0928()	Extracellular_Space	s
G185E-5838-MONOMER	Extracellular_Space	Rv1648()	Extracellular_Space	s
G185E-7630-MONOMER	Extracellular_Space	Rv3354()	Extracellular_Space	s
G185E-6576-MONOMER	Extracellular_Space	Rv2350c()	Extracellular_Space	s
G185E-4402-MONOMER	Extracellular_Space	Rv0279c()	Extracellular_Space	s
G185E-6559-MONOMER	Extracellular_Space	Rv2334()	Extracellular_Space	s
G185E-7956-MONOMER	Membrane	Rv3673c()	Membrane	s
G185E-4638-MONOMER	Extracellular_Space	Rv0506()	Extracellular_Space	s
G185E-4366-MONOMER	Extracellular_Space	Rv0244c()	Extracellular_Space	s
G185E-7935-MONOMER	Extracellular_Space	Rv3654c()	Extracellular_Space	s
G185E-4619-MONOMER	Extracellular_Space	Rv0490()	Extracellular_Space	s
G185E-5754-MONOMER	Extracellular_Space	Rv1566c()	Extracellular_Space	s
G185E-6507-MONOMER	Extracellular_Space	Rv2289()	Extracellular_Space	s
G185E-7514-MONOMER	Extracellular_Space	Rv3240c()	Extracellular_Space	s
G185E-5326-MONOMER	Extracellular_Space	Rv1158c()	Extracellular_Space	s
G185E-4301-MONOMER	Extracellular_Space	Rv0183()	Extracellular_Space	s
G185E-7104-MONOMER	Extracellular_Space	Rv2853()	Extracellular_Space	s
G185E-8215-MONOMER	Extracellular_Space	Rv3917c()	Extracellular_Space	s
G185E-8199-MONOMER	Extracellular_Space	Rv3901c()	Extracellular_Space	s
G185E-6677-MONOMER	Extracellular_Space	Rv2445c()	Extracellular_Space	s
G185E-6014-MONOMER	Extracellular_Space	Rv1819c()	Extracellular_Space	s
G185E-5243-MONOMER	Membrane	Rv1081c()	Membrane	s
G185E-5998-MONOMER	Extracellular_Space	Rv1803c()	Extracellular_Space	s
G185E-7788-MONOMER	Extracellular_Space	Rv3511()	Extracellular_Space	s
G185E-4474-MONOMER	Extracellular_Space	Rv0350()	Extracellular_Space	s
G185E-7771-MONOMER	Extracellular_Space	Rv3494c()	Extracellular_Space	s
G185E-5594-MONOMER	Extracellular_Space	Rv1411c()	Extracellular_Space	s
G185E-4765-MONOMER	Extracellular_Space	Rv0627()	Extracellular_Space	s
G185E-7303-MONOMER	Extracellular_Space	Rv3042c()	Extracellular_Space	s
G185E-7643-MONOMER	Extracellular_Space	Rv3367()	Extracellular_Space	s
G185E-7251-MONOMER	Extracellular_Space	Rv2994()	Extracellular_Space	s
G185E-5442-MONOMER	Extracellular_Space	Rv1270c()	Extracellular_Space	s
G185E-6573-MONOMER	Extracellular_Space	Rv2347c()	Extracellular_Space	s
G185E-4651-MONOMER	Extracellular_Space	Rv0519c()	Extracellular_Space	s
G185E-4330-MONOMER	Membrane	Rv0210()	Membrane	s
G185E-7527-MONOMER	Extracellular_Space	Rv3253c()	Extracellular_Space	s
G185E-6108-MONOMER	Extracellular_Space	Rv1911c()	Extracellular_Space	s
G185E-7898-MONOMER	Extracellular_Space	Rv3619c()	Extracellular_Space	s
G185E-4567-MONOMER	Extracellular_Space	Rv0442c()	Extracellular_Space	s
G185E-7865-MONOMER	Extracellular_Space	Rv3587c()	Extracellular_Space	s
G185E-6455-MONOMER	Extracellular_Space	Rv2240c()	Extracellular_Space	s
G185E-4551-MONOMER	Membrane	Rv0426c()	Membrane	s
G185E-6708-MONOMER	Membrane	Rv2473()	Membrane	s
G185E-8212-MONOMER	Extracellular_Space	Rv3914()	Extracellular_Space	s
G185E-4877-MONOMER	Extracellular_Space	Rv0732()	Extracellular_Space	s
G185E-6011-MONOMER	Membrane	Rv1816()	Membrane	s
G185E-7801-MONOMER	Membrane	Rv3524()	Membrane	s
G185E-4487-MONOMER	Extracellular_Space	Rv0363c()	Extracellular_Space	s
G185E-5240-MONOMER	Extracellular_Space	Rv1078()	Extracellular_Space	s
G185E-7785-MONOMER	Extracellular_Space	Rv3508()	Extracellular_Space	s
G185E-6371-MONOMER	Extracellular_Space	Rv2162c()	Extracellular_Space	s
G185E-4471-MONOMER	Membrane	Rv0347()	Membrane	s
G185E-7367-MONOMER	Extracellular_Space	Rv3103c()	Extracellular_Space	s
G185E-4154-MONOMER	Extracellular_Space	Rv0040c()	Extracellular_Space	s
G185E-8050-MONOMER	Extracellular_Space	Rv3759c()	Extracellular_Space	s
G185E-4729-MONOMER	Extracellular_Space	Rv0594()	Extracellular_Space	s
G185E-7640-MONOMER	Extracellular_Space	Rv3364c()	Extracellular_Space	s
G185E-6602-MONOMER	Extracellular_Space	Rv2376c()	Extracellular_Space	s
G185E-4696-MONOMER	Extracellular_Space	Rv0563()	Extracellular_Space	s
G185E-6841-MONOMER	Extracellular_Space	Rv2599()	Extracellular_Space	s
G185E-7572-MONOMER	Extracellular_Space	Rv3298c()	Extracellular_Space	s
G185E-6517-MONOMER	Extracellular_Space	Rv2299c()	Extracellular_Space	s
G185E-7895-MONOMER	Extracellular_Space	Rv3616c()	Extracellular_Space	s
G185E-4580-MONOMER	Extracellular_Space	Rv0455c()	Extracellular_Space	s
G185E-6755-MONOMER	Extracellular_Space	Rv2518c()	Extracellular_Space	s
G185E-7130-MONOMER	Extracellular_Space	Rv2878c()	Extracellular_Space	s
G185E-4311-MONOMER	Extracellular_Space	Rv0192()	Extracellular_Space	s
G185E-6469-MONOMER	Extracellular_Space	Rv2252()	Extracellular_Space	s
G185E-7862-MONOMER	Extracellular_Space	Rv3584()	Extracellular_Space	s
G185E-6434-MONOMER	Extracellular_Space	Rv2223c()	Extracellular_Space	s
G185E-6040-MONOMER	Extracellular_Space	Rv1845c()	Extracellular_Space	s
G185E-8193-MONOMER	Extracellular_Space	Rv3895c()	Extracellular_Space	s
G185E-8177-MONOMER	Extracellular_Space	Rv3879c()	Extracellular_Space	s
G185E-5620-MONOMER	Extracellular_Space	Rv1437()	Extracellular_Space	s
G185E-7397-MONOMER	Extracellular_Space	Rv3133c()	Extracellular_Space	s
G185E-6319-MONOMER	Extracellular_Space	Rv2113()	Extracellular_Space	s
G185E-8098-MONOMER	Extracellular_Space	Rv3802c()	Extracellular_Space	s
G185E-5157-MONOMER	Extracellular_Space	Rv0999()	Extracellular_Space	s
G185E-4759-MONOMER	Membrane	Rv0621()	Membrane	s
G185E-5140-MONOMER	Extracellular_Space	Rv0983()	Extracellular_Space	s
G185E-7297-MONOMER	Extracellular_Space	Rv3036c()	Extracellular_Space	s
G185E-4726-MONOMER	Extracellular_Space	Rv0591()	Extracellular_Space	s
G185E-6615-MONOMER	Extracellular_Space	Rv2389c()	Extracellular_Space	s
G185E-8014-MONOMER	Extracellular_Space	Rv3724B()	Extracellular_Space	s
G185E-6870-MONOMER	Extracellular_Space	Rv2626c()	Extracellular_Space	s
G185E-5829-MONOMER	Extracellular_Space	Rv1639c()	Extracellular_Space	s
G185E-7621-MONOMER	Extracellular_Space	Rv3345c()	Extracellular_Space	s
G185E-6583-MONOMER	Extracellular_Space	Rv2357c()	Extracellular_Space	s
G185E-7227-MONOMER	Extracellular_Space	Rv2972c()	Extracellular_Space	s
G185E-6169-MONOMER	Extracellular_Space	Rv1970()	Extracellular_Space	s
G185E-4645-MONOMER	Membrane	Rv0513()	Membrane	s
G185E-5367-MONOMER	Extracellular_Space	Rv1197()	Extracellular_Space	s
G185E-4340-MONOMER	Extracellular_Space	Rv0220()	Extracellular_Space	s
G185E-5729-MONOMER	Extracellular_Space	Rv1541c()	Extracellular_Space	s
G185E-5333-MONOMER	Extracellular_Space	Rv1164()	Extracellular_Space	s
G185E-7127-MONOMER	Extracellular_Space	Rv2875()	Extracellular_Space	s
G185E-4561-MONOMER	Extracellular_Space	Rv0436c()	Extracellular_Space	s
G185E-4292-MONOMER	Extracellular_Space	Rv0174()	Extracellular_Space	s
G185E-5299-MONOMER	Extracellular_Space	Rv1133c()	Extracellular_Space	s
G185E-6431-MONOMER	Extracellular_Space	Rv2220()	Extracellular_Space	s
G185E-4887-MONOMER	Extracellular_Space	Rv0742()	Extracellular_Space	s
G185E-8190-MONOMER	Extracellular_Space	Rv3892c()	Extracellular_Space	s
G185E-5633-MONOMER	Extracellular_Space	Rv1450c()	Extracellular_Space	s
G185E-7423-MONOMER	Extracellular_Space	Rv3158()	Extracellular_Space	s
G185E-6005-MONOMER	Extracellular_Space	Rv1810()	Extracellular_Space	s
G185E-5234-MONOMER	Extracellular_Space	Rv1072()	Extracellular_Space	s
G185E-4823-MONOMER	Membrane	Rv0680c()	Membrane	s
G185E-6332-MONOMER	Extracellular_Space	Rv2126c()	Extracellular_Space	s
G185E-5569-MONOMER	Extracellular_Space	Rv1386()	Extracellular_Space	s
G185E-7730-MONOMER	Membrane	Rv3453()	Membrane	s
G185E-7714-MONOMER	Membrane	Rv3437()	Membrane	s
G185E-5153-MONOMER	Extracellular_Space	Rv0996()	Extracellular_Space	s
G185E-6662-MONOMER	Extracellular_Space	Rv2431c()	Extracellular_Space	s
G185E-5137-MONOMER	Extracellular_Space	Rv0980c()	Extracellular_Space	s
G185E-4113-MONOMER	Extracellular_Space	Rv0002()	Extracellular_Space	s
G185E-7311-MONOMER	Membrane	Rv3050c()	Membrane	s
G185E-5502-MONOMER	Extracellular_Space	Rv1323()	Extracellular_Space	s
G185E-7666-MONOMER	Extracellular_Space	Rv3390()	Extracellular_Space	s
G185E-4723-MONOMER	Extracellular_Space	Rv0589()	Extracellular_Space	s
G185E-7274-MONOMER	Membrane	Rv3016()	Membrane	s
G185E-6883-MONOMER	Extracellular_Space	Rv2639c()	Extracellular_Space	s
G185E-4438-MONOMER	Extracellular_Space	Rv0315()	Extracellular_Space	s
G185E-8009-MONOMER	Extracellular_Space	Rv3722c()	Extracellular_Space	s
G185E-7993-MONOMER	Membrane	Rv3706c()	Membrane	s
G185E-4406-MONOMER	Extracellular_Space	Rv0283()	Extracellular_Space	s
G185E-4658-MONOMER	Extracellular_Space	Rv0526()	Extracellular_Space	s
G185E-5038-MONOMER	Extracellular_Space	Rv0884c()	Extracellular_Space	s
G185E-6166-MONOMER	Extracellular_Space	Rv1967()	Extracellular_Space	s
G185E-4987-MONOMER	Extracellular_Space	Rv0833()	Extracellular_Space	s
G185E-5726-MONOMER	Extracellular_Space	Rv1538c()	Extracellular_Space	s
G185E-7518-MONOMER	Extracellular_Space	Rv3244c()	Extracellular_Space	s
G185E-5330-MONOMER	Extracellular_Space	Rv1161()	Extracellular_Space	s
G185E-6082-MONOMER	Extracellular_Space	Rv1887()	Extracellular_Space	s
G185E-4289-MONOMER	Extracellular_Space	Rv0171()	Extracellular_Space	s
G185E-4900-MONOMER	Extracellular_Space	Rv0754()	Extracellular_Space	s
G185E-6699-MONOMER	Extracellular_Space	Rv2465c()	Extracellular_Space	s
G185E-5280-MONOMER	Membrane	Rv1115()	Membrane	s
G185E-4257-MONOMER	Extracellular_Space	Rv0140()	Extracellular_Space	s
G185E-8203-MONOMER	Extracellular_Space	Rv3905c()	Extracellular_Space	s
G185E-4241-MONOMER	Extracellular_Space	Rv0124()	Extracellular_Space	s
G185E-4478-MONOMER	Extracellular_Space	Rv0354c()	Extracellular_Space	s
G185E-8171-MONOMER	Extracellular_Space	Rv3873()	Extracellular_Space	s
G185E-4209-MONOMER	Extracellular_Space	Rv0092()	Extracellular_Space	s
G185E-7775-MONOMER	Extracellular_Space	Rv3498c()	Extracellular_Space	s
G185E-8155-MONOMER	Membrane	Rv3857c()	Membrane	s
G185E-5598-MONOMER	Extracellular_Space	Rv1415()	Extracellular_Space	s
G185E-7759-MONOMER	Membrane	Rv3482c()	Membrane	s
G185E-4820-MONOMER	Extracellular_Space	Rv0677c()	Extracellular_Space	s
G185E-5197-MONOMER	Extracellular_Space	Rv1037c()	Extracellular_Space	s
G185E-4177-MONOMER	Extracellular_Space	Rv0063()	Extracellular_Space	s
