TU_id,replicon,genes,start,stop,tss,strand,rho_dependent,rnapol
TU2DNV-2351_from_HP_RS00445-MONOMER,NC_000915.1,HP0780,834565,834831,,+,True,HP_RS00445-MONOMER
TU2DNV-2720_from_HP_RS00445-MONOMER,NC_000915.1,HP1009,1070508,1071303,,-,True,HP_RS00445-MONOMER
TU2DNV-2335_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,HPt18","HP_RS03630,HP_RS03625,HP0743,HPt18",1,800178,,-,True,HP_RS00445-MONOMER
TU2DNV-2704_from_HP_RS00445-MONOMER,NC_000915.1,HP1191,1262036,1263085,,+,True,HP_RS00445-MONOMER
TU2DNV-2319_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP0708,HP0707",761272,762563,,+,True,HP_RS00445-MONOMER
TU2DNV-2688_from_HP_RS00445-MONOMER,NC_000915.1,HP1424,1495064,1495684,,+,True,HP_RS00445-MONOMER
TU2DNV-2303_from_HP_RS00445-MONOMER,NC_000915.1,HP0671,721328,722140,,+,True,HP_RS00445-MONOMER
TU2DNV-2672_from_HP_RS00445-MONOMER,NC_000915.1,HP1573,1653857,1654621,,-,True,HP_RS00445-MONOMER
TU2DNV-2287_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP_RS03050,HP_RS03045,HP0618,HP0617,HP0616",661117,665695,,+,True,HP_RS00445-MONOMER
TU2DNV-2656_from_HP_RS00445-MONOMER,NC_000915.1,HP1534,1613001,1614284,,-,True,HP_RS00445-MONOMER
TU2DNV-2271_from_HP_RS00445-MONOMER,NC_000915.1,HP0587,619045,620034,,+,True,HP_RS00445-MONOMER
TU2DNV-2640_from_HP_RS00445-MONOMER,NC_000915.1,HP1499,1571852,1572768,,+,True,HP_RS00445-MONOMER
TU2DNV-2255_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP0555,HP0554,HP0553,HP0552,HP0551",586968,590551,,+,True,HP_RS00445-MONOMER
TU2DNV-2624_from_HP_RS00445-MONOMER,NC_000915.1,HP1440,1513143,1513922,,-,True,HP_RS00445-MONOMER
TU2DNV-2239_from_HP_RS00445-MONOMER,"NC_000915.1,HP0503,NC_000915.1,NC_000915.1,NC_000915.1","HP0505,HP0503,HP0502,HP0501,HP0500",1,531787,,+,True,HP_RS00445-MONOMER
TU2DNV-2607_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP_RS06940,HP1404,HP1403",1467803,1470952,,+,True,HP_RS00445-MONOMER
TU2DNV-2223_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP0464,HP0463,HP0462",480062,485942,,-,True,HP_RS00445-MONOMER
TU2DNV-2591_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP1376,HP1375,HP1374",1438087,1440724,,-,True,HP_RS00445-MONOMER
TU2DNV-2205_from_HP_RS00445-MONOMER,NC_000915.1,HP0415,427687,429558,,+,True,HP_RS00445-MONOMER
TU2DNV-2575_from_HP_RS00445-MONOMER,NC_000915.1,HP1322,1382747,1383325,,+,True,HP_RS00445-MONOMER
TU2DNV-2189_from_HP_RS00445-MONOMER,NC_000915.1,HP0376,384259,385263,,+,True,HP_RS00445-MONOMER
TU2DNV-2559_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP1253,HP1252,HP1251,HP1250,HP1249,HP1248,HP1247",1321749,1329889,,-,True,HP_RS00445-MONOMER
TU2DNV-2173_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP0340,HP0339,HP0338,HP0337",349779,351296,,+,True,HP_RS00445-MONOMER
TU2DNV-2543_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP1209,HP1208",1285193,1286877,,-,True,HP_RS00445-MONOMER
TU2DNV-2157_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP0303,HP0302,HP0301,HP0300,HP0299,HP0298",315585,321886,,+,True,HP_RS00445-MONOMER
TU2DNV-2527_from_HP_RS00445-MONOMER,NC_000915.1,HP1174,1240473,1241696,,-,True,HP_RS00445-MONOMER
TU2DNV-2141_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP0251,HP0250",258801,261383,,-,True,HP_RS00445-MONOMER
TU2DNV-2511_from_HP_RS00445-MONOMER,NC_000915.1,HP1143,1205325,1206626,,-,True,HP_RS00445-MONOMER
TU2DNV-2125_from_HP_RS00445-MONOMER,NC_000915.1,HP0217,225849,226991,,+,True,HP_RS00445-MONOMER
TU2DNV-2495_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP1103,HP1102,HP1101",1162198,1165166,,+,True,HP_RS00445-MONOMER
TU2DNV-2108_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP0177,HP0176,HP0175",181865,184289,,+,True,HP_RS00445-MONOMER
TU2DNV-2479_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP1065,HP1064,HP1063,HP1062,HP1061,HP1060",1121801,1125242,,+,True,HP_RS00445-MONOMER
TU2DNV-2092_from_HP_RS00445-MONOMER,NC_000915.1,HP0129,139617,140042,,+,True,HP_RS00445-MONOMER
TU2DNV-2463_from_HP_RS00445-MONOMER,HPt26,HPt26,1,78,,+,True,HP_RS00445-MONOMER
TU2DNV-2076_from_HP_RS00445-MONOMER,NC_000915.1,HP0101,107471,108232,,+,True,HP_RS00445-MONOMER
TU2DNV-2447_from_HP_RS00445-MONOMER,NC_000915.1,HP0989,1051550,1052833,,+,True,HP_RS00445-MONOMER
TU2DNV-2060_from_HP_RS00445-MONOMER,NC_000915.1,HP0076,80196,80465,,+,True,HP_RS00445-MONOMER
TU2DNV-2431_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP0952,HP0951",1011638,1012919,,+,True,HP_RS00445-MONOMER
TU2DNV-2044_from_HP_RS00445-MONOMER,NC_000915.1,HP_RS00140,25870,26013,,-,True,HP_RS00445-MONOMER
TU2DNV-2415_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP0919,HP0918",973725,977418,,-,True,HP_RS00445-MONOMER
TU2DNV-2028_from_HP_RS00445-MONOMER,NC_000915.1,HP_RS07855,1665167,1665451,,-,True,HP_RS00445-MONOMER
TU2DNV-2399_from_HP_RS00445-MONOMER,NC_000915.1,HP0887,938415,942287,,+,True,HP_RS00445-MONOMER
TU2DNV-2765_from_HP_RS00445-MONOMER,NC_000915.1,HP0207,212141,213379,,+,True,HP_RS00445-MONOMER
TU2DNV-2383_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP0842,HP0841,HP0840,HP0839,HP0838,HP0836",888477,894494,,+,True,HP_RS00445-MONOMER
TU2DNV-2746_from_HP_RS00445-MONOMER,NC_000915.1,HP_RS07940,512637,512837,,-,True,HP_RS00445-MONOMER
TU2DNV-2364_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP0804,HP0803,HP0802",856621,859250,,-,True,HP_RS00445-MONOMER
TU2DNV-2730_from_HP_RS00445-MONOMER,NC_000915.1,HP0876,927411,929786,,+,True,HP_RS00445-MONOMER
TU2DNV-2348_from_HP_RS00445-MONOMER,NC_000915.1,HP0777,830282,831004,,-,True,HP_RS00445-MONOMER
TU2DNV-2717_from_HP_RS00445-MONOMER,NC_000915.1,HP1066,1125375,1125977,,-,True,HP_RS00445-MONOMER
TU2DNV-2332_from_HP_RS00445-MONOMER,NC_000915.1,HP0737,792424,792900,,+,True,HP_RS00445-MONOMER
TU2DNV-2701_from_HP_RS00445-MONOMER,NC_000915.1,HP1206,1282579,1284315,,+,True,HP_RS00445-MONOMER
TU2DNV-2316_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP0697,HP0696,HP0695",745801,750768,,+,True,HP_RS00445-MONOMER
TU2DNV-2685_from_HP_RS00445-MONOMER,NC_000915.1,HP1467,1538062,1538757,,+,True,HP_RS00445-MONOMER
TU2DNV-2300_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP0653,HP0652,HP0651",696662,699273,,-,True,HP_RS00445-MONOMER
TU2DNV-2669_from_HP_RS00445-MONOMER,NC_000915.1,HP1564,1645960,1646775,,+,True,HP_RS00445-MONOMER
TU2DNV-2284_from_HP_RS00445-MONOMER,NC_000915.1,HP0613,657634,658335,,-,True,HP_RS00445-MONOMER
TU2DNV-2653_from_HP_RS00445-MONOMER,NC_000915.1,HP1530,1609150,1609692,,+,True,HP_RS00445-MONOMER
TU2DNV-2268_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP0580,HP0579,HP0578",608300,612021,,-,True,HP_RS00445-MONOMER
TU2DNV-2637_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP1495,HP1494,HP1493,HP1492",1566261,1569454,,+,True,HP_RS00445-MONOMER
TU2DNV-2252_from_HP_RS00445-MONOMER,NC_000915.1,HP0547,579921,583481,,+,True,HP_RS00445-MONOMER
TU2DNV-2621_from_HP_RS00445-MONOMER,NC_000915.1,HP1436,1507950,1508198,,+,True,HP_RS00445-MONOMER
TU2DNV-2236_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP0494,HP0493",519534,521865,,+,True,HP_RS00445-MONOMER
TU2DNV-2604_from_HP_RS00445-MONOMER,NC_000915.1,HP1399,1459926,1460894,,+,True,HP_RS00445-MONOMER
TU2DNV-2219_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP0451,HP_RS07935,HP0449",466757,468701,,+,True,HP_RS00445-MONOMER
TU2DNV-2588_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP1368,HP1367,HP1366",1427688,1430607,,-,True,HP_RS00445-MONOMER
TU2DNV-2202_from_HP_RS00445-MONOMER,NC_000915.1,HP0410,423743,424492,,+,True,HP_RS00445-MONOMER
TU2DNV-2572_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP1300,HP1299,HP1298",1370380,1372621,,-,True,HP_RS00445-MONOMER
TU2DNV-2186_from_HP_RS00445-MONOMER,NC_000915.1,HP0372,380240,380806,,+,True,HP_RS00445-MONOMER
TU2DNV-2556_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP1241,HP1240",1313614,1316731,,-,True,HP_RS00445-MONOMER
TU2DNV-2170_from_HP_RS00445-MONOMER,HPt10,HPt10,1,77,,+,True,HP_RS00445-MONOMER
TU2DNV-2540_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP1203a,HP1203,HP1202,HP1201,HP1200,HP1199",1277273,1280227,,-,True,HP_RS00445-MONOMER
TU2DNV-2154_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP0293,HP0292,HP0291,HP0290",306753,310830,,+,True,HP_RS00445-MONOMER
TU2DNV-2524_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP1171,HP1170,HP1169",1236572,1238646,,+,True,HP_RS00445-MONOMER
TU2DNV-2138_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP0243,HP0242,HP0241,HP0240,HP0239,HP0238,HP0237,HP0236",246258,252706,,-,True,HP_RS00445-MONOMER
TU2DNV-2508_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP1129,HP1127,HP1126",1190763,1193258,,-,True,HP_RS00445-MONOMER
TU2DNV-2121_from_HP_RS00445-MONOMER,NC_000915.1,HP0210,216201,218066,,+,True,HP_RS00445-MONOMER
TU2DNV-2492_from_HP_RS00445-MONOMER,NC_000915.1,HP1094,1156417,1156755,,+,True,HP_RS00445-MONOMER
TU2DNV-2105_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP0170,HP0169",175453,177485,,-,True,HP_RS00445-MONOMER
TU2DNV-2476_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP1050,HP1049,HP1048,HP1047,HP1046",1109179,1113900,,-,True,HP_RS00445-MONOMER
TU2DNV-2089_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP0125,HP0124,HP0123",135142,137763,,+,True,HP_RS00445-MONOMER
TU2DNV-2460_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP_RS04935,HP1005",1067156,1067745,,+,True,HP_RS00445-MONOMER
TU2DNV-2073_from_HP_RS00445-MONOMER,NC_000915.1,HP0097,101643,102356,,-,True,HP_RS00445-MONOMER
TU2DNV-2444_from_HP_RS00445-MONOMER,NC_000915.1,HP_RS04825,1048165,1048380,,+,True,HP_RS00445-MONOMER
TU2DNV-2057_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP0066,HP0065,HP0064,HP0063,HP0062,HP0061,HP0060,HP0059,HP0058",62133,71963,,+,True,HP_RS00445-MONOMER
TU2DNV-2428_from_HP_RS00445-MONOMER,NC_000915.1,HP0946,1006665,1008155,,+,True,HP_RS00445-MONOMER
TU2DNV-2041_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP0020,HP0019",18380,20559,,+,True,HP_RS00445-MONOMER
TU2DNV-2412_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP0913,HP0912",965177,968335,,+,True,HP_RS00445-MONOMER
TU2DNV-1603_from_HP_RS00445-MONOMER,NC_000915.1,HP1337,1397819,1398334,,-,True,HP_RS00445-MONOMER
TU2DNV-2396_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP_RS04300,HP_RS04295",932213,932726,,-,True,HP_RS00445-MONOMER
TU2DNV-2762_from_HP_RS00445-MONOMER,NC_000915.1,HP0228,237312,238469,,+,True,HP_RS00445-MONOMER
TU2DNV-2380_from_HP_RS00445-MONOMER,NC_000915.1,HP0834,886067,887443,,+,True,HP_RS00445-MONOMER
TU2DNV-2377_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1","HP0830,HP0829",880765,883581,,-,True,HP_RS00445-MONOMER
TU2DNV-2743_from_HP_RS00445-MONOMER,NC_000915.1,HP0564,597025,597270,,+,True,HP_RS00445-MONOMER
TU2DNV-2361_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP0795,HP0794,HP0793,HP0792,HP0791",846877,852980,,-,True,HP_RS00445-MONOMER
TU2DNV-2345_from_HP_RS00445-MONOMER,NC_000915.1,HP0768,820477,821442,,-,True,HP_RS00445-MONOMER
TU2DNV-2714_from_HP_RS00445-MONOMER,NC_000915.1,HP1095,1156724,1158007,,-,True,HP_RS00445-MONOMER
TU2DNV-2329_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1","HP0730,HP0729,HP0728",783151,785584,,-,True,HP_RS00445-MONOMER
TU2DNV-2698_from_HP_RS00445-MONOMER,NC_000915.1,HP1242,1316851,1317081,,+,True,HP_RS00445-MONOMER
TU2DNV-2313_from_HP_RS00445-MONOMER,NC_000915.1,HP0688,739466,740277,,+,True,HP_RS00445-MONOMER
TU2DNV-2682_from_HP_RS00445-MONOMER,NC_000915.1,HP1507,1580280,1581479,,+,True,HP_RS00445-MONOMER
TU2DNV-2297_from_HP_RS00445-MONOMER,"NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1,NC_000915.1","HP0648,HP0647,HP0646,HP0645,HP0644,HP0643",688746,694554,,+,True,HP_RS00445-MONOMER
