reaction,keff
NAt3_1,65
NDH_1,65
NDPK1,65
NDPK2,65
NDPK3,65
NDPK4,65
NDPK5,65
NDPK6,65
NDPK7,65
NDPK8,65
NIabc,65
NMNAT,65
NMNTP,65
NNATr,65
NNDPR,65
NTRARz,65
OCOAT1,65
OCTDPS,65
OMBZLM,65
OMPDC,65
OOR3r,65
OPHBDC,65
ORNt2r,65
ORPT,65
P5CD,65
P5CR,65
PABB,65
PANTS,65
PAPPT3,65
PASYN_HP,65
PDH2,65
PGAMT,65
PGCD,65
PGI,65
PGK,65
PGL,65
PGM,65
PGPP_HP,65
PGSA_HP,65
PHCD,65
PHETA1,65
PIt2r,65
PMANM,65
PMPK,65
PPA,65
PPBNGS,65
PPM,65
PPM2,65
PPND,65
PPPGO,65
PPS,65
PRAGSr,65
PRAIi,65
PROD2,65
PROabc,65
PROt2r,65
PROt4,65
PRPPS,65
PSCVT,65
PSD_HP,65
PSERT,65
PSP_D,65
PSP_L,65
PSSA_HP,65
PTAr,65
PTPATi,65
PUNP1,65
PUNP2,65
PUNP3,65
PUNP4,65
PUNP5,65
PUNP6,65
PUNP7,65
PUTA3,65
QULNS,65
RBFK,65
RBFSa,65
RBFSb,65
RFA_HP,65
RHCCE,65
RNDR1,65
RNDR2,65
RNDR3,65
RNDR4,65
RPE,65
RPI,65
S7PI,65
SDPDS,65
SDPTA,65
SERAT,65
SERD_L,65
SERt2r,65
SHK3Dr,65
SHKK,65
SHSL1,65
SHSL2r,65
SHSL4r,65
SPMS,65
SPODM,65
SPRMS,65
SUCCt2r,65
SUCFUMt,65
SULabc,65
TALA,65
THDPS,65
THMDt2,65
THRD_L,65
THRS,65
THZSN,65
TKT1,65
TKT2,65
TMDK1,65
TMDSf,65
TMPPP,65
TPI,65
TRDR,65
TRPS1,65
TRPS2,65
TRPS3,65
TYRTA,65
U23GAAT_HP,65
UAAGDS,65
UAGAAT_HP,65
UAGCVT,65
UAGDP,65
UAGDP2,65
UAGPT3,65
UAMAGS,65
UAMAS,65
UAPGR,65
UDCPDPS,65
UDPG4E,65
UGMDDS,65
UHGADA_HP,65
UMPK,65
UPP3S,65
UPPDC1,65
UPPDC2,65
UREA,65
UREAt,65
URIDK2r,65
URIt2,65
VALTA,65
XPPT,65
