Modified_enzyme,Core_enzyme,Modifications,Source
G1G01-2027-MONOMER_mod_pan4p(1)_mod_tmrs2e(1),G1G01-2027-MONOMER,pan4p(1) AND tmrs2e(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_3omrs(1),G1G01-2027-MONOMER,pan4p(1) AND 3omrs(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_3hcmrs7e(1),G1G01-2027-MONOMER,pan4p(1) AND 3hcmrs7e(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_myrs(1),G1G01-2027-MONOMER,pan4p(1) AND myrs(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_3hmrs(1),G1G01-2027-MONOMER,pan4p(1) AND 3hmrs(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_t3c9palme(1),G1G01-2027-MONOMER,pan4p(1) AND t3c9palme(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_3ocpalm9e(1),G1G01-2027-MONOMER,pan4p(1) AND 3ocpalm9e(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_hde(1),G1G01-2027-MONOMER,pan4p(1) AND hde(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_tpalm2e(1),G1G01-2027-MONOMER,pan4p(1) AND tpalm2e(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_3opalm(1),G1G01-2027-MONOMER,pan4p(1) AND 3opalm(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_3hcpalm9e(1),G1G01-2027-MONOMER,pan4p(1) AND 3hcpalm9e(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_palm(1),G1G01-2027-MONOMER,pan4p(1) AND palm(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_3hpalm(1),G1G01-2027-MONOMER,pan4p(1) AND 3hpalm(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_t3c11vace(1),G1G01-2027-MONOMER,pan4p(1) AND t3c11vace(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_3ocvac11e(1),G1G01-2027-MONOMER,pan4p(1) AND 3ocvac11e(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_toctd2e(1),G1G01-2027-MONOMER,pan4p(1) AND toctd2e(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_octe(1),G1G01-2027-MONOMER,pan4p(1) AND octe(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_3ooctd(1),G1G01-2027-MONOMER,pan4p(1) AND 3ooctd(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_3hcvac11e(1),G1G01-2027-MONOMER,pan4p(1) AND 3hcvac11e(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_ocdca(1),G1G01-2027-MONOMER,pan4p(1) AND ocdca(1),Homology
G1G01-2027-MONOMER_mod_pan4p(1)_mod_3hocta(1),G1G01-2027-MONOMER,pan4p(1) AND 3hocta(1),Homology
G1G01-5472-MONOMER_mod_4fe4s(1),G1G01-5472-MONOMER,4fe4s(1),Homology
G1G01-5120-MONOMER_mod_mg2(1),G1G01-5120-MONOMER,mg2(1),Homology
G1G01-2695-MONOMER_mod_zn2(1),G1G01-2695-MONOMER,zn2(1),Homology
G1G01-5091-MONOMER_mod_mg2(1),G1G01-5091-MONOMER,mg2(1),Homology
G1G01-908-MONOMER_mod_zn2(6),G1G01-908-MONOMER,zn2(6),Homology
G1G01-5043-MONOMER_mod_mg2(1),G1G01-5043-MONOMER,mg2(1),Homology
G1G01-1709-MONOMER_mod_mg2(4),G1G01-1709-MONOMER,mg2(4),Homology
G1G01-397-MONOMER_mod_pydx5p(1),G1G01-397-MONOMER,pydx5p(1),Homology
G1G01-1694-MONOMER_mod_mn2(1),G1G01-1694-MONOMER,mn2(1),Homology
G1G01-1694-MONOMER_mod_cobalt2(1),G1G01-1694-MONOMER,cobalt2(1),Homology
G1G01-1694-MONOMER_mod_mg2(1),G1G01-1694-MONOMER,mg2(1),Homology
G1G01-5270-MONOMER_mod_mg2(1),G1G01-5270-MONOMER,mg2(1),Homology
G1G01-2119-MONOMER_mod_mg2(1)_mod_mn2(1),G1G01-2119-MONOMER,mg2(1) AND mn2(1),Homology
G1G01-70-MONOMER_mod_mg2(1)_mod_k(1),G1G01-70-MONOMER,mg2(1) AND k(1),Homology
G1G01-4857-MONOMER_mod_mg2(1),G1G01-4857-MONOMER,mg2(1),Homology
G1G01-680-MONOMER_mod_mg2(1),G1G01-680-MONOMER,mg2(1),Homology
G1G01-204-MONOMER_mod_dpm(1),G1G01-204-MONOMER,dpm(1),Homology
G1G01-5147-MONOMER_mod_mg2(1),G1G01-5147-MONOMER,mg2(1),Homology
G1G01-5486-MONOMER_mod_mg2(1),G1G01-5486-MONOMER,mg2(1),Homology
G1G01-236-MONOMER_mod_pydx5p(1),G1G01-236-MONOMER,pydx5p(1),Homology
G1G01-1425-MONOMER_mod_mg2(1),G1G01-1425-MONOMER,mg2(1),Homology
G1G01-861-MONOMER_mod_mg2(1),G1G01-861-MONOMER,mg2(1),Homology
G1G01-1020-MONOMER_mod_mn2(1),G1G01-1020-MONOMER,mn2(1),Homology
G1G01-4278-MONOMER_mod_mn2(1),G1G01-4278-MONOMER,mn2(1),Homology
G1G01-4278-MONOMER_mod_mg2(1),G1G01-4278-MONOMER,mg2(1),Homology
G1G01-1615-MONOMER_mod_zn2(2),G1G01-1615-MONOMER,zn2(2),Homology
G1G01-1587-MONOMER_mod_mg2(6),G1G01-1587-MONOMER,mg2(6),Homology
G1G01-1587-MONOMER_mod_lys__L(1),G1G01-1587-MONOMER,lys__L(1),Homology
G1G01-2130-MONOMER_mod_mg2(1),G1G01-2130-MONOMER,mg2(1),Homology
G1G01-1873-MONOMER_mod_mg2(1),G1G01-1873-MONOMER,mg2(1),Homology
G1G01-663-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1),G1G01-663-MONOMER,nadph(1) AND nadh(1) AND fad(1) AND cobalt2(1),Homology
G1G01-3747-MONOMER_mod_pydx5p(6),G1G01-3747-MONOMER,pydx5p(6),Homology
G1G01-3747-MONOMER_mod_pydx5p(1),G1G01-3747-MONOMER,pydx5p(1),Homology
G1G01-4775-MONOMER_mod_zn2(4),G1G01-4775-MONOMER,zn2(4),Homology
G1G01-5467-MONOMER_mod_mg2(1),G1G01-5467-MONOMER,mg2(1),Homology
G1G01-917-MONOMER_mod_pydx5p(2),G1G01-917-MONOMER,pydx5p(2),Homology
G1G01-1422-MONOMER_mod_k(1)_mod_mg2(1),G1G01-1422-MONOMER,k(1) AND mg2(1),Homology
G1G01-5422-MONOMER_mod_cobalt2(1)_mod_nad(1),G1G01-5422-MONOMER,cobalt2(1) AND nad(1),Homology
G1G01-5054-MONOMER_mod_zn2(4),G1G01-5054-MONOMER,zn2(4),Homology
G1G01-2628-MONOMER_mod_k(1)_mod_mg2(1),G1G01-2628-MONOMER,k(1) AND mg2(1),Homology
G1G01-5020-MONOMER_mod_mg2(1),G1G01-5020-MONOMER,mg2(1),Homology
G1G01-2252-MONOMER_mod_4fe4s(1),G1G01-2252-MONOMER,4fe4s(1),Homology
G1G01-1317-MONOMER_mod_4fe4s(1),G1G01-1317-MONOMER,4fe4s(1),Homology
G1G01-4578-MONOMER_mod_mg2(1)_mod_k(1),G1G01-4578-MONOMER,mg2(1) AND k(1),Homology
G1G01-4578-MONOMER_mod_mn2(1)_mod_k(1),G1G01-4578-MONOMER,mn2(1) AND k(1),Homology
G1G01-1870-MONOMER_mod_pydx5p(1),G1G01-1870-MONOMER,pydx5p(1),Homology
G1G01-660-MONOMER_mod_zn2(2),G1G01-660-MONOMER,zn2(2),Homology
G1G01-1161-MONOMER_mod_mg2(1),G1G01-1161-MONOMER,mg2(1),Homology
G1G01-2019-MONOMER_mod_mg2(1)_mod_cl(1),G1G01-2019-MONOMER,mg2(1) AND cl(1),Homology
G1G01-929-MONOMER_mod_mg2(4),G1G01-929-MONOMER,mg2(4),Homology
G1G01-5777-MONOMER_mod_mg2(1),G1G01-5777-MONOMER,mg2(1),Homology
G1G01-3347-MONOMER_mod_nad(1),G1G01-3347-MONOMER,nad(1),Homology
G1G01-1763-MONOMER_mod_k(1)_mod_mg2(1),G1G01-1763-MONOMER,k(1) AND mg2(1),Homology
G1G01-1060-MONOMER_mod_4fe4s(1),G1G01-1060-MONOMER,4fe4s(1),Homology
G1G01-5391-MONOMER_mod_mn2(1),G1G01-5391-MONOMER,mn2(1),Homology
G1G01-4301-MONOMER_mod_cobalt2(1)_mod_zn2(1),G1G01-4301-MONOMER,cobalt2(1) AND zn2(1),Homology
G1G01-4301-MONOMER_mod_mn2(1)_mod_zn2(1),G1G01-4301-MONOMER,mn2(1) AND zn2(1),Homology
G1G01-4301-MONOMER_mod_ni2(1)_mod_zn2(1),G1G01-4301-MONOMER,ni2(1) AND zn2(1),Homology
G1G01-5659-MONOMER_mod_mn2(1),G1G01-5659-MONOMER,mn2(1),Homology
G1G01-798-MONOMER_mod_mg2(1),G1G01-798-MONOMER,mg2(1),Homology
G1G01-2879-MONOMER_mod_zn2(1),G1G01-2879-MONOMER,zn2(1),Homology
G1G01-320-MONOMER_mod_mg2(1),G1G01-320-MONOMER,mg2(1),Homology
G1G01-320-MONOMER_mod_mn2(1),G1G01-320-MONOMER,mn2(1),Homology
G1G01-2146-MONOMER_mod_mg2(1),G1G01-2146-MONOMER,mg2(1),Homology
G1G01-2015-MONOMER_mod_fad(1),G1G01-2015-MONOMER,fad(1),Homology
G1G01-576-MONOMER_mod_thmpp(1),G1G01-576-MONOMER,thmpp(1),Homology
G1G01-1041-MONOMER_mod_pydx5p(1),G1G01-1041-MONOMER,pydx5p(1),Homology
G1G01-868-MONOMER_mod_mg2(1),G1G01-868-MONOMER,mg2(1),Homology
G1G01-5563-MONOMER_mod_mg2(3),G1G01-5563-MONOMER,mg2(3),Homology
G1G01-2102-MONOMER_mod_mg2(1)_mod_zn2(1),G1G01-2102-MONOMER,mg2(1) AND zn2(1),Homology
G1G01-120-MONOMER_mod_hemed(6),G1G01-120-MONOMER,hemed(6),Homology
G1G01-1170-MONOMER_mod_zn2(2),G1G01-1170-MONOMER,zn2(2),Homology
G1G01-1518-MONOMER_mod_fad(1),G1G01-1518-MONOMER,fad(1),Homology
G1G01-5121-MONOMER_mod_pydx5p(1),G1G01-5121-MONOMER,pydx5p(1),Homology
G1G01-5444-MONOMER_mod_mg2(1),G1G01-5444-MONOMER,mg2(1),Homology
G1G01-5429-MONOMER_mod_mn2(1),G1G01-5429-MONOMER,mn2(1),Homology
G1G01-5429-MONOMER_mod_mg2(1),G1G01-5429-MONOMER,mg2(1),Homology
G1G01-1053-MONOMER_mod_zn2(1),G1G01-1053-MONOMER,zn2(1),Homology
G1G01-1935-MONOMER_mod_fmnh2(1),G1G01-1935-MONOMER,fmnh2(1),Homology
G1G01-1935-MONOMER_mod_fadh2(1),G1G01-1935-MONOMER,fadh2(1),Homology
G1G01-2289-MONOMER_mod_mg2(1),G1G01-2289-MONOMER,mg2(1),Homology
G1G01-5386-MONOMER_mod_pydx5p(1),G1G01-5386-MONOMER,pydx5p(1),Homology
G1G01-4267-MONOMER_mod_mg2(1),G1G01-4267-MONOMER,mg2(1),Homology
G1G01-5311-MONOMER_mod_k(4)_mod_mg2(1),G1G01-5311-MONOMER,k(4) AND mg2(1),Homology
G1G01-5311-MONOMER_mod_k(4)_mod_mn2(1),G1G01-5311-MONOMER,k(4) AND mn2(1),Homology
G1G01-5311-MONOMER_mod_k(4)_mod_cobalt2(1),G1G01-5311-MONOMER,k(4) AND cobalt2(1),Homology
G1G01-5311-MONOMER_mod_k(4)_mod_zn2(1),G1G01-5311-MONOMER,k(4) AND zn2(1),Homology
G1G01-5311-MONOMER_mod_k(4)_mod_cd2(1),G1G01-5311-MONOMER,k(4) AND cd2(1),Homology
G1G01-5311-MONOMER_mod_k(4)_mod_ni2(1),G1G01-5311-MONOMER,k(4) AND ni2(1),Homology
G1G01-5311-MONOMER_mod_k(4)_mod_ca2(1),G1G01-5311-MONOMER,k(4) AND ca2(1),Homology
G1G01-5311-MONOMER_mod_nh4(4)_mod_mg2(1),G1G01-5311-MONOMER,nh4(4) AND mg2(1),Homology
G1G01-5311-MONOMER_mod_nh4(4)_mod_mn2(1),G1G01-5311-MONOMER,nh4(4) AND mn2(1),Homology
G1G01-5311-MONOMER_mod_nh4(4)_mod_cobalt2(1),G1G01-5311-MONOMER,nh4(4) AND cobalt2(1),Homology
G1G01-5311-MONOMER_mod_nh4(4)_mod_zn2(1),G1G01-5311-MONOMER,nh4(4) AND zn2(1),Homology
G1G01-5311-MONOMER_mod_nh4(4)_mod_cd2(1),G1G01-5311-MONOMER,nh4(4) AND cd2(1),Homology
G1G01-5311-MONOMER_mod_nh4(4)_mod_ni2(1),G1G01-5311-MONOMER,nh4(4) AND ni2(1),Homology
G1G01-5311-MONOMER_mod_nh4(4)_mod_ca2(1),G1G01-5311-MONOMER,nh4(4) AND ca2(1),Homology
G1G01-5311-MONOMER_mod_tl(4)_mod_mg2(1),G1G01-5311-MONOMER,tl(4) AND mg2(1),Homology
G1G01-5311-MONOMER_mod_tl(4)_mod_mn2(1),G1G01-5311-MONOMER,tl(4) AND mn2(1),Homology
G1G01-5311-MONOMER_mod_tl(4)_mod_cobalt2(1),G1G01-5311-MONOMER,tl(4) AND cobalt2(1),Homology
G1G01-5311-MONOMER_mod_tl(4)_mod_zn2(1),G1G01-5311-MONOMER,tl(4) AND zn2(1),Homology
G1G01-5311-MONOMER_mod_tl(4)_mod_cd2(1),G1G01-5311-MONOMER,tl(4) AND cd2(1),Homology
G1G01-5311-MONOMER_mod_tl(4)_mod_ni2(1),G1G01-5311-MONOMER,tl(4) AND ni2(1),Homology
G1G01-5311-MONOMER_mod_tl(4)_mod_ca2(1),G1G01-5311-MONOMER,tl(4) AND ca2(1),Homology
G1G01-5311-MONOMER_mod_cs(4)_mod_mg2(1),G1G01-5311-MONOMER,cs(4) AND mg2(1),Homology
G1G01-5311-MONOMER_mod_cs(4)_mod_mn2(1),G1G01-5311-MONOMER,cs(4) AND mn2(1),Homology
G1G01-5311-MONOMER_mod_cs(4)_mod_cobalt2(1),G1G01-5311-MONOMER,cs(4) AND cobalt2(1),Homology
G1G01-5311-MONOMER_mod_cs(4)_mod_zn2(1),G1G01-5311-MONOMER,cs(4) AND zn2(1),Homology
G1G01-5311-MONOMER_mod_cs(4)_mod_cd2(1),G1G01-5311-MONOMER,cs(4) AND cd2(1),Homology
G1G01-5311-MONOMER_mod_cs(4)_mod_ni2(1),G1G01-5311-MONOMER,cs(4) AND ni2(1),Homology
G1G01-5311-MONOMER_mod_cs(4)_mod_ca2(1),G1G01-5311-MONOMER,cs(4) AND ca2(1),Homology
G1G01-5311-MONOMER_mod_LI(4)_mod_mg2(1),G1G01-5311-MONOMER,LI(4) AND mg2(1),Homology
G1G01-5311-MONOMER_mod_LI(4)_mod_mn2(1),G1G01-5311-MONOMER,LI(4) AND mn2(1),Homology
G1G01-5311-MONOMER_mod_LI(4)_mod_cobalt2(1),G1G01-5311-MONOMER,LI(4) AND cobalt2(1),Homology
G1G01-5311-MONOMER_mod_LI(4)_mod_zn2(1),G1G01-5311-MONOMER,LI(4) AND zn2(1),Homology
G1G01-5311-MONOMER_mod_LI(4)_mod_cd2(1),G1G01-5311-MONOMER,LI(4) AND cd2(1),Homology
G1G01-5311-MONOMER_mod_LI(4)_mod_ni2(1),G1G01-5311-MONOMER,LI(4) AND ni2(1),Homology
G1G01-5311-MONOMER_mod_LI(4)_mod_ca2(1),G1G01-5311-MONOMER,LI(4) AND ca2(1),Homology
G1G01-5311-MONOMER_mod_na1(4)_mod_mg2(1),G1G01-5311-MONOMER,na1(4) AND mg2(1),Homology
