Reaction	Complexes
CLIPAabctex	CPLX_CLIPAabctex-0 OR B488_RS04980-MONOMER OR B488_RS04240-MONOMER OR B488_RS04925-MONOMER OR B488_RS05590-MONOMER
CMtpp	CPLX_CMtpp-0 OR B488_RS06515-MONOMER OR B488_RS04830-MONOMER OR B488_RS02740-MONOMER OR B488_RS06525-MONOMER
COALDDH	B488_RS04015-MONOMER
COBALT2tex	B488_11490-MONOMER
COLIPAPabctex	CPLX_COLIPAPabctex-0
COLIPAabctex	CPLX_COLIPAPabctex-0
CPH4S	B488_RS03675-MONOMER
CPPPGO	B488_RS04025-MONOMER_mod_mn2(1)
CRNDt2rpp	B488_RS01480-MONOMER
CRNabcpp	CPLX_CRNabcpp-0 OR B488_RS05590-MONOMER OR B488_RS04240-MONOMER
CRNt2rpp	B488_RS01480-MONOMER
CS	B488_RS05245-MONOMER OR CPLX_CS-0
CTBTabcpp	B488_RS05245-MONOMER OR CPLX_CS-0
CTBTt2rpp	B488_RS01480-MONOMER
CTPS2	B488_RS01480-MONOMER
CYO1b	CPLX_CYO1b-0
CYSS	CPLX_CYSS-0
CYSSADS	B488_RS04165-MONOMER
CYSTGL	B488_RS00315-MONOMER_mod_pydx5p(1) OR B488_RS00315-MONOMER_mod_pydx5p(1)
CYSTL	CPLX_CYSTL-0
CYSTRS	B488_RS05325-MONOMER
CYSabcpp	B488_RS00805-MONOMER_mod_k(4)_mod_mg2(1) OR B488_RS00805-MONOMER_mod_k(4)_mod_mn2(1) OR B488_RS00805-MONOMER_mod_k(4)_mod_cobalt2(1) OR B488_RS00805-MONOMER_mod_k(4)_mod_zn2(1) OR B488_RS00805-MONOMER_mod_k(4)_mod_cd2(1) OR B488_RS00805-MONOMER_mod_k(4)_mod_ni2(1) OR B488_RS00805-MONOMER_mod_k(4)_mod_ca2(1) OR B488_RS00805-MONOMER_mod_nh4(4)_mod_mg2(1) OR B488_RS00805-MONOMER_mod_nh4(4)_mod_mn2(1) OR B488_RS00805-MONOMER_mod_nh4(4)_mod_cobalt2(1) OR B488_RS00805-MONOMER_mod_nh4(4)_mod_zn2(1) OR B488_RS00805-MONOMER_mod_nh4(4)_mod_cd2(1) OR B488_RS00805-MONOMER_mod_nh4(4)_mod_ni2(1) OR B488_RS00805-MONOMER_mod_nh4(4)_mod_ca2(1) OR B488_RS00805-MONOMER_mod_tl(4)_mod_mg2(1) OR B488_RS00805-MONOMER_mod_tl(4)_mod_mn2(1) OR B488_RS00805-MONOMER_mod_tl(4)_mod_cobalt2(1) OR B488_RS00805-MONOMER_mod_tl(4)_mod_zn2(1) OR B488_RS00805-MONOMER_mod_tl(4)_mod_cd2(1) OR B488_RS00805-MONOMER_mod_tl(4)_mod_ni2(1) OR B488_RS00805-MONOMER_mod_tl(4)_mod_ca2(1) OR B488_RS00805-MONOMER_mod_cs(4)_mod_mg2(1) OR B488_RS00805-MONOMER_mod_cs(4)_mod_mn2(1) OR B488_RS00805-MONOMER_mod_cs(4)_mod_cobalt2(1) OR B488_RS00805-MONOMER_mod_cs(4)_mod_zn2(1) OR B488_RS00805-MONOMER_mod_cs(4)_mod_cd2(1) OR B488_RS00805-MONOMER_mod_cs(4)_mod_ni2(1) OR B488_RS00805-MONOMER_mod_cs(4)_mod_ca2(1) OR B488_RS00805-MONOMER_mod_LI(4)_mod_mg2(1) OR B488_RS00805-MONOMER_mod_LI(4)_mod_mn2(1) OR B488_RS00805-MONOMER_mod_LI(4)_mod_cobalt2(1) OR B488_RS00805-MONOMER_mod_LI(4)_mod_zn2(1) OR B488_RS00805-MONOMER_mod_LI(4)_mod_cd2(1) OR B488_RS00805-MONOMER_mod_LI(4)_mod_ni2(1) OR B488_RS00805-MONOMER_mod_LI(4)_mod_ca2(1) OR B488_RS00805-MONOMER_mod_na1(4)_mod_mg2(1) OR B488_RS00805-MONOMER_mod_na1(4)_mod_mn2(1) OR B488_RS00805-MONOMER_mod_na1(4)_mod_cobalt2(1) OR B488_RS00805-MONOMER_mod_na1(4)_mod_zn2(1) OR B488_RS00805-MONOMER_mod_na1(4)_mod_cd2(1) OR B488_RS00805-MONOMER_mod_na1(4)_mod_ni2(1) OR B488_RS00805-MONOMER_mod_na1(4)_mod_ca2(1)
CYTBD2pp	B488_RS05245-MONOMER OR CPLX_CS-0
CYTBDpp	B488_RS01480-MONOMER
CYTBO3_4pp	B488_RS02250-MONOMER_mod_mg2(1)
CYTK1	B488_RS00550-MONOMER_mod_mg2(1)
CYTK2	B488_RS00550-MONOMER_mod_mg2(1)
DABAAT	B488_RS00750-MONOMER_mod_pydx5p(1) OR B488_RS00750-MONOMER_mod_pydx5p(1)
DADK	B488_RS01830-MONOMER
DAPDC	B488_RS01035-MONOMER_mod_pydx5p(1) OR B488_RS04400-MONOMER
DAPE	B488_RS06170-MONOMER
DASYN120	B488_RS00225-MONOMER_mod_mg2(1)_mod_k(1)
DASYN160	B488_RS00225-MONOMER_mod_mg2(1)_mod_k(1)
DASYN161	B488_RS00225-MONOMER_mod_mg2(1)_mod_k(1)
DASYN180	B488_RS00225-MONOMER_mod_mg2(1)_mod_k(1)
DASYN181	B488_RS00225-MONOMER_mod_mg2(1)_mod_k(1)
DB4PS	B488_RS02875-MONOMER_mod_pydx5p(2)
DDPA	B488_RS03555-MONOMER
DGK1	B488_RS01550-MONOMER_mod_zn2(1)
DHDPRy	CPLX_DHDPRy-0_mod_pheme(1)_mod_hemed(1)
DHDPS	CPLX_DHDPRy-0_mod_pheme(1)_mod_hemed(1)
DHFR	B488_RS03085-MONOMER
DHFS	B488_RS06685-MONOMER
DHORD2	CPLX27KH-5_mod_pheme(1)_mod_hemeO(1)_mod_cu2(1)
DHORD5	B488_RS01105-MONOMER_mod_mg2(1)
DHORDi	B488_RS00740-MONOMER_mod_fmn(1)
DHORTS	B488_RS04890-MONOMER_mod_mg2(1)
DHPM1	B488_RS04585-MONOMER_mod_cobalt2(1)_mod_zn2(1) OR B488_RS04585-MONOMER_mod_mn2(1)_mod_zn2(1) OR B488_RS04585-MONOMER_mod_ni2(1)_mod_zn2(1)
DHPPDA	B488_RS05290-MONOMER
DHPS	B488_RS03870-MONOMER_mod_mg2(1)
DHPS2	B488_RS03870-MONOMER_mod_mg2(1)
DHQS	CPLX_DHQS-0 OR B488_RS05510-MONOMER_mod_cobalt2(1)_mod_nad(1)
DHQTi	B488_RS00100-MONOMER OR B488_RS00110-MONOMER_mod_mg2(1)
DMATT	B488_RS00345-MONOMER_mod_mg2(1)
DNAMTn2r	B488_RS03210-MONOMER
DNTPPA	B488_RS01655-MONOMER_mod_mn2(1)_mod_mg2(1)
DOXRBCNtpp	CPLX_CMtpp-0 OR CPLX_DOXRBCNtpp-0 OR CPLX_DOXRBCNtpp-1 OR B488_RS06520-MONOMER
DPCOAK	B488_RS06720-MONOMER
DPR	B488_RS00680-MONOMER_mod_mg2(1) OR B488_RS05470-MONOMER
DTMPK	B488_RS03840-MONOMER_mod_mg2(1)
DURAD	B488_RS00740-MONOMER_mod_fmn(1)
DUTPDP	B488_RS02640-MONOMER_mod_zn2(1) OR B488_RS04735-MONOMER
DXPS	B488_RS05360-MONOMER
E4PD	B488_RS03370-MONOMER
EAR100x	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
EAR100y	CPLX_EAR100y-0
EAR120x	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
EAR120y	CPLX_EAR120y-0
EAR121x	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
EAR121y	CPLX_EAR121y-0
EAR140x	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
EAR140y	B488_RS05590-MONOMER
EAR141x	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
EAR141y	B488_RS02590-MONOMER
EAR160x	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
EAR160y	B488_RS05590-MONOMER
EAR161x	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
EAR161y	CPLX_CS-0
EAR180x	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
EAR180y	B488_RS01490-MONOMER OR B488_RS00520-MONOMER
EAR181x	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
EAR181y	B488_RS01490-MONOMER OR B488_RS00520-MONOMER
EAR40x	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
EAR40y	B488_RS01490-MONOMER OR B488_RS00520-MONOMER
EAR60x	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
EAR60y	B488_RS05295-MONOMER
EAR80x	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
EAR80y	B488_RS02560-MONOMER
ECA4COLIPAabctex	CPLX_COLIPAPabctex-0
EGMEACPR	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
ENLIPAabctex	CPLX_COLIPAPabctex-0
ENO	B488_RS02670-MONOMER
EPMEACPR	B488_RS00520-MONOMER OR B488_RS01490-MONOMER
ETHSO3abcpp	CPLX_ETHSO3abcpp-0
FBA	B488_RS05920-MONOMER
FBP	B488_RS02505-MONOMER
FCLT	B488_RS00740-MONOMER_mod_fmn(1)
FDH	CPLX_FDH-0
FE2abc	B488_RS04240-MONOMER OR B488_RS05245-MONOMER OR B488_RS05445-MONOMER OR B488_RS05590-MONOMER
FERtex	B488_RS04985-MONOMER OR B488_RS06325-MONOMER
FERtpp	B488_RS04985-MONOMER OR B488_RS06325-MONOMER
FEex	CPLX_FEex-0 OR B488_RS04870-MONOMER_mod_mg2(1)
FEpp	CPLX_FEex-0 OR B488_RS04870-MONOMER_mod_mg2(1) OR B488_RS04030-MONOMER
FMETTRS	B488_RS06480-MONOMER_mod_mg2(1)_mod_k(1)
FMNAT	B488_RS01255-MONOMER
FOLD3	B488_RS03870-MONOMER_mod_mg2(1) OR B488_RS03860-MONOMER_mod_mg2(1)
FRD2	B488_RS03170-MONOMER_mod_zn2(2)
FRD3	B488_RS03870-MONOMER_mod_mg2(1)
FRUpts	B488_RS01390-MONOMER
FTHFD	B488_RS04600-MONOMER OR B488_RS04600-MONOMER
FUM	B488_RS02930-MONOMER_mod_mg2(1)
FUMt2_2pp	B488_RS05930-MONOMER
FUMtex	B488_RS02205-MONOMER
FUSAtpp	CPLX_CMtpp-0 OR B488_RS06515-MONOMER
G1PACT	B488_RS00870-MONOMER_mod_mg2(1)
G1PTT	B488_RS05345-MONOMER_mod_mg2(4)
G1SAT	B488_RS00750-MONOMER_mod_pydx5p(1)
G2PP	B488_RS04120-MONOMER_mod_mg2(1)
G3PAT120	B488_RS04905-MONOMER_mod_pan4p(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_ac(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_mal(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_but2e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_act(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_but(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3ha(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_egme(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_ogme(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_gme(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_hgme(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_thex2e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3ohex(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_hex(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3hhex(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_pim(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_epme(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_opme(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_pme(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_hpme(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_toct2e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3ooct(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_oc(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3hoct(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_tdec2e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_cdec3e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3odec(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_dca(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3hdec(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_t3c5ddece(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3ocddec5e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_tddec2e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_cddec5e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3oddec(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3hcddec5e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_ddca(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3hddec(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_t3c7mrse(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3ocmrs7e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_tde(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_tmrs2e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3omrs(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3hcmrs7e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_myrs(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3hmrs(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_t3c9palme(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3ocpalm9e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_hde(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_tpalm2e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3opalm(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3hcpalm9e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_palm(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3hpalm(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_t3c11vace(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3ocvac11e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_toctd2e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_octe(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3ooctd(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3hcvac11e(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_ocdca(1) OR B488_RS04905-MONOMER_mod_pan4p(1)_mod_3hocta(1) OR B488_RS04700-MONOMER
