TU_id	replicon	genes	start	stop	tss	strand	rho_dependent	rnapol
TU0-13603_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b2358,b2357,b2356,b2355,b2354	2470900,2470409,2470140,2469566,2469099	2471607,2470903,2470409,2470144,2469539		-	True	RpoD_mono
TU793_from_RpoD_mono	NC_000913.2	b0995	1056485	1057177		-	True	RpoD_mono
TU0-14352_from_RpoD_mono	NC_000913.2	b1650	1724683	1725780		+	True	RpoD_mono
TU0-14272_from_RpoD_mono	NC_000913.2	b1084	1140405	1143590		-	True	RpoD_mono
TU0-13977_from_RpoD_mono	NC_000913.2	b3548	3710259	3710957		-	True	RpoD_mono
TU0-8736_from_RpoD_mono	NC_000913.2	b2408	2523149	2523913		+	True	RpoD_mono
TU0-1241_from_RpoD_mono	NC_000913.2	b4148	4374898	4375215		+	True	RpoD_mono
TU0-1062_from_RpoD_mono	NC_000913.2	b3860	4041441	4042067		+	True	RpoD_mono
TU0-3_from_RpoD_mono	NC_000913.2,NC_000913.2	b3911,b3912	4101625,4102995	4102998,4103693		-	True	RpoD_mono
TU592_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b3577,b3583,b3582,b3581,b3580,b3579,b3578,b3576,b3575	3742351,3748109,3747255,3746600,3745107,3744117,3742827,3741766,3740756	3742824,3748804,3748115,3747262,3746603,3745103,3744104,3742233,3741754		+	True	RpoD_mono
TU0-2342_from_RpoD_mono	NC_000913.2	b2913	3055200	3056432		-	True	RpoD_mono
TU0-13546_from_RpoD_mono	NC_000913.2,NC_000913.2	b2166,b2165	2256377,2255451	2257318,2256389		-	True	RpoD_mono
TU0-45202_from_RpoD_mono	NC_000913.2,NC_000913.2	b3905,b3906	4095759,4096669	4096595,4097517		+	True	RpoD_mono
TU0-45174_from_RpoD_mono	NC_000913.2,NC_000913.2	b1049,b1048	1110086,1108558	1112629,1110093		+	True	RpoD_mono
TU0-13184_from_RpoD_mono	NC_000913.2	b4573	1293649	1294545		-	True	RpoD_mono
TU0-13935_from_RpoD_mono	NC_000913.2	b3433	3571798	3572901		-	True	RpoD_mono
TU0-13154_from_RpoD_mono	NC_000913.2	b1159	1209569	1210402		+	True	RpoD_mono
TU00248_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b1733,b1734,b1735,b1736,b1737,b1738	1814410,1815172,1816629,1817479,1817880,1819323	1815159,1816524,1817471,1817829,1819238,1819643		-	True	RpoD_mono
TU0-8148_from_RpoD_mono	NC_000913.2	b1453	1522505	1524004		-	True	RpoD_mono
TU0-7803_from_RpoD_mono	NC_000913.2	b1641	1717900	1718367		+	True	RpoD_mono
TU0-8781_from_RpoD_mono	NC_000913.2	b3182	3326985	3328418		+	True	RpoD_mono
TU-8398_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b3205,b3204,b3203,b3202,b3201	3345137,3344600,3344195,3342739,3341966	3345991,3345091,3344482,3344172,3342691		+	True	RpoD_mono
TU0-8748_from_RpoD_mono	NC_000913.2	b2869	3002030	3003808		-	True	RpoD_mono
TU0-14282_from_RpoD_mono	NC_000913.2	b1902	1984949	1985452		+	True	RpoD_mono
TU0-13586_from_RpoD_mono	NC_000913.2	b2300	2417256	2417810		-	True	RpoD_mono
TU0-13558_from_RpoD_mono	NC_000913.2,NC_000913.2	b2188,b2187	2282398,2282151	2284158,2282378		+	True	RpoD_mono
TU00289_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b2997,b2990,b2991,b2992,b2993,b2994,b2995,b2996	3143165,3137738,3137999,3138333,3138814,3139308,3141008,3142176	3144283,3137986,3138340,3138821,3139308,3141011,3142186,3143162		-	True	RpoD_mono
TU0-1603_from_RpoD_mono	NC_000913.2	b0621	653806	655191		-	True	RpoD_mono
TU00260_from_RpoD_mono	NC_000913.2,NC_000913.2	b0014,b0015	12163,14168	14079,15298		+	True	RpoD_mono
TU641_from_RpoD_mono	NC_000913.2	b0112	120178	121551		-	True	RpoD_mono
TU0-14332_from_RpoD_mono	NC_000913.2	b4603	2031673	2031763		+	True	RpoD_mono
TU0-14299_from_RpoD_mono	NC_000913.2	b0020	18715	19620		+	True	RpoD_mono
TU864_from_RpoD_mono	NC_000913.2	b1020	1084215	1085279		+	True	RpoD_mono
TU0-44225_from_RpoD_mono	NC_000913.2	b3168	3311364	3314036		-	True	RpoD_mono
TU701_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2	b2679,b2678,b2677	2805154,2804032,2802837	2806146,2805096,2804039		+	True	RpoD_mono
TU0-13943_from_RpoD_mono	NC_000913.2	b3468	3603774	3604400		+	True	RpoD_mono
TU0-1183_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b3759,b3758,b3757,b3756	3944723,3941727,3941458,3939831	3944842,3944630,3941533,3941372		+	True	RpoD_mono
TU0-13956_from_RpoD_mono	NC_000913.2	b3496	3638885	3640354		+	True	RpoD_mono
TU0-2504_from_RpoD_mono	NC_000913.2	b1274	1329072	1331669		+	True	RpoD_mono
TU0-13118_from_RpoD_mono	NC_000913.2,NC_000913.2	b1029,b1028	1095066,1094728	1096052,1095069		+	True	RpoD_mono
TU-8433_from_RpoD_mono	NC_000913.2,NC_000913.2	b3322,b3323	3451530,3451951	3451949,3453420		-	True	RpoD_mono
TU-8411_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b1943,b1942,b1941,b1940,b1939,b1938	2016410,2015970,2014578,2013892,2012904,2011253	2017537,2016413,2015951,2014578,2013899,2012911		+	True	RpoD_mono
TU0-45186_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2	b0952,b0951,b0950	1014119,1012482,1011224	1014682,1014122,1012477		+	True	RpoD_mono
TU0-1902_from_RpoD_mono	NC_000913.2	b3227	3372891	3374258		+	True	RpoD_mono
TU0-13168_from_RpoD_mono	NC_000913.2	b4521	1222787	1223130		+	True	RpoD_mono
TU0-7262_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b0785,b0784,b0783,b0782	818518,818271,817793,817278	818970,818516,818278,817790		+	True	RpoD_mono
TU0-45153_from_RpoD_mono	NC_000913.2	b3021	3165873	3166268		-	True	RpoD_mono
TU0-1761_from_RpoD_mono	NC_000913.2	b1482	1554649	1555080		+	True	RpoD_mono
TU0-7962_from_RpoD_mono	NC_000913.2	b1201	1250289	1252208		+	True	RpoD_mono
TU0-13136_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b1108,b1107,b1106,b1105,b1104,b1103	1164366,1163318,1162483,1161861,1161470,1161108	1164908,1164343,1163307,1162502,1161847,1161467		+	True	RpoD_mono
TU0-8761_from_RpoD_mono	NC_000913.2	b3227	3372891	3374258		+	True	RpoD_mono
TU0-8714_from_RpoD_mono	NC_000913.2	b1794	1875739	1876764		+	True	RpoD_mono
TU0-7602_from_RpoD_mono	NC_000913.2	b0504	530519	531445		-	True	RpoD_mono
TU0-4482_from_RpoD_mono	NC_000913.2,NC_000913.2	b0732,b0731	767201,765207	769834,767183		+	True	RpoD_mono
TU0-13570_from_RpoD_mono	NC_000913.2	b2259	2371294	2371560		-	True	RpoD_mono
TU0-8732_from_RpoD_mono	NC_000913.2	b2273	2385732	2386448		-	True	RpoD_mono
TU00273_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b1073,b1074,b1075,b1076,b1077,b1078,b1079,b1080,b1081	1130241,1130661,1131077,1131797,1133025,1133952,1134787,1135497,1136594	1130657,1131065,1131772,1133005,1133780,1134734,1135485,1136594,1137535		+	True	RpoD_mono
TU0-13519_from_RpoD_mono	NC_000913.2	b2114	2192322	2194355		+	True	RpoD_mono
TU0-13541_from_RpoD_mono	NC_000913.2	b2157	2246759	2247640		-	True	RpoD_mono
TU0-13124_from_RpoD_mono	NC_000913.2	b1050	1112802	1113029		+	True	RpoD_mono
TU0-14313_from_RpoD_mono	NC_000913.2,NC_000913.2	b2746,b2747	2869323,2869802	2869802,2870512		-	True	RpoD_mono
TU00244_from_RpoD_mono	NC_000913.2,NC_000913.2	b2078,b2079	2160900,2162300	2162303,2163022		+	True	RpoD_mono
TU789_from_RpoD_mono	NC_000913.2	b1594	1665368	1666588		-	True	RpoD_mono
TU00226_from_RpoD_mono	NC_000913.2	b3957	4151719	4152870		-	True	RpoD_mono
TU0-14274_from_RpoD_mono	NC_000913.2	b3284	3430013	3430486		-	True	RpoD_mono
TU0-7342_from_RpoD_mono	NC_000913.2	b2465	2577658	2579661		+	True	RpoD_mono
TU0-13972_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2	b3538,b3537,b3536	3696237,3696049,3694481	3697916,3696240,3696052		+	True	RpoD_mono
TU601_from_RpoD_mono	NC_000913.2,NC_000913.2	b1089,b1088	1146590,1146017	1146763,1146538		+	True	RpoD_mono
TU0-1021_from_RpoD_mono	NC_000913.2	b0171	191855	192580		+	True	RpoD_mono
TU0-14244_from_RpoD_mono	NC_000913.2	b4595	1306812	1306985		+	True	RpoD_mono
TU0-13937_from_RpoD_mono	NC_000913.2	b3440	3577791	3578828		-	True	RpoD_mono
TU0-8720_from_RpoD_mono	NC_000913.2	b1955	2023535	2024350		+	True	RpoD_mono
TU0-2101_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b0853,b0852,b0851,b0850	892180,891190,890407,890136	892656,892092,891129,890423		+	True	RpoD_mono
TU-8401_from_RpoD_mono	NC_000913.2	b2190	2284412	2288202		-	True	RpoD_mono
TU0-45170_from_RpoD_mono	NC_000913.2	b2388	2506483	2507448		-	True	RpoD_mono
TU526_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2	b3772,b3771,b3770	3953354,3951501,3950507	3954898,3953351,3951436		+	True	RpoD_mono
TU0-1701_from_RpoD_mono	NC_000913.2	b1597	1669400	1669708		+	True	RpoD_mono
TU0-13526_from_RpoD_mono	NC_000913.2,NC_000913.2	b2126,b2125	2210981,2210265	2212666,2210984		-	True	RpoD_mono
TU0-13150_from_RpoD_mono	NC_000913.2	b1145	1201482	1202156		-	True	RpoD_mono
TU0-4441_from_RpoD_mono	NC_000913.2,NC_000913.2	b2711,b2710	2831934,2830498	2833067,2831937		+	True	RpoD_mono
TU0-7781_from_RpoD_mono	NC_000913.2	b3207	3346474	3347106		+	True	RpoD_mono
TU0-13918_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2	b3351,b3350,b4551	3478629,3476824,3476614	3479183,3478629,3476814		-	True	RpoD_mono
TU0-13120_from_RpoD_mono	NC_000913.2,NC_000913.2	b1035,b1034	1098863,1098102	1099417,1098839		+	True	RpoD_mono
TU00232_from_RpoD_mono	NC_000913.2	b2316	2431034	2431948		-	True	RpoD_mono
TU0-8744_from_RpoD_mono	NC_000913.2	b2623	2755666	2756622		-	True	RpoD_mono
TU0-7282_from_RpoD_mono	NC_000913.2	b4473	3430458	3431582		-	True	RpoD_mono
TU0-13554_from_RpoD_mono	NC_000913.2	b2182	2276592	2277782		-	True	RpoD_mono
TU0-1482_from_RpoD_mono	NC_000913.2	b2323	2438407	2439627		-	True	RpoD_mono
TU0-8716_from_RpoD_mono	NC_000913.2	b1915	1993842	1994066		+	True	RpoD_mono
TU0-14252_from_RpoD_mono	NC_000913.2	b0436	454357	455655		+	True	RpoD_mono
TU00256_from_RpoD_mono	NC_000913.2,NC_000913.2	b2477,b2478	2595853,2596904	2596887,2597782		-	True	RpoD_mono
TU0-13522_from_RpoD_mono	NC_000913.2	b4541	2201994	2202311		+	True	RpoD_mono
TU0-14294_from_RpoD_mono	NC_000913.2	b2664	2793696	2794358		+	True	RpoD_mono
TU0-44209_from_RpoD_mono	NC_000913.2	b4280	4503310	4504428		+	True	RpoD_mono
TU00228_from_RpoD_mono	NC_000913.2,NC_000913.2	b4476,b3437	3573744,3575088	3575084,3575615		-	True	RpoD_mono
TU561_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2	b0952,b0951,b0950	1014119,1012482,1011224	1014682,1014122,1012477		+	True	RpoD_mono
TU684_from_RpoD_mono	NC_000913.2,NC_000913.2	b1872,b1873	1952602,1955056	1955031,1956156		-	True	RpoD_mono
TU0-14246_from_RpoD_mono	NC_000913.2	b0608	641311	642549		+	True	RpoD_mono
TU0-13951_from_RpoD_mono	NC_000913.2	b3484	3622401	3623537		+	True	RpoD_mono
TU0-13102_from_RpoD_mono	NC_000913.2	b0966	1027627	1027944		-	True	RpoD_mono
TU542_from_RpoD_mono	NC_000913.2	b1749	1830452	1831258		+	True	RpoD_mono
TU0-13925_from_RpoD_mono	NC_000913.2,NC_000913.2	b3383,b3382	3509461,3509082	3510366,3509444		-	True	RpoD_mono
TU-8427_from_RpoD_mono	NC_000913.2,NC_000913.2	b1465,b1466	1533961,1534638	1534641,1535333		-	True	RpoD_mono
TU0-13920_from_RpoD_mono	NC_000913.2	b3355	3482512	3483381		+	True	RpoD_mono
TU0-1821_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b0575,b0574,b0573,b0572	597937,596702,596354,594823	601080,597925,596686,596196		+	True	RpoD_mono
TU0-7021_from_RpoD_mono	NC_000913.2,NC_000913.2	b0872,b0873	910405,911385	911373,913037		-	True	RpoD_mono
TU-8382_from_RpoD_mono	NC_000913.2	b0897	944154	944780		-	True	RpoD_mono
TU-8387_from_RpoD_mono	NC_000913.2,NC_000913.2	b3026,b3025	3168506,3167850	3169855,3168509		+	True	RpoD_mono
TU0-45145_from_RpoD_mono	NC_000913.2,NC_000913.2	b1438,b4532	1507532,1507310	1507948,1507486		+	True	RpoD_mono
TU0-14821_from_RpoD_mono	NC_000913.2	b2779	2904665	2905963		-	True	RpoD_mono
TU0-13132_from_RpoD_mono	NC_000913.2	b1069	1127062	1128597		+	True	RpoD_mono
TU0-8697_from_RpoD_mono	NC_000913.2	b1341	1404587	1405819		-	True	RpoD_mono
TU0-44210_from_RpoD_mono	NC_000913.2	b2406	2520751	2522007		-	True	RpoD_mono
TU0-1541_from_RpoD_mono	NC_000913.2	b4355	4589680	4591335		+	True	RpoD_mono
TU0-7541_from_RpoD_mono	NC_000913.2,NC_000913.2	b2370,b2369	2482396,2481777	2485989,2482391		+	True	RpoD_mono
TU0-13104_from_RpoD_mono	NC_000913.2	b0969	1029562	1029891		-	True	RpoD_mono
TU0-8728_from_RpoD_mono	NC_000913.2	b2238	2347673	2347915		+	True	RpoD_mono
TU0-13502_from_RpoD_mono	NC_000913.2	b4436	2151333	2151475		+	True	RpoD_mono
TU0-7043_from_RpoD_mono	NC_000913.2	b3813	3996006	3998168		+	True	RpoD_mono
TU0-44214_from_RpoD_mono	NC_000913.2	b1710	1791582	1792133		-	True	RpoD_mono
TU0-13535_from_RpoD_mono	NC_000913.2,NC_000913.2	b2142,b2141	2229041,2228646	2229736,2229044		+	True	RpoD_mono
TU0-8699_from_RpoD_mono	NC_000913.2	b1378	1435284	1438808		-	True	RpoD_mono
TU00240_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b0861,b0862,b0863,b0864	900089,900757,901480,902229	900757,901473,902211,902957		-	True	RpoD_mono
TU00209_from_RpoD_mono	NC_000913.2	b1852	1932863	1934338		-	True	RpoD_mono
TU0-13504_from_RpoD_mono	NC_000913.2	b2080	2163213	2163545		+	True	RpoD_mono
TU0-13108_from_RpoD_mono	NC_000913.2	b0987	1048662	1048967		-	True	RpoD_mono
TU0-14264_from_RpoD_mono	NC_000913.2	b3929	4116868	4117353		-	True	RpoD_mono
TU00211_from_RpoD_mono	NC_000913.2	b4062	4275083	4275406		-	True	RpoD_mono
TU586_from_RpoD_mono	NC_000913.2,NC_000913.2	b3516,b3517	3663009,3664203	3663833,3665603		-	True	RpoD_mono
TU0-14226_from_RpoD_mono	NC_000913.2	b4392	4628756	4630693		+	True	RpoD_mono
TU0-14228_from_RpoD_mono	NC_000913.2	b3974	4172099	4173049		-	True	RpoD_mono
TU0-7141_from_RpoD_mono	NC_000913.2,NC_000913.2	b1480,b1481	1553850,1554089	1553987,1554304		-	True	RpoD_mono
TU0-13933_from_RpoD_mono	NC_000913.2	b3411	3541189	3542067		+	True	RpoD_mono
TU487_from_RpoD_mono	NC_000913.2	b0440	460675	460947		+	True	RpoD_mono
TU-8396_from_RpoD_mono	NC_000913.2	b3150	3294431	3295006		+	True	RpoD_mono
TU484_from_RpoD_mono	NC_000913.2,NC_000913.2	b2563,b2564	2698640,2699020	2699020,2699751		-	True	RpoD_mono
TU0-13902_from_RpoD_mono	NC_000913.2	b3244	3388605	3390050		-	True	RpoD_mono
TU0-8703_from_RpoD_mono	NC_000913.2	b1462	1531306	1531875		-	True	RpoD_mono
TU0-1582_from_RpoD_mono	NC_000913.2	b3556	3718072	3718284		+	True	RpoD_mono
TU0-14798_from_RpoD_mono	NC_000913.2,NC_000913.2	b1763,b1764	1843023,1844989	1844984,1846032		-	True	RpoD_mono
TU0-44223_from_RpoD_mono	NC_000913.2	b4701	2885376	2885431		+	True	RpoD_mono
TU0-13900_from_RpoD_mono	NC_000913.2	b3239	3383879	3384151		-	True	RpoD_mono
TU0-44195_from_RpoD_mono	NC_000913.2	b0384	402505	402825		+	True	RpoD_mono
TU0-13509_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2	b2100,b2099,b2098	2179118,2178117,2176843	2180083,2179121,2178120		+	True	RpoD_mono
TU0-13116_from_RpoD_mono	NC_000913.2,NC_000913.2	b1019,b1018	1082599,1081466	1083870,1082593		+	True	RpoD_mono
TU0-13086_from_RpoD_mono	NC_000913.2	b0909	959487	960251		+	True	RpoD_mono
TU0-7202_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b2542,b2541,b2540,b2539,b2538	2670069,2669247,2668930,2668412,2667054	2671271,2670059,2669250,2668930,2668415		+	True	RpoD_mono
TU0-14795_from_RpoD_mono	NC_000913.2	b4699	1407153	1407274		+	True	RpoD_mono
TU0-6881_from_RpoD_mono	NC_000913.2,NC_000913.2	b0078,b0077	87357,85630	87848,87354		+	True	RpoD_mono
TU00215_from_RpoD_mono	NC_000913.2,NC_000913.2	b3845,b3846	4025632,4026805	4026795,4028994		-	True	RpoD_mono
TU0-8712_from_RpoD_mono	NC_000913.2	b1789	1872376	1872822		+	True	RpoD_mono
TU0-8682_from_RpoD_mono	NC_000913.2	b1025	1092099	1093457		+	True	RpoD_mono
TU0-13517_from_RpoD_mono	NC_000913.2	b2112	2190537	2190818		-	True	RpoD_mono
TU0-44193_from_RpoD_mono	NC_000913.2	b1709	1790833	1791582		-	True	RpoD_mono
TU0-13486_from_RpoD_mono	NC_000913.2	b2008	2077557	2078615		-	True	RpoD_mono
TU0-14232_from_RpoD_mono	NC_000913.2	b3003	3147684	3148568		+	True	RpoD_mono
TU00224_from_RpoD_mono	NC_000913.2	b2913	3055200	3056432		-	True	RpoD_mono
TU00195_from_RpoD_mono	NC_000913.2	b0931	988377	989579		-	True	RpoD_mono
TU0-14242_from_RpoD_mono	NC_000913.2	b1436	1506858	1507088		-	True	RpoD_mono
TU0-13084_from_RpoD_mono	NC_000913.2	b0905	954095	955855		-	True	RpoD_mono
TU0-14211_from_RpoD_mono	NC_000913.2	b4357	4592960	4593874		-	True	RpoD_mono
TU491_from_RpoD_mono	NC_000913.2	b2509	2632254	2633624		+	True	RpoD_mono
TU524_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b4669,b4488,b3772,b3771,b3770,b3769,b3766	3948530,3948583,3953354,3951501,3950507,3950224,3948345	3948580,3950227,3954898,3953351,3951436,3950487,3948443		+	True	RpoD_mono
TU4_from_RpoD_mono	NC_000913.2	b1387	1449621	1451666		-	True	RpoD_mono
TU0-13915_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b3346,b3345,b3344,b3343	3473740,3473354,3472995,3472700	3474462,3473740,3473354,3472987		-	True	RpoD_mono
TU0-6843_from_RpoD_mono	NC_000913.2,NC_000913.2	b4310,b4311	4535682,4536808	4536788,4537524		-	True	RpoD_mono
TU0-13886_from_RpoD_mono	NC_000913.2	b3188	3332931	3333209		+	True	RpoD_mono
TU0-13906_from_RpoD_mono	NC_000913.2	b3263	3410643	3410822		+	True	RpoD_mono
TU0-14818_from_RpoD_mono	NC_000913.2,NC_000913.2	b2925,b2926	3068187,3069481	3069266,3070644		-	True	RpoD_mono
TU0-14769_from_RpoD_mono	NC_000913.2	b4671	312365	312466		-	True	RpoD_mono
TU0-44207_from_RpoD_mono	NC_000913.2	b1397	1458917	1460122		+	True	RpoD_mono
TU0-8680_from_RpoD_mono	NC_000913.2	b0965	1027169	1027582		+	True	RpoD_mono
TU0-42696_from_RpoD_mono	NC_000913.2	b0896	943256	944119		+	True	RpoD_mono
TU0-14803_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b0245,b0246,b4504,b0247,b0248,b0249,b0250	262552,262914,263250,263480,263972,264528,264844	262893,263231,263471,263956,264430,264767,265311		-	True	RpoD_mono
TU0-13100_from_RpoD_mono	NC_000913.2	b0963	1025780	1026238		-	True	RpoD_mono
TU0-13070_from_RpoD_mono	NC_000913.2	b4417	887199	887277		-	True	RpoD_mono
TU0-7001_from_RpoD_mono	NC_000913.2	b0124	138835	141225		-	True	RpoD_mono
TU0-13484_from_RpoD_mono	NC_000913.2	b4538	2076770	2076955		+	True	RpoD_mono
TU0-6652_from_RpoD_mono	NC_000913.2	b0675	698797	699549		-	True	RpoD_mono
TU0-44199_from_RpoD_mono	NC_000913.2	b3375	3502074	3502805		+	True	RpoD_mono
TU0-8695_from_RpoD_mono	NC_000913.2	b1320	1380987	1381985		-	True	RpoD_mono
TU0-8663_from_RpoD_mono	NC_000913.2	b4206	4426102	4426740		-	True	RpoD_mono
TU0-13500_from_RpoD_mono	NC_000913.2	b2064	2137783	2139636		-	True	RpoD_mono
TU00193_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2	b3599,b3600,b3601	3770304,3772447,3773595	3772217,3773595,3774182		+	True	RpoD_mono
TU0-13467_from_RpoD_mono	NC_000913.2,NC_000913.2	b1969,b1968	2036176,2034818	2036847,2036176		-	True	RpoD_mono
TU0-13090_from_RpoD_mono	NC_000913.2	b0925	980270	982117		+	True	RpoD_mono
TU00207_from_RpoD_mono	NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2,NC_000913.2	b2058,b2059,b2060,b2061,b2062	2130091,2130582,2131514,2133679,2134128	2130579,2131421,2133676,2134122,2135267		-	True	RpoD_mono
