,query,evalue
BSU05370,SYNPCC7942_RS08780,4.01e-55
BSU05450,SYNPCC7942_RS11605,1.86e-24
BSU05900,SYNPCC7942_RS13045,1.84e-35
BSU05910,SYNPCC7942_RS01975,2.7699999999999996e-23
BSU05920,SYNPCC7942_RS07465,2.08e-13
BSU05930,SYNPCC7942_RS01330,3.78e-16
BSU05940,SYNPCC7942_RS06410,1.16e-95
BSU05950,SYNPCC7942_RS04840,1.68e-146
BSU05960,SYNPCC7942_RS06580,9.04e-33
BSU05990,SYNPCC7942_RS08060,3.39e-28
BSU06020,SYNPCC7942_RS11765,4.32e-34
BSU06030,SYNPCC7942_RS11760,0.0
BSU06150,SYNPCC7942_RS02340,3.6400000000000003e-31
BSU06170,SYNPCC7942_RS00585,9.17e-27
BSU06320,SYNPCC7942_RS10085,5.98e-28
BSU06330,SYNPCC7942_RS09530,2.76e-83
BSU06350,SYNPCC7942_RS09520,5.980000000000001e-21
BSU06360,SYNPCC7942_RS00960,0.0
BSU06420,SYNPCC7942_RS02255,1.27e-58
BSU06430,SYNPCC7942_RS07305,3.31e-66
BSU06440,SYNPCC7942_RS01605,2.96e-178
BSU06450,SYNPCC7942_RS04770,5.01e-89
BSU06460,SYNPCC7942_RS04230,5.87e-24
BSU06470,SYNPCC7942_RS04235,2e-82
BSU06480,SYNPCC7942_RS00015,0.0
BSU06490,SYNPCC7942_RS00020,5.23e-151
BSU06500,SYNPCC7942_RS04395,6.69e-110
BSU06510,SYNPCC7942_RS04925,2.57e-49
BSU06520,SYNPCC7942_RS02020,0.0
BSU06530,SYNPCC7942_RS04760,5.52e-115
BSU06610,SYNPCC7942_RS11020,0.0
BSU06620,SYNPCC7942_RS01410,0.0
BSU06650,SYNPCC7942_RS13415,1.63e-15
BSU06670,SYNPCC7942_RS11805,1.11e-24
BSU06680,SYNPCC7942_RS10735,0.0
BSU06690,SYNPCC7942_RS00590,2.8e-180
BSU06710,SYNPCC7942_RS09485,5.1100000000000005e-79
BSU06730,SYNPCC7942_RS01225,2.43e-101
BSU07270,SYNPCC7942_RS00310,2.5500000000000003e-73
BSU07280,SYNPCC7942_RS00305,3.04e-42
BSU07300,SYNPCC7942_RS10550,1.59e-20
BSU07370,SYNPCC7942_RS07070,3.18e-174
BSU07830,SYNPCC7942_RS08460,1.68e-36
BSU07840,SYNPCC7942_RS07125,8.269999999999999e-41
BSU07880,SYNPCC7942_RS02360,5.41e-35
BSU07920,SYNPCC7942_RS00120,7.949999999999999e-67
BSU07990,SYNPCC7942_RS09420,5.61e-24
BSU08000,SYNPCC7942_RS07015,1.34e-48
BSU08030,SYNPCC7942_RS10475,5.170000000000001e-21
BSU08060,SYNPCC7942_RS09865,3.76e-80
BSU08080,SYNPCC7942_RS05480,2.04e-47
BSU08220,SYNPCC7942_RS04055,8.9e-111
BSU08310,SYNPCC7942_RS02180,9.340000000000001e-79
BSU08380,SYNPCC7942_RS05060,3.72e-15
BSU08425,SYNPCC7942_RS04260,1.23e-51
BSU08470,SYNPCC7942_RS08160,1.18e-27
BSU08510,SYNPCC7942_RS12585,2.44e-76
BSU08630,SYNPCC7942_RS03445,1.07e-85
BSU08720,SYNPCC7942_RS09175,1.79e-47
BSU08730,SYNPCC7942_RS08405,2.29e-26
BSU08790,SYNPCC7942_RS05625,0.0
BSU08830,SYNPCC7942_RS07615,3.8900000000000003e-59
BSU08850,SYNPCC7942_RS07610,4.21e-37
BSU08880,SYNPCC7942_RS02280,2.6300000000000002e-27
BSU08910,SYNPCC7942_RS02695,4.95e-50
BSU08930,SYNPCC7942_RS09505,1.23e-41
BSU09010,SYNPCC7942_RS06920,3.28e-30
BSU09060,SYNPCC7942_RS00455,1.71e-12
BSU09080,SYNPCC7942_RS00335,1.79e-53
BSU09120,SYNPCC7942_RS10625,3.27e-28
BSU09240,SYNPCC7942_RS06905,6.85e-26
BSU09340,SYNPCC7942_RS02765,4.53e-11
BSU09530,SYNPCC7942_RS00135,9.36e-39
BSU09550,SYNPCC7942_RS13220,2.94e-80
BSU09640,SYNPCC7942_RS03400,1.64e-14
BSU09670,SYNPCC7942_RS06825,5.819999999999999e-23
BSU09710,SYNPCC7942_RS03285,2.73e-97
BSU09790,SYNPCC7942_RS05630,4.27e-19
BSU09850,SYNPCC7942_RS11985,2.85e-14
BSU10030,SYNPCC7942_RS07115,3.59e-17
BSU10070,SYNPCC7942_RS01305,1.67e-108
BSU10120,SYNPCC7942_RS05575,1.8e-71
BSU10130,SYNPCC7942_RS00695,2.0100000000000002e-32
BSU10200,SYNPCC7942_RS11535,2.55e-16
BSU10260,SYNPCC7942_RS02545,1.6700000000000002e-21
BSU10340,SYNPCC7942_RS02470,1.85e-22
BSU10390,SYNPCC7942_RS06315,2.79e-12
BSU10500,SYNPCC7942_RS10425,6.64e-18
BSU10520,SYNPCC7942_RS05960,1.24e-13
BSU10600,SYNPCC7942_RS13390,6.79e-11
BSU10630,SYNPCC7942_RS05930,1.13e-42
BSU10660,SYNPCC7942_RS02230,2.51e-19
BSU10810,SYNPCC7942_RS10060,8.59e-29
BSU10930,SYNPCC7942_RS12715,1.66e-35
BSU11010,SYNPCC7942_RS06695,2.84e-45
BSU11020,SYNPCC7942_RS04460,1.84e-37
BSU11190,SYNPCC7942_RS07330,1.35e-89
BSU11200,SYNPCC7942_RS09615,1.63e-110
BSU11210,SYNPCC7942_RS07645,6.49e-51
BSU11220,SYNPCC7942_RS04850,5.64e-99
BSU11250,SYNPCC7942_RS12760,9.13e-107
BSU11330,SYNPCC7942_RS07445,1.97e-94
BSU11340,SYNPCC7942_RS02730,9.52e-175
BSU11360,SYNPCC7942_RS11355,3.37e-71
BSU11370,SYNPCC7942_RS06675,1.44e-74
BSU11382,SYNPCC7942_RS05995,5.61e-23
BSU11390,SYNPCC7942_RS12470,1.62e-50
BSU11400,SYNPCC7942_RS02275,1.0000000000000001e-66
BSU11420,SYNPCC7942_RS06690,1.04e-111
BSU11570,SYNPCC7942_RS10805,3.5400000000000006e-21
BSU11610,SYNPCC7942_RS09465,1.92e-15
BSU11640,SYNPCC7942_RS02780,1.09e-15
BSU11650,SYNPCC7942_RS05615,8.02e-17
BSU11670,SYNPCC7942_RS12230,8.21e-45
BSU11690,SYNPCC7942_RS02935,1.66e-86
BSU11710,SYNPCC7942_RS12090,6.48e-56
BSU11720,SYNPCC7942_RS00640,2.23e-87
BSU11880,SYNPCC7942_RS01885,2.04e-55
BSU12310,SYNPCC7942_RS02905,2.1e-45
BSU12470,SYNPCC7942_RS12255,2.2899999999999998e-23
BSU12840,SYNPCC7942_RS00935,2.3000000000000002e-33
BSU12890,SYNPCC7942_RS00760,1.99e-12
BSU12900,SYNPCC7942_RS02975,3.9299999999999995e-54
BSU12960,SYNPCC7942_RS04245,7.4e-22
BSU12970,SYNPCC7942_RS09960,5.83e-49
BSU12980,SYNPCC7942_RS12060,8.58e-25
BSU13080,SYNPCC7942_RS02550,2.5600000000000003e-21
BSU13110,SYNPCC7942_RS05175,4.880000000000001e-100
BSU13130,SYNPCC7942_RS11510,3.5399999999999997e-91
BSU13170,SYNPCC7942_RS00605,1.44e-44
BSU13250,SYNPCC7942_RS09500,2.37e-75
BSU13300,SYNPCC7942_RS06500,7.05e-80
BSU13420,SYNPCC7942_RS05935,3.03e-99
BSU13430,SYNPCC7942_RS03175,6.67e-30
BSU13550,SYNPCC7942_RS10100,1.0899999999999998e-89
BSU13570,SYNPCC7942_RS11980,5.34e-34
BSU13580,SYNPCC7942_RS09115,1.69e-98
BSU13590,SYNPCC7942_RS07295,1e-24
BSU13600,SYNPCC7942_RS02590,5.24e-29
BSU13610,SYNPCC7942_RS10105,1.9099999999999999e-25
BSU13620,SYNPCC7942_RS03120,2.7999999999999998e-24
BSU13720,SYNPCC7942_RS06815,8.08e-33
BSU13730,SYNPCC7942_RS09915,8.38e-13
BSU13740,SYNPCC7942_RS06810,7.52e-18
BSU13750,SYNPCC7942_RS09355,3.2699999999999997e-42
BSU14170,SYNPCC7942_RS07865,2.16e-13
BSU14210,SYNPCC7942_RS03130,1.39e-32
BSU14220,SYNPCC7942_RS11735,1.56e-65
BSU14260,SYNPCC7942_RS06090,8.56e-14
BSU14270,SYNPCC7942_RS00800,9.87e-31
BSU14280,SYNPCC7942_1286,2.01e-55
BSU14300,SYNPCC7942_RS06570,1.73e-19
BSU14360,SYNPCC7942_RS07235,2.83e-87
BSU14370,SYNPCC7942_RS00395,1.43e-69
BSU14410,SYNPCC7942_RS02480,1.98e-30
BSU14510,SYNPCC7942_RS05550,1.7e-51
BSU14530,SYNPCC7942_RS09365,3.39e-153
BSU14610,SYNPCC7942_RS06135,7.770000000000001e-88
BSU14630,SYNPCC7942_RS03625,6.72e-101
BSU14670,SYNPCC7942_RS13150,5.17e-34
BSU14770,SYNPCC7942_RS07795,0.0
BSU14810,SYNPCC7942_RS12800,1.49e-138
BSU14880,SYNPCC7942_RS13245,1.69e-44
BSU14900,SYNPCC7942_RS13260,1.19e-155
BSU14910,SYNPCC7942_RS13265,9.36e-24
BSU15010,SYNPCC7942_RS07565,1.63e-22
BSU15020,SYNPCC7942_RS10180,8.61e-60
BSU15140,SYNPCC7942_RS05005,2.0000000000000002e-77
BSU15170,SYNPCC7942_RS02455,1.81e-78
BSU15180,SYNPCC7942_RS07585,6.070000000000001e-109
BSU15190,SYNPCC7942_RS00770,1.37e-65
BSU15200,SYNPCC7942_RS08500,1.51e-52
BSU15210,SYNPCC7942_RS05660,7.419999999999999e-54
BSU15220,SYNPCC7942_RS11755,2.57e-50
BSU15230,SYNPCC7942_RS08855,4.16e-74
BSU15290,SYNPCC7942_RS12085,6.12e-121
BSU15370,SYNPCC7942_RS01765,1.48e-22
BSU15380,SYNPCC7942_RS10450,1.15e-30
BSU15390,SYNPCC7942_RS10445,1.97e-21
BSU15400,SYNPCC7942_RS02430,1.6e-13
BSU15410,SYNPCC7942_RS07680,1.1900000000000001e-32
BSU15430,SYNPCC7942_RS12380,0.0
BSU15450,SYNPCC7942_RS08785,1.31e-18
BSU15460,SYNPCC7942_RS05700,1.02e-90
BSU15470,SYNPCC7942_RS06745,5.889999999999999e-54
BSU15490,SYNPCC7942_RS03430,2.4400000000000002e-58
BSU15500,SYNPCC7942_RS02485,4.94e-57
BSU15510,SYNPCC7942_RS10760,3.3899999999999997e-112
BSU15520,SYNPCC7942_RS03645,0.0
BSU15550,SYNPCC7942_RS13055,4.85e-49
BSU15590,SYNPCC7942_RS01505,1.6900000000000002e-157
BSU15600,SYNPCC7942_RS04830,1.2800000000000001e-86
BSU15640,SYNPCC7942_RS05270,1.65e-49
BSU15650,SYNPCC7942_RS05555,0.0
BSU15670,SYNPCC7942_RS05275,1.66e-32
BSU15680,SYNPCC7942_RS06100,9.62e-50
BSU15700,SYNPCC7942_RS01490,8.33e-91
BSU15710,SYNPCC7942_RS03335,4.26e-166
BSU15720,SYNPCC7942_RS06850,4.6e-34
BSU15730,SYNPCC7942_RS10695,4.1700000000000004e-72
BSU15740,SYNPCC7942_RS04945,1.9399999999999998e-92
BSU15750,SYNPCC7942_RS08935,6.279999999999999e-91
BSU15760,SYNPCC7942_RS07745,4.410000000000001e-27
BSU15770,SYNPCC7942_RS03080,8.98e-38
BSU15780,SYNPCC7942_RS10525,1.7199999999999998e-54
BSU15790,SYNPCC7942_RS03100,2.07e-97
BSU15870,SYNPCC7942_RS05535,4.77e-179
BSU15890,SYNPCC7942_RS07440,3.87e-76
BSU15910,SYNPCC7942_RS03505,3.37e-94
BSU15920,SYNPCC7942_RS02725,1.5199999999999998e-23
BSU15930,SYNPCC7942_RS08390,1.2199999999999999e-23
BSU15940,SYNPCC7942_RS10375,1.46e-31
BSU15950,SYNPCC7942_RS12565,6.990000000000001e-72
BSU15980,SYNPCC7942_RS09000,2.0300000000000001e-156
BSU15990,SYNPCC7942_RS09005,1.6e-16
BSU16020,SYNPCC7942_RS11480,1.19e-20
BSU16030,SYNPCC7942_RS11350,1.01e-77
BSU16040,SYNPCC7942_RS12900,3.18e-38
BSU16050,SYNPCC7942_RS05710,2.4e-55
BSU16060,SYNPCC7942_RS04530,2.5299999999999998e-46
BSU16110,SYNPCC7942_RS03605,1.88e-46
BSU16120,SYNPCC7942_RS07245,4.99e-152
BSU16130,SYNPCC7942_RS06725,1.86e-163
BSU16430,SYNPCC7942_RS04430,1.89e-64
BSU16490,SYNPCC7942_RS12845,1.9e-105
BSU16500,SYNPCC7942_RS12850,6.14e-35
BSU16510,SYNPCC7942_RS02570,2.36e-101
BSU16520,SYNPCC7942_RS02575,1.3699999999999998e-69
BSU16530,SYNPCC7942_RS01345,2.4e-92
BSU16540,SYNPCC7942_RS02010,2.0000000000000002e-29
BSU16550,SYNPCC7942_RS07735,2.62e-122
BSU16560,SYNPCC7942_RS02290,3.84e-31
BSU16570,SYNPCC7942_RS09940,4.0299999999999994e-170
BSU16590,SYNPCC7942_RS10265,2.6e-13
BSU16600,SYNPCC7942_RS10260,7.6e-87
BSU16630,SYNPCC7942_RS10250,0.0
BSU16650,SYNPCC7942_RS01805,2.04e-25
BSU16660,SYNPCC7942_RS06260,3e-47
BSU16670,SYNPCC7942_RS02505,1.91e-54
BSU16680,SYNPCC7942_RS11685,8.349999999999999e-28
BSU16690,SYNPCC7942_RS12400,0.0
BSU16710,SYNPCC7942_RS10070,2.76e-41
BSU16750,SYNPCC7942_RS09375,6.74e-113
BSU16770,SYNPCC7942_RS09370,8.17e-101
BSU16920,SYNPCC7942_RS09260,1.5100000000000001e-27
BSU16930,SYNPCC7942_RS01425,1.26e-98
BSU16940,SYNPCC7942_RS01770,3.57e-143
BSU17010,SYNPCC7942_RS12065,2.37e-127
BSU17040,SYNPCC7942_RS11410,0.0
BSU17050,SYNPCC7942_RS09045,9.980000000000001e-27
BSU17090,SYNPCC7942_RS07180,8.33e-17
BSU17100,SYNPCC7942_RS07450,1.26e-58
BSU17330,SYNPCC7942_RS12635,6.3e-66
BSU17430,SYNPCC7942_RS12440,1.41e-86
BSU17440,SYNPCC7942_RS13020,4.29e-140
BSU17460,SYNPCC7942_RS10955,6.13e-88
BSU17610,SYNPCC7942_RS12515,2.08e-18
BSU17640,SYNPCC7942_RS11185,3.9200000000000003e-85
BSU17850,SYNPCC7942_RS07900,1.05e-12
BSU17890,SYNPCC7942_RS02735,0.0
BSU18040,SYNPCC7942_RS03595,6.13e-14
BSU18070,SYNPCC7942_RS10435,5.92e-32
BSU18350,SYNPCC7942_RS09815,1.31e-22
BSU18410,SYNPCC7942_RS00940,9.1e-41
BSU18430,SYNPCC7942_RS01095,6.41e-25
BSU18450,SYNPCC7942_RS04585,0.0
BSU18460,SYNPCC7942_RS06365,7.32e-35
BSU18470,SYNPCC7942_RS11160,1.52e-84
BSU18480,SYNPCC7942_RS10440,3.82e-47
BSU18770,SYNPCC7942_RS09730,1.86e-12
BSU18830,SYNPCC7942_RS04050,1.5e-49
BSU19020,SYNPCC7942_RS04865,9.450000000000001e-33
BSU19040,SYNPCC7942_RS00910,3.8500000000000006e-27
BSU19120,SYNPCC7942_RS06605,1.01e-14
BSU19260,SYNPCC7942_RS12200,5.53e-11
BSU19350,SYNPCC7942_RS01795,1.61e-65
BSU19440,SYNPCC7942_RS08650,3.5299999999999996e-46
BSU19590,SYNPCC7942_RS03650,3.18e-69
BSU19620,SYNPCC7942_RS08520,4.37e-20
BSU20060,SYNPCC7942_RS08210,1.94e-31
BSU20250,SYNPCC7942_RS12505,1.03e-25
BSU20960,SYNPCC7942_RS13660,5.27e-38
BSU21680,SYNPCC7942_RS11125,8.7e-37
BSU21690,SYNPCC7942_RS12375,5.680000000000001e-47
BSU21870,SYNPCC7942_RS03210,0.0
BSU21900,SYNPCC7942_RS06220,2.47e-41
BSU21910,SYNPCC7942_RS01890,3.63e-97
BSU22100,SYNPCC7942_RS00090,9.77e-35
BSU22170,SYNPCC7942_RS06470,1.49e-55
BSU22340,SYNPCC7942_RS02285,1.9299999999999997e-54
BSU22360,SYNPCC7942_RS04290,2.22e-89
BSU22370,SYNPCC7942_RS12930,2.1899999999999998e-135
BSU22420,SYNPCC7942_RS05900,1.8699999999999998e-81
BSU22430,SYNPCC7942_RS12100,1.38e-69
BSU22450,SYNPCC7942_RS04095,1.04e-20
BSU22490,SYNPCC7942_RS10835,1.11e-69
BSU22550,SYNPCC7942_RS11850,2.9e-66
BSU22600,SYNPCC7942_RS01180,1.8999999999999999e-147
BSU22610,SYNPCC7942_RS03380,4.04e-32
BSU22620,SYNPCC7942_RS05290,5.52e-34
BSU22630,SYNPCC7942_RS02095,7.25e-58
BSU22640,SYNPCC7942_RS10880,7.69e-174
BSU22650,SYNPCC7942_RS02080,4.22e-22
BSU22660,SYNPCC7942_RS06130,2.61e-47
BSU22670,SYNPCC7942_RS10765,3.86e-57
BSU22680,SYNPCC7942_RS05145,1.6999999999999998e-104
BSU22690,SYNPCC7942_RS09720,3.34e-30
BSU22700,SYNPCC7942_RS02670,1.84e-80
BSU22710,SYNPCC7942_RS01075,8.289999999999999e-60
BSU22730,SYNPCC7942_RS12670,4.92e-59
BSU22740,SYNPCC7942_RS12000,9.13e-68
BSU22750,SYNPCC7942_RS05635,1.1900000000000002e-43
BSU22780,SYNPCC7942_RS08155,3.2e-69
BSU22790,SYNPCC7942_RS05680,4.5e-31
BSU22830,SYNPCC7942_RS12805,1.6500000000000001e-56
BSU22840,SYNPCC7942_RS11890,2.3700000000000003e-144
BSU22870,SYNPCC7942_RS09810,2.7e-66
BSU22880,SYNPCC7942_RS03560,9.32e-36
BSU23010,SYNPCC7942_RS01735,2.95e-14
BSU23020,SYNPCC7942_RS06655,1.1499999999999999e-69
BSU23070,SYNPCC7942_RS07670,2.9e-138
BSU23110,SYNPCC7942_RS04755,1.4299999999999998e-61
BSU23120,SYNPCC7942_RS02830,5.1300000000000005e-59
BSU23130,SYNPCC7942_RS02595,1.1000000000000001e-29
BSU23140,SYNPCC7942_RS01640,1.54e-20
BSU23160,SYNPCC7942_RS05185,3.53e-60
BSU23250,SYNPCC7942_RS11395,1.07e-54
BSU23260,SYNPCC7942_RS07325,2.03e-171
BSU23270,SYNPCC7942_RS08285,8.529999999999999e-52
BSU23280,SYNPCC7942_RS01030,1.02e-83
BSU23360,SYNPCC7942_RS07320,9.02e-49
BSU23380,SYNPCC7942_RS01335,2.12e-127
BSU23450,SYNPCC7942_RS07720,1.91e-36
BSU23490,SYNPCC7942_RS04750,5.58e-13
BSU23510,SYNPCC7942_RS13590,3.41e-17
BSU23520,SYNPCC7942_RS05070,9.500000000000001e-21
BSU23610,SYNPCC7942_RS11540,6.55e-34
BSU23780,SYNPCC7942_RS08150,5.400000000000001e-26
BSU23820,SYNPCC7942_RS02415,7.739999999999999e-42
BSU23840,SYNPCC7942_RS10200,5.55e-103
BSU23850,SYNPCC7942_RS11865,7.61e-151
BSU23860,SYNPCC7942_RS00195,0.0
BSU23870,SYNPCC7942_RS07905,6.88e-32
BSU23890,SYNPCC7942_RS08250,8.93e-13
BSU23940,SYNPCC7942_RS03320,1.5e-18
BSU23980,SYNPCC7942_RS00375,2.74e-34
BSU24000,SYNPCC7942_RS11075,3.4200000000000002e-31
BSU24040,SYNPCC7942_RS00725,1.09e-95
BSU24240,SYNPCC7942_RS09040,4.59e-85
BSU24260,SYNPCC7942_RS01625,8.78e-73
BSU24270,SYNPCC7942_RS02195,0.0
BSU24280,SYNPCC7942_RS04025,4.7400000000000004e-85
BSU24300,SYNPCC7942_RS01875,7.89e-56
BSU24310,SYNPCC7942_RS04030,9.24e-103
BSU24320,SYNPCC7942_RS12560,5.92e-17
BSU24340,SYNPCC7942_RS07060,0.0
BSU24350,SYNPCC7942_RS13030,1.23e-28
BSU24450,SYNPCC7942_RS13035,1.55e-75
BSU24460,SYNPCC7942_RS00370,5.25e-30
BSU24470,SYNPCC7942_RS04705,5.72e-50
BSU24530,SYNPCC7942_RS07220,2.59e-19
BSU24550,SYNPCC7942_RS10385,1.08e-90
BSU24570,SYNPCC7942_RS11730,4.26e-106
BSU24730,SYNPCC7942_RS10500,1.23e-49
BSU24850,SYNPCC7942_RS10700,1.3e-41
BSU24890,SYNPCC7942_RS06650,1.37e-11
BSU24960,SYNPCC7942_RS12405,7.3e-104
BSU24970,SYNPCC7942_RS12410,1.08e-35
BSU24980,SYNPCC7942_RS12415,9.9e-47
BSU25020,SYNPCC7942_RS04145,2.8399999999999997e-69
BSU25070,SYNPCC7942_RS03655,6.83e-83
BSU25160,SYNPCC7942_RS00360,2.21e-17
BSU25200,SYNPCC7942_RS03325,2.62e-111
BSU25210,SYNPCC7942_RS06610,3.3e-91
BSU25260,SYNPCC7942_RS00095,1.54e-152
BSU25270,SYNPCC7942_RS12485,1.38e-150
BSU25280,SYNPCC7942_RS05055,1.08e-19
BSU25290,SYNPCC7942_RS00810,6.53e-95
BSU25310,SYNPCC7942_RS02045,3.96e-15
BSU25320,SYNPCC7942_RS02050,1.7e-21
BSU25330,SYNPCC7942_RS04040,1.6999999999999997e-67
BSU25340,SYNPCC7942_RS09020,1.1199999999999999e-111
BSU25410,SYNPCC7942_RS09015,1.4e-15
