reaction,keff
CYNTtabcpp,65
RBPCcx,65
UPP3S,65
DHNPA_1,65
MOBDabcpp,65
NADK,65
NADTRHD,65
PGM,65
FE3abcpp,65
DHNCOAT,65
NPHBDC,65
HCO3E_1_cx,65
DESAT16a,65
UAGDP,65
PDS1_1,65
FRTT,65
3OAS180,65
EAR80y,65
EAR140y,65
ACGS,65
CYTBD4um,65
DHPPDA,65
DHFR,65
BCAROHX,65
MPOMC1_1,65
ERTHMMOR,65
AFAT,65
DADK,65
G1SAT,65
UAAGDS,65
HEX1,65
URIDK2r,65
CHPHYS,65
PIuabcpp,65
ARGDHpp,65
PHETA1,65
PFK,65
DMPPS_syn,65
ANS2,65
3OAS160,65
ACHBSb,65
PC20M,65
ADSS,65
THRPDC,65
MPOMOR_1,65
IPPMIa,65
SPMS,65
BPNT,65
ICDHyr,65
TMDS3,65
GLYOX_1,65
MTRI,65
CTPS2,65
GTHS,65
AHSERL2_1,65
PEPC,65
CHORM,65
NTRARf2,65
G6PDA,65
MPML,65
Nat_Kpp,65
PDH,65
TPI,65
E4PD,65
GAPD,65
CPPPGO,65
PRMICI,65
CAT,65
GLUR,65
OCBT,65
GLGC,65
PYK,65
CA2t2pp,65
ALAR,65
SULR_2,65
ADCS,65
UGMDDS,65
GLCDBRAN3,65
IG3PS,65
RPI,65
NAt3pp,65
GLYCLTDx,65
FMNRy_1,65
GHMT2r,65
OPMEACPD,65
OPMEACPR,65
SPP,65
AGPAT160,65
AGPATACP_HDE_PALM,65
BTS6,65
QUERT,65
PMEACPE,65
G3PAT160,65
GLUDGE_HDE_HDE,65
G3PAT161,65
G3PAT1819Z_1,65
EPMEACPR,65
GLUDGE_OLE_HDE,65
GLUDGE_OLE_PALM,65
GLUDGE_HDE_PALM,65
AGPAT161,65
AGPATACP_OLE_HDE,65
AGPATACP_OLE_PALM,65
GLUDGS_OLE_HDE,65
GLUDGS_OLE_PALM,65
GLUDGS_HDE_PALM,65
GLUDGS_HDE_HDE,65
TYRTRS,65
DAGK160,65
DAGK_HDE_PALM,65
DAGK161,65
SQDGS_PALM_PALM,65
SQDGS_HDE_PALM,65
PGPS_OLE_PALM,65
DGDGS_HDE_PALM,65
DGDGS_HDE_HDE,65
DGDGS_OLE_HDE,65
DGDGS_OLE_PALM,65
CDPDAGS_OLE_PALM,65
GLNTRS,65
METTRS,65
SERTRS,65
PROTRS,65
GLYTRS,65
CYSTRS,65
ARGTRS,65
TRPTRS,65
HISTRS,65
PHETRS,65
ASNTRS,65
ASPTRS,65
UDPGLDC,65
AGTi,65
DBTS,65
THRTRS,65
LEUTRS,65
ILETRS,65
LYSTRS,65
AOXSr2,65
AMAOTr,65
LIPOS2,65
ALATRS,65
VALTRS,65
FMETTRS,65
BACCL,65
BTNPL2,65
LIPAMPL_1,65
LIPOCT,65
LIPATPT_1,65
ZXANHX,65
CPH4S,65
OGMEACPR,65
CDGS,65
CCGS,65
CDGR,65
PLYCOI,65
SAMTRI,65
EPXQR,65
UPPRT,65
ZCARDS,65
UDPGD,65
GMAND,65
GFUCS,65
NADDP,65
CDPGLC46DH,65
AACPS6,65
ALDR18,65
ALDDC17,65
ALCD19,65
THZT,65
PHYPQOX,65
CXANHX,65
OGMEACPS,65
A5PISO,65
KDOPS,65
KDOPP,65
KDOCT2,65
EGMEACPR,65
DXYTST,65
UAG2E,65
OANTS,65
ACGAMT,65
PFOR,65
ACMAMT,65
ICLIPAabcpp,65
ICLIPAS,65
MOAT_1,65
MPTG,65
MPTG2,65
UAGPT3,65
GLYCOX1,65
UM4PL,65
UM3PL,65
PAPPT3,65
OANTIabcpp,65
OANTILpp,65
MDDCP1pp,65
MDDCP2pp,65
STACPSI,65
UDCPDP,65
MLTGY1pp,65
ETCPC,65
GLYCOX2,65
NO2tabcpp,65
MLTGY2pp,65
MLTGY3pp,65
MLTGY4pp,65
AGM4PA,65
AM3PA,65
AM4PA,65
MALCOAMT,65
AGM3PApp,65
AGM4PApp,65
UM4PCP,65
MDRPD,65
AM4PCP,65
4PCP,65
AGM4PCP,65
AGMH,65
AGM3PH,65
ENOPH,65
QULNS,65
AGM4PH,65
LADGMDH,65
ILETA,65
ALAGLUE,65
CELLSYN,65
ALAALAabcpp,65
LEUTA,65
ARD,65
VALTA,65
NDPK3,65
NDPK6,65
NDPK1,65
4PEPTabcpp,65
ALAALAD,65
ADPGLC,65
NDPK8,65
UNK3,65
NDPK5,65
DALAabcpp,65
NDPK4,65
ZISO,65
NDPK2,65
3OAR180,65
3OAR140,65
PAPA160,65
PHEOASE,65
PAPA_HDE_PALM,65
PAPA161,65
PAPA_OLE_HDE,65
ACGK,65
MCTP2App,65
MCTP1App,65
MCTP1Bpp,65
LEUabcpp,65
ACLSa,65
SULabcpp,65
PAPA_OLE_PALM,65
TYRTA,65
ACLSb,65
PHEOX_1,65
OPMEACPS,65
EAR100y,65
EHGLAT,65
KAS15,65
FALDH2,65
PHYTK,65
NDH_1_4_um_copy2,65
KARI_1,65
3HAD120,65
OGMEACPD,65
ACCOAC,65
ASPO5,65
PTHPS,65
CITCIa,65
DAGK_OLE_HDE,65
DAGK_OLE_PALM,65
3HAD100,65
PNTK,65
3OAR120,65
3OAR60,65
3OAR100,65
3OAR80,65
ALCD1,65
NDH_1_1_um_copy1,65
NDH_1_4_um_copy1,65
PCHLDA430,65
SFGTHi,65
PCHLDA650,65
GGCLUT2,65
SPR,65
OPAH,65
ACGAMK,65
AMANAPEr,65
AGDC,65
ANHMK,65
RNDR4,65
TRPS2,65
PSICSum,65
NAD_H2,65
PPND,65
CBFCum,65
ACM6PH,65
SUCR,65
CLt3_1pp,65
Ktu,65
THBTGT,65
FDH6,65
PCXHtpp,65
THISAT,65
PSIIum,65
ATPSum,65
CYSDES,65
NO3abcpp,65
GLNabcpp,65
GLNS,65
MDDEP1pp,65
THII,65
SHS1,65
PSIICSum,65
NDH_1_1_um_copy2,65
ASNS1,65
MDDCP3pp,65
MDDCP4pp,65
MDDCP5pp,65
MDDEP2pp,65
MDDEP3pp,65
MDDEP4pp,65
MNHNAtpp,65
