,value
SYNPCC7942_2489,TU490-4984
SYNPCC7942_2608,TU490-5047
SYNPCC7942_B2635,TU490-1544
SYNPCC7942_B2641,TU490-3484
SYNPCC7942_B2649,TU490-1552
SYNPCC7942_B2658,TU490-3486
SYNPCC7942_B2660,TU490-1553
SYNPCC7942_R0017,TU490-4067
SYNPCC7942_R0036,TU490-4466
SYNPCC7942_R0047,TU490-4904
SYNPCC7942_RS00005,TU490-3490
SYNPCC7942_RS00010,TU490-3490
SYNPCC7942_RS00015,TU490-3491
SYNPCC7942_RS00020,TU490-3491
SYNPCC7942_RS00025,TU490-3492
SYNPCC7942_RS00030,TU490-3493
SYNPCC7942_RS00035,TU490-3493
SYNPCC7942_RS00040,TU490-3493
SYNPCC7942_RS00045,TU490-5416
SYNPCC7942_RS00050,TU490-3494
SYNPCC7942_RS00055,TU490-3495
SYNPCC7942_RS00060,TU490-3496
SYNPCC7942_RS00065,TU490-5415
SYNPCC7942_RS00070,TU490-3497
SYNPCC7942_RS00075,TU490-3498
SYNPCC7942_RS00085,TU490-5414
SYNPCC7942_RS00090,TU490-3499
SYNPCC7942_RS00095,TU490-3499
SYNPCC7942_RS00100,TU490-3500
SYNPCC7942_RS00105,TU490-3500
SYNPCC7942_RS00110,TU490-3501
SYNPCC7942_RS00115,TU490-3501
SYNPCC7942_RS00120,TU490-3501
SYNPCC7942_RS00125,TU490-3502
SYNPCC7942_RS00135,TU490-5412
SYNPCC7942_RS00140,TU490-3503
SYNPCC7942_RS00145,TU490-3503
SYNPCC7942_RS00150,TU490-3503
SYNPCC7942_RS00155,TU490-3503
SYNPCC7942_RS00160,TU490-3503
SYNPCC7942_RS00165,TU490-3504
SYNPCC7942_RS00175,TU490-5410
SYNPCC7942_RS00185,TU490-5408
SYNPCC7942_RS00190,TU490-3506
SYNPCC7942_RS00195,TU490-3507
SYNPCC7942_RS00200,TU490-3508
SYNPCC7942_RS00205,TU490-3509
SYNPCC7942_RS00210,TU490-3510
SYNPCC7942_RS00215,TU490-3510
SYNPCC7942_RS00220,TU490-3511
SYNPCC7942_RS00225,TU490-3512
SYNPCC7942_RS00230,TU490-3513
SYNPCC7942_RS00235,TU490-3513
SYNPCC7942_RS00250,TU490-5407
SYNPCC7942_RS00255,TU490-3516
SYNPCC7942_RS00260,TU490-3516
SYNPCC7942_RS00265,TU490-3517
SYNPCC7942_RS00270,TU490-3518
SYNPCC7942_RS00275,TU490-3518
SYNPCC7942_RS00280,TU490-3518
SYNPCC7942_RS00285,TU490-3518
SYNPCC7942_RS00290,TU490-3518
SYNPCC7942_RS00295,TU490-3518
SYNPCC7942_RS00300,TU490-3519
SYNPCC7942_RS00305,TU490-3519
SYNPCC7942_RS00310,TU490-3519
SYNPCC7942_RS00315,TU490-3520
SYNPCC7942_RS00320,TU490-3521
SYNPCC7942_RS00325,TU490-3522
SYNPCC7942_RS00330,TU490-3522
SYNPCC7942_RS00335,TU490-3522
SYNPCC7942_RS00340,TU490-5406
SYNPCC7942_RS00345,TU490-3523
SYNPCC7942_RS00350,TU490-3523
SYNPCC7942_RS00355,TU490-3524
SYNPCC7942_RS00360,TU490-3524
SYNPCC7942_RS00365,TU490-3525
SYNPCC7942_RS00370,TU490-3526
SYNPCC7942_RS00375,TU490-3526
SYNPCC7942_RS00380,TU490-3527
SYNPCC7942_RS00385,TU490-3528
SYNPCC7942_RS00390,TU490-3529
SYNPCC7942_RS00395,TU490-3530
SYNPCC7942_RS00400,TU490-3531
SYNPCC7942_RS00405,TU490-3532
SYNPCC7942_RS00410,TU490-3532
SYNPCC7942_RS00415,TU490-3532
SYNPCC7942_RS00420,TU490-3533
SYNPCC7942_RS00425,TU490-3533
SYNPCC7942_RS00430,TU490-3533
SYNPCC7942_RS00435,TU490-5405
SYNPCC7942_RS00445,TU490-3534
SYNPCC7942_RS00450,TU490-3535
SYNPCC7942_RS00455,TU490-5404
SYNPCC7942_RS00460,TU490-3536
SYNPCC7942_RS00465,TU490-3537
SYNPCC7942_RS00470,TU490-3538
SYNPCC7942_RS00475,TU490-3538
SYNPCC7942_RS00480,TU490-3539
SYNPCC7942_RS00490,TU490-3540
SYNPCC7942_RS00495,TU490-3541
SYNPCC7942_RS00500,TU490-3542
SYNPCC7942_RS00505,TU490-5403
SYNPCC7942_RS00510,TU490-5402
SYNPCC7942_RS00515,TU490-3543
SYNPCC7942_RS00520,TU490-3544
SYNPCC7942_RS00525,TU490-3545
SYNPCC7942_RS00530,TU490-3545
SYNPCC7942_RS00535,TU490-3546
SYNPCC7942_RS00540,TU490-3546
SYNPCC7942_RS00545,TU490-3546
SYNPCC7942_RS00550,TU490-3547
SYNPCC7942_RS00555,TU490-3548
SYNPCC7942_RS00560,TU490-3548
SYNPCC7942_RS00565,TU490-3549
SYNPCC7942_RS00570,TU490-3550
SYNPCC7942_RS00575,TU490-3551
SYNPCC7942_RS00580,TU490-3551
SYNPCC7942_RS00585,TU490-3552
SYNPCC7942_RS00590,TU490-3554
SYNPCC7942_RS00600,TU490-3555
SYNPCC7942_RS00605,TU490-3556
SYNPCC7942_RS00610,TU490-3556
SYNPCC7942_RS00615,TU490-5400
SYNPCC7942_RS00620,TU490-3557
SYNPCC7942_RS00625,TU490-5399
SYNPCC7942_RS00630,TU490-3559
SYNPCC7942_RS00635,TU490-3560
SYNPCC7942_RS00640,TU490-3560
SYNPCC7942_RS00645,TU490-3561
SYNPCC7942_RS00650,TU490-3562
SYNPCC7942_RS00655,TU490-3562
SYNPCC7942_RS00660,TU490-3563
SYNPCC7942_RS00665,TU490-3564
SYNPCC7942_RS00670,TU490-3565
SYNPCC7942_RS00675,TU490-3566
SYNPCC7942_RS00680,TU490-3566
SYNPCC7942_RS00685,TU490-3567
SYNPCC7942_RS00690,TU490-3568
SYNPCC7942_RS00695,TU490-3569
SYNPCC7942_RS00700,TU490-3570
SYNPCC7942_RS00710,TU490-3572
SYNPCC7942_RS00715,TU490-3572
SYNPCC7942_RS00720,TU490-3572
SYNPCC7942_RS00725,TU490-3572
SYNPCC7942_RS00730,TU490-5398
SYNPCC7942_RS00735,TU490-5397
SYNPCC7942_RS00740,TU490-5396
SYNPCC7942_RS00745,TU490-5395
SYNPCC7942_RS00750,TU490-5394
SYNPCC7942_RS00755,TU490-3573
SYNPCC7942_RS00760,TU490-3573
SYNPCC7942_RS00765,TU490-5393
SYNPCC7942_RS00770,TU490-3574
SYNPCC7942_RS00775,TU490-3574
SYNPCC7942_RS00780,TU490-3575
SYNPCC7942_RS00785,TU490-3575
SYNPCC7942_RS00790,TU490-3576
SYNPCC7942_RS00795,TU490-3577
SYNPCC7942_RS00800,TU490-3578
SYNPCC7942_RS00805,TU490-3578
SYNPCC7942_RS00810,TU490-3579
SYNPCC7942_RS00815,TU490-3580
SYNPCC7942_RS00820,TU490-3581
SYNPCC7942_RS00825,TU490-3581
SYNPCC7942_RS00830,TU490-3581
SYNPCC7942_RS00835,TU490-3581
SYNPCC7942_RS00840,TU490-3581
SYNPCC7942_RS00845,TU490-3582
SYNPCC7942_RS00850,TU490-5392
SYNPCC7942_RS00855,TU490-3583
SYNPCC7942_RS00860,TU490-3584
SYNPCC7942_RS00870,TU490-3586
SYNPCC7942_RS00875,TU490-3586
SYNPCC7942_RS00880,TU490-5391
SYNPCC7942_RS00885,TU490-3587
SYNPCC7942_RS00890,TU490-3587
SYNPCC7942_RS00900,TU490-3589
SYNPCC7942_RS00905,TU490-3589
SYNPCC7942_RS00910,TU490-5390
SYNPCC7942_RS00915,TU490-3590
SYNPCC7942_RS00920,TU490-3590
SYNPCC7942_RS00925,TU490-3591
SYNPCC7942_RS00930,TU490-3592
SYNPCC7942_RS00935,TU490-3592
SYNPCC7942_RS00940,TU490-3593
SYNPCC7942_RS00945,TU490-3593
SYNPCC7942_RS00950,TU490-5389
SYNPCC7942_RS00955,TU490-5388
SYNPCC7942_RS00960,TU490-3594
SYNPCC7942_RS00965,TU490-3594
SYNPCC7942_RS00970,TU490-5387
SYNPCC7942_RS00975,TU490-3595
SYNPCC7942_RS00980,TU490-3596
SYNPCC7942_RS00985,TU490-3597
SYNPCC7942_RS00990,TU490-5386
SYNPCC7942_RS00995,TU490-3598
SYNPCC7942_RS01000,TU490-3598
SYNPCC7942_RS01005,TU490-3599
SYNPCC7942_RS01010,TU490-3599
SYNPCC7942_RS01015,TU490-3599
SYNPCC7942_RS01020,TU490-3599
SYNPCC7942_RS01025,TU490-3599
SYNPCC7942_RS01030,TU490-3600
SYNPCC7942_RS01035,TU490-3600
SYNPCC7942_RS01040,TU490-3601
SYNPCC7942_RS01045,TU490-3602
SYNPCC7942_RS01055,TU490-3604
SYNPCC7942_RS01060,TU490-5385
SYNPCC7942_RS01065,TU490-3605
SYNPCC7942_RS01070,TU490-3605
SYNPCC7942_RS01075,TU490-3606
SYNPCC7942_RS01080,TU490-5384
SYNPCC7942_RS01085,TU490-5383
SYNPCC7942_RS01090,TU490-3607
SYNPCC7942_RS01095,TU490-3608
SYNPCC7942_RS01100,TU490-3609
SYNPCC7942_RS01105,TU490-3610
SYNPCC7942_RS01110,TU490-3611
SYNPCC7942_RS01115,TU490-3612
SYNPCC7942_RS01120,TU490-3612
SYNPCC7942_RS01125,TU490-3613
SYNPCC7942_RS01130,TU490-3613
SYNPCC7942_RS01135,TU490-3614
SYNPCC7942_RS01140,TU490-3614
SYNPCC7942_RS01145,TU490-3615
SYNPCC7942_RS01150,TU490-3616
SYNPCC7942_RS01155,TU490-3616
SYNPCC7942_RS01160,TU490-3616
SYNPCC7942_RS01165,TU490-3617
SYNPCC7942_RS01170,TU490-3618
SYNPCC7942_RS01175,TU490-3619
SYNPCC7942_RS01180,TU490-3619
SYNPCC7942_RS01185,TU490-3620
SYNPCC7942_RS01190,TU490-3621
SYNPCC7942_RS01195,TU490-3622
SYNPCC7942_RS01200,TU490-3623
SYNPCC7942_RS01205,TU490-3624
SYNPCC7942_RS01210,TU490-3624
SYNPCC7942_RS01215,TU490-3624
SYNPCC7942_RS01220,TU490-3625
SYNPCC7942_RS01225,TU490-5382
SYNPCC7942_RS01235,TU490-3626
SYNPCC7942_RS01240,TU490-3627
SYNPCC7942_RS01245,TU490-3628
SYNPCC7942_RS01250,TU490-3628
SYNPCC7942_RS01255,TU490-3629
SYNPCC7942_RS01260,TU490-3629
SYNPCC7942_RS01265,TU490-3629
SYNPCC7942_RS01270,TU490-3629
SYNPCC7942_RS01275,TU490-3629
SYNPCC7942_RS01280,TU490-3629
SYNPCC7942_RS01285,TU490-3630
SYNPCC7942_RS01290,TU490-3630
SYNPCC7942_RS01295,TU490-5381
SYNPCC7942_RS01300,TU490-5380
SYNPCC7942_RS01305,TU490-5379
SYNPCC7942_RS01310,TU490-5378
SYNPCC7942_RS01315,TU490-3631
SYNPCC7942_RS01320,TU490-3632
SYNPCC7942_RS01325,TU490-3633
SYNPCC7942_RS01330,TU490-3634
SYNPCC7942_RS01335,TU490-3635
SYNPCC7942_RS01340,TU490-3636
SYNPCC7942_RS01345,TU490-3636
SYNPCC7942_RS01350,TU490-3637
SYNPCC7942_RS01355,TU490-3638
SYNPCC7942_RS01360,TU490-5377
SYNPCC7942_RS01365,TU490-3639
SYNPCC7942_RS01370,TU490-3639
SYNPCC7942_RS01375,TU490-3640
SYNPCC7942_RS01380,TU490-3640
SYNPCC7942_RS01385,TU490-3640
SYNPCC7942_RS01390,TU490-3641
SYNPCC7942_RS01395,TU490-3641
SYNPCC7942_RS01400,TU490-3641
SYNPCC7942_RS01405,TU490-3642
SYNPCC7942_RS01410,TU490-3642
SYNPCC7942_RS01415,TU490-3643
SYNPCC7942_RS01420,TU490-3643
SYNPCC7942_RS01425,TU490-3644
SYNPCC7942_RS01430,TU490-3644
SYNPCC7942_RS01435,TU490-3644
SYNPCC7942_RS01440,TU490-3645
SYNPCC7942_RS01445,TU490-3646
SYNPCC7942_RS01450,TU490-3647
SYNPCC7942_RS01455,TU490-3648
SYNPCC7942_RS01465,TU490-5376
SYNPCC7942_RS01470,TU490-3650
SYNPCC7942_RS01475,TU490-3650
SYNPCC7942_RS01480,TU490-5375
SYNPCC7942_RS01485,TU490-3651
SYNPCC7942_RS01490,TU490-3651
SYNPCC7942_RS01495,TU490-5374
SYNPCC7942_RS01500,TU490-3652
SYNPCC7942_RS01505,TU490-3653
SYNPCC7942_RS01510,TU490-3654
SYNPCC7942_RS01515,TU490-3655
SYNPCC7942_RS01520,TU490-3656
SYNPCC7942_RS01525,TU490-3656
SYNPCC7942_RS01530,TU490-3656
SYNPCC7942_RS01535,TU490-5373
SYNPCC7942_RS01540,TU490-5372
SYNPCC7942_RS01545,TU490-3657
SYNPCC7942_RS01550,TU490-3658
SYNPCC7942_RS01555,TU490-3659
SYNPCC7942_RS01565,TU490-3661
SYNPCC7942_RS01570,TU490-3661
SYNPCC7942_RS01575,TU490-3661
SYNPCC7942_RS01580,TU490-3662
SYNPCC7942_RS01585,TU490-3662
SYNPCC7942_RS01590,TU490-3662
SYNPCC7942_RS01595,TU490-5371
SYNPCC7942_RS01600,TU490-3663
SYNPCC7942_RS01605,TU490-3664
SYNPCC7942_RS01610,TU490-3665
SYNPCC7942_RS01615,TU490-3666
SYNPCC7942_RS01620,TU490-3667
SYNPCC7942_RS01625,TU490-3668
SYNPCC7942_RS01630,TU490-3668
SYNPCC7942_RS01635,TU490-3669
SYNPCC7942_RS01640,TU490-3670
SYNPCC7942_RS01645,TU490-3670
SYNPCC7942_RS01650,TU490-3670
SYNPCC7942_RS01655,TU490-3671
SYNPCC7942_RS01660,TU490-3672
SYNPCC7942_RS01665,TU490-3673
SYNPCC7942_RS01670,TU490-3674
SYNPCC7942_RS01675,TU490-3675
SYNPCC7942_RS01680,TU490-3675
SYNPCC7942_RS01685,TU490-3675
SYNPCC7942_RS01690,TU490-3675
SYNPCC7942_RS01695,TU490-3676
SYNPCC7942_RS01700,TU490-3677
SYNPCC7942_RS01705,TU490-3677
SYNPCC7942_RS01710,TU490-3678
SYNPCC7942_RS01715,TU490-3678
SYNPCC7942_RS01720,TU490-3679
SYNPCC7942_RS01730,TU490-3680
SYNPCC7942_RS01735,TU490-3680
SYNPCC7942_RS01740,TU490-3680
SYNPCC7942_RS01745,TU490-3681
SYNPCC7942_RS01750,TU490-3682
SYNPCC7942_RS01755,TU490-3683
SYNPCC7942_RS01760,TU490-3684
SYNPCC7942_RS01765,TU490-3685
SYNPCC7942_RS01770,TU490-3687
SYNPCC7942_RS01775,TU490-3688
SYNPCC7942_RS01780,TU490-3689
SYNPCC7942_RS01785,TU490-3689
SYNPCC7942_RS01790,TU490-5370
SYNPCC7942_RS01795,TU490-5369
SYNPCC7942_RS01800,TU490-3690
SYNPCC7942_RS01805,TU490-3690
SYNPCC7942_RS01810,TU490-3691
SYNPCC7942_RS01820,TU490-3692
SYNPCC7942_RS01825,TU490-3692
SYNPCC7942_RS01830,TU490-5368
SYNPCC7942_RS01835,TU490-5367
SYNPCC7942_RS01840,TU490-3693
SYNPCC7942_RS01845,TU490-3694
SYNPCC7942_RS01850,TU490-3694
SYNPCC7942_RS01855,TU490-3695
SYNPCC7942_RS01860,TU490-3696
SYNPCC7942_RS01865,TU490-3697
SYNPCC7942_RS01870,TU490-5366
SYNPCC7942_RS01875,TU490-3698
SYNPCC7942_RS01880,TU490-3699
SYNPCC7942_RS01885,TU490-3700
SYNPCC7942_RS01890,TU490-3700
SYNPCC7942_RS01900,TU490-3701
SYNPCC7942_RS01905,TU490-3702
SYNPCC7942_RS01910,TU490-3703
SYNPCC7942_RS01915,TU490-3703
SYNPCC7942_RS01920,TU490-3703
SYNPCC7942_RS01925,TU490-3704
SYNPCC7942_RS01930,TU490-3705
SYNPCC7942_RS01935,TU490-3705
SYNPCC7942_RS01945,TU490-3706
SYNPCC7942_RS01950,TU490-3707
SYNPCC7942_RS01955,TU490-3707
SYNPCC7942_RS01960,TU490-3708
SYNPCC7942_RS01965,TU490-3709
SYNPCC7942_RS01970,TU490-3710
SYNPCC7942_RS01975,TU490-3710
SYNPCC7942_RS01980,TU490-5365
SYNPCC7942_RS01990,TU490-3711
SYNPCC7942_RS01995,TU490-3712
SYNPCC7942_RS02000,TU490-3713
SYNPCC7942_RS02005,TU490-5363
SYNPCC7942_RS02010,TU490-5362
SYNPCC7942_RS02015,TU490-3714
SYNPCC7942_RS02020,TU490-3715
SYNPCC7942_RS02025,TU490-3715
SYNPCC7942_RS02030,TU490-3716
SYNPCC7942_RS02035,TU490-3717
SYNPCC7942_RS02040,TU490-3717
SYNPCC7942_RS02045,TU490-3718
SYNPCC7942_RS02050,TU490-3719
SYNPCC7942_RS02055,TU490-3719
SYNPCC7942_RS02060,TU490-3719
SYNPCC7942_RS02065,TU490-3720
SYNPCC7942_RS02070,TU490-3721
SYNPCC7942_RS02075,TU490-5361
SYNPCC7942_RS02080,TU490-5360
SYNPCC7942_RS02085,TU490-3722
SYNPCC7942_RS02090,TU490-3722
SYNPCC7942_RS02095,TU490-3723
SYNPCC7942_RS02100,TU490-3723
SYNPCC7942_RS02115,TU490-5359
SYNPCC7942_RS02120,TU490-5358
SYNPCC7942_RS02125,TU490-3724
SYNPCC7942_RS02130,TU490-3725
SYNPCC7942_RS02135,TU490-3726
SYNPCC7942_RS02140,TU490-3727
SYNPCC7942_RS02145,TU490-3728
SYNPCC7942_RS02150,TU490-3728
SYNPCC7942_RS02155,TU490-5357
SYNPCC7942_RS02160,TU490-5356
SYNPCC7942_RS02165,TU490-5355
SYNPCC7942_RS02170,TU490-3729
SYNPCC7942_RS02175,TU490-3730
SYNPCC7942_RS02180,TU490-3730
SYNPCC7942_RS02185,TU490-3730
SYNPCC7942_RS02190,TU490-3731
SYNPCC7942_RS02195,TU490-3732
SYNPCC7942_RS02200,TU490-3732
SYNPCC7942_RS02205,TU490-3732
SYNPCC7942_RS02210,TU490-3733
SYNPCC7942_RS02215,TU490-5354
SYNPCC7942_RS02220,TU490-3734
SYNPCC7942_RS02225,TU490-3734
SYNPCC7942_RS02230,TU490-3734
SYNPCC7942_RS02240,TU490-3735
SYNPCC7942_RS02245,TU490-3736
SYNPCC7942_RS02250,TU490-3737
SYNPCC7942_RS02255,TU490-3738
SYNPCC7942_RS02260,TU490-3739
SYNPCC7942_RS02265,TU490-3740
SYNPCC7942_RS02270,TU490-3740
SYNPCC7942_RS02275,TU490-3741
SYNPCC7942_RS02280,TU490-3742
SYNPCC7942_RS02285,TU490-3742
SYNPCC7942_RS02290,TU490-3742
SYNPCC7942_RS02295,TU490-3743
SYNPCC7942_RS02300,TU490-3744
SYNPCC7942_RS02305,TU490-5353
SYNPCC7942_RS02315,TU490-5351
SYNPCC7942_RS02320,TU490-5350
SYNPCC7942_RS02325,TU490-3745
SYNPCC7942_RS02330,TU490-3747
SYNPCC7942_RS02335,TU490-3748
SYNPCC7942_RS02340,TU490-3748
SYNPCC7942_RS02345,TU490-3749
SYNPCC7942_RS02350,TU490-3750
SYNPCC7942_RS02355,TU490-3751
SYNPCC7942_RS02360,TU490-3751
SYNPCC7942_RS02365,TU490-3752
SYNPCC7942_RS02370,TU490-3753
SYNPCC7942_RS02375,TU490-5349
SYNPCC7942_RS02380,TU490-3754
SYNPCC7942_RS02385,TU490-3754
SYNPCC7942_RS02390,TU490-3754
SYNPCC7942_RS02400,TU490-3755
SYNPCC7942_RS02405,TU490-3756
SYNPCC7942_RS02410,TU490-3757
SYNPCC7942_RS02415,TU490-3758
SYNPCC7942_RS02420,TU490-3759
SYNPCC7942_RS02430,TU490-3760
SYNPCC7942_RS02435,TU490-3760
SYNPCC7942_RS02440,TU490-3760
SYNPCC7942_RS02445,TU490-3761
SYNPCC7942_RS02450,TU490-3762
SYNPCC7942_RS02455,TU490-3763
SYNPCC7942_RS02460,TU490-3763
SYNPCC7942_RS02465,TU490-3764
SYNPCC7942_RS02470,TU490-3765
SYNPCC7942_RS02475,TU490-3765
SYNPCC7942_RS02480,TU490-5347
SYNPCC7942_RS02485,TU490-5346
SYNPCC7942_RS02490,TU490-5345
SYNPCC7942_RS02495,TU490-3766
SYNPCC7942_RS02500,TU490-3767
SYNPCC7942_RS02505,TU490-5344
SYNPCC7942_RS02510,TU490-5343
SYNPCC7942_RS02515,TU490-3768
SYNPCC7942_RS02520,TU490-3768
SYNPCC7942_RS02525,TU490-3769
SYNPCC7942_RS02530,TU490-5342
SYNPCC7942_RS02535,TU490-3770
SYNPCC7942_RS02540,TU490-3771
SYNPCC7942_RS02545,TU490-3771
SYNPCC7942_RS02550,TU490-3771
SYNPCC7942_RS02555,TU490-3771
SYNPCC7942_RS02560,TU490-3771
SYNPCC7942_RS02565,TU490-3772
SYNPCC7942_RS02570,TU490-3773
SYNPCC7942_RS02575,TU490-3773
SYNPCC7942_RS02580,TU490-3773
SYNPCC7942_RS02585,TU490-3773
SYNPCC7942_RS02590,TU490-3774
SYNPCC7942_RS02595,TU490-3774
SYNPCC7942_RS02600,TU490-3775
SYNPCC7942_RS02605,TU490-3776
SYNPCC7942_RS02610,TU490-3776
SYNPCC7942_RS02615,TU490-3776
SYNPCC7942_RS02620,TU490-3776
SYNPCC7942_RS02625,TU490-3777
SYNPCC7942_RS02630,TU490-3778
SYNPCC7942_RS02635,TU490-3779
SYNPCC7942_RS02640,TU490-3780
SYNPCC7942_RS02645,TU490-3780
SYNPCC7942_RS02655,TU490-3781
SYNPCC7942_RS02660,TU490-3782
SYNPCC7942_RS02665,TU490-3783
SYNPCC7942_RS02670,TU490-3783
SYNPCC7942_RS02675,TU490-5341
SYNPCC7942_RS02680,TU490-3784
SYNPCC7942_RS02690,TU490-3786
SYNPCC7942_RS02695,TU490-3786
SYNPCC7942_RS02700,TU490-3786
SYNPCC7942_RS02705,TU490-3787
SYNPCC7942_RS02710,TU490-3787
SYNPCC7942_RS02715,TU490-3787
SYNPCC7942_RS02720,TU490-3788
SYNPCC7942_RS02725,TU490-3789
SYNPCC7942_RS02730,TU490-3790
SYNPCC7942_RS02735,TU490-3791
SYNPCC7942_RS02740,TU490-3792
SYNPCC7942_RS02745,TU490-3792
SYNPCC7942_RS02750,TU490-3792
SYNPCC7942_RS02760,TU490-3793
SYNPCC7942_RS02765,TU490-5340
SYNPCC7942_RS02770,TU490-3794
SYNPCC7942_RS02775,TU490-3794
SYNPCC7942_RS02780,TU490-3794
SYNPCC7942_RS02785,TU490-3795
SYNPCC7942_RS02790,TU490-3796
SYNPCC7942_RS02795,TU490-3797
SYNPCC7942_RS02800,TU490-3797
SYNPCC7942_RS02805,TU490-3798
SYNPCC7942_RS02810,TU490-3799
SYNPCC7942_RS02815,TU490-5339
SYNPCC7942_RS02820,TU490-3800
SYNPCC7942_RS02825,TU490-3801
SYNPCC7942_RS02830,TU490-5338
SYNPCC7942_RS02835,TU490-3802
SYNPCC7942_RS02840,TU490-3803
SYNPCC7942_RS02845,TU490-3804
SYNPCC7942_RS02850,TU490-3804
SYNPCC7942_RS02855,TU490-3805
SYNPCC7942_RS02860,TU490-3806
SYNPCC7942_RS02865,TU490-5337
SYNPCC7942_RS02870,TU490-3807
SYNPCC7942_RS02875,TU490-3808
SYNPCC7942_RS02880,TU490-3808
SYNPCC7942_RS02885,TU490-3809
SYNPCC7942_RS02890,TU490-3809
SYNPCC7942_RS02895,TU490-3809
SYNPCC7942_RS02900,TU490-3810
SYNPCC7942_RS02905,TU490-3811
SYNPCC7942_RS02910,TU490-3811
SYNPCC7942_RS02915,TU490-5336
SYNPCC7942_RS02920,TU490-5335
SYNPCC7942_RS02925,TU490-5334
SYNPCC7942_RS02930,TU490-5333
SYNPCC7942_RS02935,TU490-3812
SYNPCC7942_RS02940,TU490-3814
SYNPCC7942_RS02945,TU490-3814
