,query,evalue
BSU04300,PP_2635,1.51e-15
BSU04410,PP_2071,2.77e-13
BSU04440,PP_1169,4.9400000000000004e-26
BSU04470,PP_1188,2.6e-159
BSU04520,PP_3226,3.37e-50
BSU04560,PP_4346,5.14e-63
BSU04570,PP_1333,1.5e-59
BSU04580,PP_1868,1.71e-116
BSU04780,PP_0245,0.0
BSU05070,PP_2233,3.9699999999999996e-42
BSU05120,PP_2463,1.04e-24
BSU05170,PP_2173,1.56e-14
BSU05180,PP_0486,1.6399999999999998e-52
BSU05190,PP_1112,5.38e-16
BSU05230,PP_2949,4.11e-124
BSU05240,PP_5342,1.28e-77
BSU05290,PP_2987,4.08e-16
BSU05310,PP_3566,2.24e-84
BSU05320,PP_1515,1.35e-14
BSU05330,PP_1930,9.86e-16
BSU05340,PP_2717,7.39e-167
BSU05370,PP_2948,8.81e-49
BSU05390,PP_0590,5.62e-25
BSU05430,PP_2019,9.08e-13
BSU05470,PP_4774,4.82e-18
BSU05500,PP_2313,2.9e-28
BSU05620,PP_4840,0.0
BSU05680,PP_0589,9.38e-71
BSU05700,PP_3649,8.819999999999999e-23
BSU05900,PP_0519,1.03e-42
BSU05910,PP_4898,1.16e-26
BSU05920,PP_1507,2.86e-20
BSU05930,PP_0697,8.939999999999999e-23
BSU05940,PP_0390,7.76e-97
BSU05960,PP_1292,1.1e-51
BSU05990,PP_5018,1.4e-38
BSU06020,PP_1360,1.4e-29
BSU06030,PP_1361,0.0
BSU06060,PP_3989,2.43e-17
BSU06070,PP_3912,8.93e-16
BSU06240,PP_0552,1.98e-87
BSU06300,PP_3184,5.04e-14
BSU06310,PP_0284,5.59e-158
BSU06330,PP_2032,2.41e-76
BSU06360,PP_1032,0.0
BSU06370,PP_4653,4.04e-122
BSU06420,PP_5336,1.2800000000000001e-70
BSU06430,PP_5335,2.8499999999999997e-68
BSU06440,PP_1379,3.59e-55
BSU06450,PP_1240,2.99e-73
BSU06480,PP_1037,6.49e-30
BSU06490,PP_2000,6.71e-97
BSU06500,PP_1665,1.7e-115
BSU06510,PP_1664,6.940000000000001e-35
BSU06520,PP_4822,0.0
BSU06530,PP_4823,5.48e-139
BSU06590,PP_0269,8.319999999999999e-106
BSU06610,PP_5352,5.76e-178
BSU06620,PP_4274,0.0
BSU06650,PP_3244,8.48e-17
BSU06680,PP_0931,2.75e-165
BSU06690,PP_0930,2.3500000000000003e-163
BSU06700,PP_1941,1.42e-13
BSU06710,PP_3584,6.63e-90
BSU06720,PP_2125,4.23e-37
BSU06730,PP_1655,2.21e-47
BSU07230,PP_3199,7.77e-46
BSU07260,PP_1838,7.339999999999999e-24
BSU07320,PP_2366,3.6999999999999996e-91
BSU07350,PP_3357,1.0800000000000001e-88
BSU07370,PP_0674,2.14e-114
BSU07450,PP_1816,2e-109
BSU07600,PP_1418,2.0499999999999998e-30
BSU07830,PP_2432,3.62e-20
BSU07880,PP_1903,6.68e-30
BSU07900,PP_4560,2.58e-41
BSU07910,PP_3082,1.07e-14
BSU08000,PP_1843,4.13e-36
BSU08010,PP_0705,2.2299999999999998e-23
BSU08060,PP_0555,1.55e-127
BSU08070,PP_0554,5.21e-151
BSU08100,PP_0557,4.9000000000000005e-77
BSU08310,PP_1895,1.27e-53
BSU08380,PP_5251,5.19e-12
BSU08425,PP_1202,6.04e-48
BSU08470,PP_4315,1.49e-18
BSU08480,PP_4506,6.88e-16
BSU08510,PP_0743,2.3300000000000003e-56
BSU08540,PP_2535,3.15e-83
BSU08630,PP_0286,4.1099999999999995e-68
BSU08690,PP_4927,1.28e-115
BSU08720,PP_1235,6.64e-53
BSU08790,PP_4922,0.0
BSU08820,PP_0481,0.0
BSU08830,PP_0209,1.7100000000000002e-59
BSU08840,PP_0237,2.27e-44
BSU08850,PP_0239,3.08e-77
BSU08860,PP_0238,4.7499999999999997e-175
BSU08880,PP_0467,5.46e-20
BSU08910,PP_4900,3.4199999999999997e-46
BSU08930,PP_5052,2.1499999999999997e-42
BSU08970,PP_0397,4.22e-93
BSU08980,PP_0396,1.02e-34
BSU09000,PP_1976,2.14e-24
BSU09010,PP_3548,6.35e-59
BSU09020,PP_1644,1.1200000000000002e-21
BSU09120,PP_3348,2.01e-36
BSU09130,PP_5131,3.3399999999999996e-128
BSU09190,PP_1414,3.6100000000000003e-63
BSU09230,PP_0202,8.35e-24
BSU09240,PP_2052,4.37e-12
BSU09250,PP_0896,2.6399999999999998e-45
BSU09260,PP_2180,4e-85
BSU09280,PP_1076,3.02e-34
BSU09290,PP_1075,0.0
BSU09300,PP_1073,4.16e-48
BSU09310,PP_3578,2.39e-21
BSU09400,PP_0395,5.8299999999999995e-61
BSU09450,PP_2723,1.57e-101
BSU09590,PP_5322,1.27e-63
BSU09600,PP_4001,3.7e-12
BSU09640,PP_3360,5.31e-23
BSU09650,PP_5402,2.5200000000000003e-27
BSU09670,PP_1917,2.75e-16
BSU09850,PP_5355,5.22e-41
BSU09890,PP_0953,4.17e-36
BSU09950,PP_2304,2.19e-24
BSU10020,PP_1768,9.25e-120
BSU10030,PP_0428,2.01e-16
BSU10070,PP_2704,1.0200000000000001e-58
BSU10120,PP_5074,1.14e-83
BSU10200,PP_1748,1.8500000000000002e-72
BSU10220,PP_0137,1.77e-162
BSU10310,PP_0541,2.0200000000000003e-31
BSU10340,PP_1680,1.5e-15
BSU10390,PP_3146,4.7199999999999996e-23
BSU10500,PP_3537,1.16e-11
BSU10570,PP_1415,4.4e-20
BSU10640,PP_2025,2.48e-38
BSU10650,PP_2024,1.0300000000000001e-22
BSU10750,PP_5153,1.75e-28
BSU10840,PP_2457,5.4299999999999997e-76
BSU10850,PP_2602,2.33e-28
BSU10870,PP_0916,2.48e-17
BSU10880,PP_5275,2.32e-55
BSU10900,PP_5253,3.05e-60
BSU10910,PP_1304,1.22e-39
BSU10930,PP_2328,1.3e-47
BSU10970,PP_2831,8.79e-14
BSU11010,PP_2375,2.14e-28
BSU11020,PP_1352,1.01e-36
BSU11030,PP_4563,4.94e-24
BSU11190,PP_0432,4.3e-96
BSU11200,PP_1346,6.240000000000001e-72
BSU11210,PP_5289,6.42e-51
BSU11220,PP_4481,3.14e-97
BSU11250,PP_1079,8.51e-94
BSU11330,PP_4379,1.24e-39
BSU11340,PP_1916,3.88e-166
BSU11360,PP_0879,6.32e-100
BSU11370,PP_0878,2.68e-109
BSU11382,PP_0882,1.21e-32
BSU11390,PP_0881,1.44e-84
BSU11400,PP_0880,2.0799999999999998e-68
BSU11420,PP_1311,2.26e-46
BSU11430,PP_0885,5.19e-37
BSU11570,PP_3422,4.39e-39
BSU11610,PP_2012,2.58e-16
BSU11650,PP_3186,2.24e-19
BSU11670,PP_0612,8.64e-40
BSU11690,PP_5104,1.15e-83
BSU11700,PP_0735,1.76e-35
BSU11710,PP_4782,1e-31
BSU11880,PP_4594,2.6799999999999998e-104
BSU12060,PP_1077,4.3200000000000004e-26
BSU12080,PP_0816,8.37e-67
BSU12100,PP_1290,1.63e-11
BSU12160,PP_2185,0.0
BSU12210,PP_1955,3.47e-41
BSU12290,PP_0626,8.739999999999999e-42
BSU12320,PP_3591,5.41e-40
BSU12360,PP_2837,8.17e-59
BSU12400,PP_2244,3.9399999999999995e-48
BSU12530,PP_1552,1.07e-12
BSU12840,PP_1373,1.73e-31
BSU12890,PP_0034,3.08e-65
BSU12950,PP_4453,1.29e-93
BSU12970,PP_4799,7.699999999999999e-68
BSU12980,PP_3715,2.93e-49
BSU13010,PP_2021,8.99e-55
BSU13020,PP_1001,1.68e-12
BSU13030,PP_1466,2.6e-25
BSU13040,PP_0808,4.880000000000001e-100
BSU13080,PP_4763,2.88e-17
BSU13110,PP_1367,2.41e-89
BSU13130,PP_4811,1.78e-113
BSU13140,PP_1859,3.38e-32
BSU13150,PP_1860,3.63e-40
BSU13180,PP_2698,1.1499999999999999e-23
BSU13250,PP_0029,4.03e-60
BSU13300,PP_4471,4.57e-58
BSU13400,PP_3260,4.53e-50
BSU13410,PP_3255,2.3000000000000003e-47
BSU13420,PP_0672,4.79e-121
BSU13490,PP_1871,8.41e-68
BSU13530,PP_2945,2.85e-34
BSU13550,PP_1766,9.82e-68
BSU13570,PP_0859,1.27e-39
BSU13580,PP_0817,5.16e-93
BSU13630,PP_1715,1.74e-14
BSU13660,PP_3420,6.45e-24
BSU13670,PP_3550,6.75e-13
BSU13690,PP_4336,5.36e-50
BSU13710,PP_2248,9.3e-31
BSU13720,PP_1226,2.03e-39
BSU13730,PP_2341,1.7e-13
BSU13750,PP_2160,9.64e-21
BSU13850,PP_0041,8.079999999999999e-126
BSU13860,PP_5200,3.16e-35
BSU13910,PP_0793,7.72e-119
BSU13960,PP_4299,4.9e-61
BSU13970,PP_3563,2.63e-15
BSU13990,PP_4695,3.93e-32
BSU14010,PP_2128,1.29e-40
BSU14210,PP_1728,4.6500000000000004e-32
BSU14220,PP_1084,1.78e-49
BSU14230,PP_2405,6.72e-25
BSU14280,PP_2123,7.25e-49
BSU14300,PP_1294,3.16e-18
BSU14390,PP_0794,3.4599999999999995e-52
BSU14400,PP_0795,4.26e-127
BSU14410,PP_1432,2.9900000000000004e-21
BSU14430,PP_2936,6.41e-180
BSU14440,PP_2998,1.59e-25
BSU14490,PP_3835,1.07e-26
BSU14580,PP_4401,3.0499999999999996e-52
BSU14600,PP_4403,1.06e-86
BSU14610,PP_4404,5.4600000000000005e-117
BSU14630,PP_4140,1.36e-40
BSU14670,PP_0838,4.419999999999999e-34
BSU14770,PP_5044,0.0
BSU14810,PP_1291,5.88e-80
BSU15010,PP_5114,9.73e-36
BSU15020,PP_5123,6.05e-49
BSU15040,PP_4514,8.92e-49
BSU15110,PP_1351,1.13e-16
BSU15130,PP_1328,7.979999999999999e-28
BSU15140,PP_1329,2.68e-83
BSU15170,PP_1331,2.18e-66
BSU15180,PP_1332,4.87e-100
BSU15190,PP_1334,2.9699999999999998e-74
BSU15200,PP_1335,4.1e-61
BSU15210,PP_1336,5.32e-69
BSU15220,PP_1337,1.6699999999999998e-54
BSU15230,PP_1904,3.63e-11
BSU15280,PP_1341,8.37e-93
BSU15290,PP_1342,5.929999999999999e-91
BSU15350,PP_3571,1.0799999999999999e-24
BSU15370,PP_0624,1.3499999999999999e-24
BSU15380,PP_5094,3.02e-33
BSU15430,PP_0603,0.0
BSU15450,PP_0604,1.59e-22
BSU15460,PP_0623,2.89e-84
BSU15470,PP_4997,2.3800000000000001e-26
BSU15480,PP_0745,7.79e-97
BSU15490,PP_4998,1.06e-62
BSU15500,PP_4999,4.56e-71
BSU15510,PP_4724,3.9600000000000003e-103
BSU15520,PP_4723,0.0
BSU15540,PP_4038,1.81e-26
BSU15550,PP_1815,2.88e-41
BSU15610,PP_3999,5.189999999999999e-81
BSU15650,PP_2645,1.8099999999999997e-95
BSU15660,PP_5295,1.62e-44
BSU15680,PP_5296,5.74e-49
BSU15700,PP_5285,2.9199999999999998e-98
BSU15710,PP_5088,2.64e-140
BSU15720,PP_0068,4.08e-36
BSU15730,PP_0067,2.0999999999999997e-82
BSU15740,PP_0066,1.3499999999999999e-62
BSU15750,PP_0850,4.39e-85
BSU15770,PP_2091,4.22e-25
BSU15780,PP_4903,2.0700000000000002e-47
BSU15790,PP_0415,3.09e-69
BSU15860,PP_0987,3.79e-43
BSU15870,PP_5310,5.9300000000000004e-148
BSU15890,PP_1912,4.97e-75
BSU15900,PP_1913,2.56e-87
BSU15910,PP_1914,9.65e-78
BSU15920,PP_1915,7.93e-25
BSU15930,PP_1433,1.03e-31
BSU15940,PP_4276,6.310000000000001e-59
BSU15950,PP_5111,2.0100000000000002e-99
BSU15980,PP_1461,1.18e-151
BSU15990,PP_1462,3.6000000000000003e-22
BSU16020,PP_1463,2.19e-17
BSU16030,PP_1464,3.55e-80
BSU16040,PP_1465,1.5499999999999998e-42
BSU16060,PP_1605,8.59e-55
BSU16080,PP_4329,3.04e-16
BSU16090,PP_4186,2.5e-152
BSU16100,PP_4185,1.44e-131
BSU16110,PP_0069,7.579999999999999e-46
BSU16120,PP_2139,1.56e-171
BSU16150,PP_5000,2e-62
BSU16160,PP_5001,1.2199999999999999e-159
BSU16180,PP_4391,3.69e-12
BSU16190,PP_4390,2.78e-25
BSU16200,PP_4370,1.05e-18
BSU16210,PP_4369,1.49e-25
BSU16220,PP_4368,1.65e-74
BSU16240,PP_4366,4.0799999999999996e-136
BSU16280,PP_4389,1.41e-15
BSU16290,PP_4385,9.27e-45
BSU16310,PP_4358,3.55e-35
BSU16320,PP_4357,8.61e-30
BSU16350,PP_4355,3.42e-80
BSU16360,PP_4354,3.74e-20
BSU16370,PP_4353,8.49e-25
BSU16380,PP_4352,6.23e-75
BSU16390,PP_4344,8.75e-178
BSU16400,PP_4343,9.01e-24
BSU16410,PP_4342,9.25e-36
BSU16420,PP_4337,6.690000000000001e-73
BSU16430,PP_4338,3.69e-101
BSU16440,PP_4332,5.38e-23
BSU16470,PP_4341,8.810000000000001e-47
BSU16490,PP_1591,2.96e-91
BSU16500,PP_1592,3.9800000000000003e-72
BSU16510,PP_1593,4.279999999999999e-81
BSU16520,PP_1594,5.28e-60
BSU16530,PP_1595,3.88e-72
BSU16540,PP_1596,3.4999999999999997e-25
BSU16550,PP_1597,1.8099999999999998e-104
BSU16560,PP_1598,3.88e-36
BSU16570,PP_1205,0.0
BSU16590,PP_4714,3.72e-23
BSU16600,PP_4713,3.47e-93
BSU16630,PP_4712,0.0
BSU16650,PP_4711,6.1e-29
BSU16660,PP_4710,3.67e-62
BSU16670,PP_0602,7e-50
BSU16680,PP_4709,3.63e-34
BSU16690,PP_4708,0.0
BSU16710,PP_5112,6.480000000000001e-36
BSU16750,PP_1992,1.05e-57
BSU16770,PP_1237,2.71e-83
BSU16800,PP_4004,4.26e-145
BSU16920,PP_4097,5.49e-26
BSU16930,PP_1628,3.5e-15
BSU16940,PP_1629,6.96e-152
BSU17000,PP_0363,2.16e-81
BSU17040,PP_1626,0.0
BSU17050,PP_4896,5.56e-106
BSU17080,PP_3731,4.3e-14
BSU17330,PP_4895,2.22e-68
BSU17340,PP_4894,3.02e-18
BSU17380,PP_1179,1.2199999999999999e-54
BSU17430,PP_4893,5.28e-87
BSU17460,PP_5046,1.07e-96
BSU17620,PP_5086,1.27e-13
BSU17640,PP_5269,1.33e-50
BSU17850,PP_2143,8.250000000000001e-35
BSU17890,PP_4965,0.0
BSU18000,PP_2112,0.0
BSU18010,PP_4236,3.75e-22
BSU18070,PP_0391,4.270000000000001e-27
BSU18120,PP_0496,1.19e-131
BSU18210,PP_4065,1.16e-102
BSU18220,PP_2217,6.8000000000000005e-56
BSU18230,PP_3540,6.61e-96
BSU18250,PP_3458,0.0
BSU18350,PP_2098,5.270000000000001e-35
BSU18390,PP_3791,1.41e-12
BSU18410,PP_3535,3.69e-91
BSU18430,PP_4760,4.69e-39
BSU18440,PP_5075,2.9400000000000002e-86
BSU18450,PP_5076,0.0
BSU18470,PP_0691,3.2299999999999998e-74
BSU18530,PP_0820,2.05e-15
BSU18660,PP_2941,8.03e-29
BSU18770,PP_4527,8.92e-22
BSU18790,PP_5629,2.25e-19
BSU18830,PP_2082,1.51e-53
BSU19020,PP_4983,4.02e-16
BSU19210,PP_4145,1.64e-13
BSU19220,PP_4516,3.52e-139
BSU19310,PP_3463,5.09e-179
BSU19350,PP_3247,1.0300000000000001e-26
BSU19360,PP_4188,1.01e-121
BSU19370,PP_4189,0.0
BSU19440,PP_5262,3.29e-39
BSU19480,PP_0358,2.93e-73
BSU20490,PP_0758,1.97e-24
BSU21570,PP_5652,2.04e-33
BSU21580,PP_4085,4.59e-39
BSU21680,PP_1873,2.6499999999999997e-40
BSU21690,PP_0336,1.4200000000000002e-32
BSU21750,PP_0111,1.19e-14
BSU21770,PP_5149,4.95e-76
BSU21790,PP_4986,2.42e-46
BSU21810,PP_5132,4.41e-45
BSU21820,PP_5141,9.39e-61
BSU21870,PP_5128,0.0
BSU21890,PP_2524,1.9099999999999998e-23
BSU21900,PP_1874,1.24e-62
BSU22060,PP_4290,2.11e-108
BSU22070,PP_5265,1.4200000000000001e-103
BSU22100,PP_1024,2.0600000000000002e-26
BSU22110,PP_3378,2.69e-107
BSU22120,PP_3380,1.2099999999999999e-82
BSU22170,PP_2096,7.54e-53
BSU22220,PP_1061,7.23e-24
BSU22340,PP_1092,1.66e-58
BSU22370,PP_3721,9.14e-74
BSU22400,PP_1125,2.81e-46
BSU22420,PP_4700,2.63e-75
BSU22430,PP_4699,4.17e-85
BSU22440,PP_0437,4.7e-39
BSU22450,PP_4697,2.33e-33
BSU22460,PP_4943,5.41e-14
BSU22490,PP_4725,3.9900000000000006e-27
BSU22550,PP_1318,1.1e-44
BSU22600,PP_1770,7.75e-124
BSU22620,PP_0967,9.21e-34
BSU22630,PP_0082,1.16e-53
BSU22640,PP_0083,1.93e-173
BSU22650,PP_1995,8.51e-20
BSU22660,PP_0422,2.04e-56
BSU22670,PP_0421,4.0200000000000004e-85
BSU22700,PP_5078,8.45e-84
BSU22710,PP_1830,2.86e-53
BSU22720,PP_4392,1.4e-34
BSU22730,PP_0849,2.3299999999999998e-45
BSU22740,PP_0687,1.1699999999999999e-52
BSU22750,PP_5011,3.6e-51
BSU22780,PP_2512,6.329999999999999e-54
BSU22790,PP_2303,3.35e-32
BSU22830,PP_4169,2.42e-72
BSU22840,PP_0857,1.15e-106
BSU22880,PP_1772,3.9499999999999995e-67
BSU22890,PP_1771,2.09e-58
BSU23070,PP_5155,3.35e-52
BSU23110,PP_0132,8.2e-47
BSU23120,PP_5320,3.72e-60
BSU23160,PP_4496,2.3400000000000003e-43
BSU23170,PP_0138,1.25e-41
BSU23210,PP_4497,8.530000000000001e-27
BSU23220,PP_4498,8.13e-42
BSU23250,PP_0517,2.77e-57
BSU23260,PP_3813,4.48e-85
BSU23270,PP_0515,3.08e-60
BSU23280,PP_0514,7.97e-83
BSU23360,PP_4541,1.52e-16
BSU23380,PP_5227,1.32e-69
BSU23480,PP_4803,1.5700000000000001e-77
BSU23510,PP_1468,7.659999999999999e-89
BSU23520,PP_4730,2.94e-12
BSU23570,PP_5338,5.319999999999999e-165
BSU23580,PP_0495,7.28e-42
BSU23610,PP_4919,3.99e-18
BSU23640,PP_1500,4.53e-13
BSU23670,PP_2985,5.58e-25
BSU23730,PP_1696,5.06e-27
BSU23780,PP_1274,6.870000000000001e-32
BSU23800,PP_5095,8.03e-57
BSU23820,PP_1478,9.8e-105
BSU23840,PP_4033,1.62e-65
BSU23850,PP_5351,1.41e-131
BSU23870,PP_1203,2.3800000000000002e-70
BSU23940,PP_2320,5.15e-11
BSU23980,PP_4486,1.88e-30
BSU24040,PP_4402,9.35e-96
BSU24080,PP_4617,2.28e-93
BSU24100,PP_3075,1.58e-80
BSU24120,PP_2334,6.48e-80
BSU24130,PP_2338,0.0
BSU24150,PP_3492,5.0399999999999997e-135
BSU24160,PP_3755,8.97e-96
BSU24170,PP_4636,1.21e-113
BSU24180,PP_2152,1.09e-27
BSU24190,PP_4897,4.89e-23
BSU24240,PP_4729,1.0999999999999999e-89
BSU24270,PP_0527,5.37e-180
BSU24280,PP_0528,3.0899999999999997e-55
BSU24290,PP_0529,5.37e-14
BSU24300,PP_1027,2.93e-94
BSU24310,PP_2265,2.93e-94
BSU24320,PP_0518,2.77e-18
BSU24340,PP_0558,0.0
BSU24350,PP_0559,5.96e-20
BSU24450,PP_1858,2.59e-29
BSU24470,PP_2407,1.4200000000000001e-47
BSU24550,PP_0988,1.35e-88
BSU24570,PP_5194,2.7399999999999997e-81
BSU24580,PP_1145,6.9300000000000005e-37
BSU24730,PP_1047,5.72e-65
BSU24790,PP_0772,4.9399999999999995e-42
BSU24870,PP_2014,2.14e-12
BSU24960,PP_5326,8.7e-113
BSU24970,PP_2658,4.5300000000000003e-35
BSU24980,PP_2657,6.400000000000001e-35
BSU24990,PP_3818,7.78e-15
BSU25020,PP_0946,8.48e-92
BSU25070,PP_0853,1.35e-130
BSU25160,PP_0606,1.2799999999999999e-54
BSU25170,PP_1038,1.47e-25
BSU25180,PP_3495,3.5699999999999996e-42
BSU25200,PP_0387,1.9000000000000002e-117
BSU25210,PP_0388,3.31e-89
BSU25230,PP_5221,2.04e-14
BSU25240,PP_2081,1.82e-21
BSU25260,PP_0060,4.16e-141
BSU25270,PP_0061,8.17e-137
BSU25290,PP_1434,2.02e-78
BSU25320,PP_4788,1.12e-12
BSU25340,PP_4787,4.33e-100
BSU25390,PP_0200,1.66e-20
BSU25410,PP_0389,1.12e-11
BSU25420,PP_0145,5.6399999999999995e-24
BSU25430,PP_1197,4.2e-50
BSU25440,PP_4985,2.8799999999999997e-34
BSU25450,PP_4818,4.0200000000000003e-29
BSU25460,PP_4726,3.77e-117
BSU25470,PP_4727,0.0
BSU25480,PP_4728,5.9000000000000005e-27
BSU25500,PP_5101,4.15e-63
BSU25510,PP_1431,0.0
BSU25550,PP_0600,1.67e-15
BSU25560,PP_4796,1.12e-12
BSU25570,PP_1897,2.0099999999999999e-38
BSU25620,PP_4809,3.67e-19
BSU25640,PP_4810,1e-37
BSU25650,PP_4720,2.68e-13
BSU25660,PP_0074,4.0500000000000004e-37
BSU25730,PP_4043,3.77e-83
BSU25780,PP_1928,6.96e-17
BSU26290,PP_2495,5.81e-45
BSU26500,PP_1233,2.89e-19
BSU26640,PP_3573,1.25e-41
BSU26650,PP_0026,2.98e-76
BSU26670,PP_3152,5.69e-61
BSU26720,PP_5188,1.68e-36
BSU26800,PP_3827,1.41e-55
